# model_type: yolo26-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783500422.320,11,14.3,0.81,-0.060,-0.350,-0.064,-0.028,-0.384,-0.062,-0.090,-0.377,-0.057,+0.021,-0.380,+0.020,-0.122,-0.352,-0.041,+0.096,-0.203,+0.116,-0.210,-0.210,+0.044,+0.307,+0.120,+0.624,-0.270,-0.059,-0.044,+0.606,+0.305,+0.860,-0.245,-0.032,-0.068,+0.085,+0.013,+0.036,-0.085,-0.013,-0.036,+0.136,+0.009,+0.070,-0.049,-0.022,-0.027,+0.213,+0.032,+0.092,-0.033,-0.015,-0.031
1783500422.409,12,7.8,0.84,-0.067,-0.350,-0.067,-0.036,-0.385,-0.065,-0.098,-0.376,-0.060,+0.015,-0.382,+0.009,-0.128,-0.353,-0.043,+0.090,-0.203,+0.112,-0.214,-0.209,+0.040,+0.341,+0.176,+0.862,-0.276,-0.060,-0.044,+0.635,+0.306,+0.871,-0.250,-0.035,-0.071,+0.084,+0.014,+0.039,-0.084,-0.014,-0.039,+0.136,+0.007,+0.064,-0.043,-0.020,-0.020,+0.255,+0.089,+0.261,-0.022,-0.013,-0.021
1783500422.469,13,12.3,0.83,-0.075,-0.350,-0.070,-0.044,-0.385,-0.069,-0.106,-0.377,-0.062,+0.008,-0.383,-0.003,-0.135,-0.353,-0.046,+0.083,-0.205,+0.108,-0.218,-0.209,+0.035,+0.336,+0.168,+0.852,-0.283,-0.063,-0.044,+0.657,+0.300,+0.861,-0.255,-0.038,-0.074,+0.084,+0.015,+0.043,-0.084,-0.015,-0.043,+0.135,+0.004,+0.057,-0.039,-0.018,-0.015,+0.295,+0.139,+0.412,-0.011,-0.012,-0.012
1783500422.527,14,12.9,0.81,-0.084,-0.351,-0.070,-0.053,-0.387,-0.071,-0.116,-0.377,-0.061,+0.002,-0.382,-0.019,-0.094,-0.332,-0.015,+0.077,-0.207,+0.104,-0.223,-0.209,+0.033,+0.292,+0.094,+0.595,-0.289,-0.065,-0.046,+0.670,+0.295,+0.854,-0.260,-0.039,-0.076,+0.083,+0.017,+0.046,-0.083,-0.017,-0.046,+0.133,+0.000,+0.051,-0.034,-0.016,-0.009,+0.298,+0.132,+0.395,+0.002,-0.010,-0.003
1783500422.567,15,32.8,0.81,-0.093,-0.351,-0.070,-0.062,-0.388,-0.072,-0.126,-0.377,-0.060,-0.004,-0.381,-0.034,-0.053,-0.311,+0.016,+0.072,-0.209,+0.100,-0.227,-0.208,+0.030,+0.248,+0.020,+0.338,-0.294,-0.067,-0.047,+0.684,+0.290,+0.847,-0.264,-0.041,-0.079,+0.083,+0.018,+0.050,-0.083,-0.018,-0.050,+0.131,-0.003,+0.045,-0.029,-0.015,-0.003,+0.301,+0.124,+0.377,+0.014,-0.008,+0.006
1783500422.629,16,18.7,0.79,-0.101,-0.351,-0.071,-0.070,-0.389,-0.074,-0.134,-0.377,-0.062,-0.010,-0.382,-0.044,-0.011,-0.291,+0.043,+0.066,-0.210,+0.095,-0.231,-0.208,+0.027,+0.244,+0.014,+0.322,-0.301,-0.068,-0.043,+0.660,+0.261,+0.770,-0.266,-0.045,-0.081,+0.082,+0.019,+0.052,-0.082,-0.019,-0.052,+0.129,-0.002,+0.050,-0.025,-0.013,+0.003,+0.298,+0.116,+0.357,+0.024,-0.006,+0.015
1783500422.692,17,15.9,0.79,-0.103,-0.351,-0.068,-0.072,-0.389,-0.071,-0.136,-0.376,-0.059,-0.011,-0.380,-0.047,-0.014,-0.290,+0.052,+0.065,-0.211,+0.097,-0.230,-0.207,+0.030,+0.207,-0.053,+0.070,-0.299,-0.067,-0.042,+0.627,+0.230,+0.685,-0.264,-0.044,-0.079,+0.081,+0.018,+0.050,-0.081,-0.018,-0.050,+0.127,+0.001,+0.063,-0.027,-0.013,+0.006,+0.258,+0.053,+0.174,+0.022,-0.005,+0.017
1783500422.740,18,13.3,0.81,-0.101,-0.351,-0.064,-0.071,-0.388,-0.067,-0.134,-0.374,-0.056,-0.009,-0.379,-0.045,+0.038,-0.268,+0.088,+0.066,-0.211,+0.102,-0.227,-0.206,+0.034,+0.209,-0.058,+0.068,-0.294,-0.066,-0.038,+0.614,+0.212,+0.639,-0.258,-0.043,-0.076,+0.081,+0.016,+0.046,-0.081,-0.016,-0.046,+0.122,+0.001,+0.068,-0.027,-0.015,+0.001,+0.217,-0.002,+0.013,+0.023,-0.003,+0.020
1783500422.816,19,34.4,0.81,-0.098,-0.351,-0.060,-0.067,-0.387,-0.065,-0.130,-0.373,-0.054,-0.006,-0.379,-0.042,+0.042,-0.267,+0.092,+0.068,-0.211,+0.107,-0.223,-0.206,+0.037,+0.213,-0.063,+0.072,-0.289,-0.065,-0.034,+0.606,+0.194,+0.592,-0.254,-0.042,-0.073,+0.080,+0.015,+0.042,-0.080,-0.015,-0.042,+0.117,+0.003,+0.073,-0.029,-0.017,-0.005,+0.215,+0.002,+0.022,+0.021,-0.002,+0.024
1783500422.841,20,13.9,0.85,-0.096,-0.350,-0.057,-0.064,-0.386,-0.064,-0.127,-0.373,-0.053,-0.004,-0.379,-0.038,-0.007,-0.288,+0.069,+0.067,-0.212,+0.114,-0.221,-0.206,+0.042,+0.257,-0.027,+0.317,-0.287,-0.064,-0.030,+0.660,+0.202,+0.660,-0.252,-0.042,-0.070,+0.079,+0.014,+0.039,-0.079,-0.014,-0.039,+0.118,+0.007,+0.092,-0.033,-0.018,-0.010,+0.217,-0.002,+0.016,+0.029,-0.002,+0.030
1783500422.892,21,37.8,0.78,-0.090,-0.351,-0.054,-0.057,-0.385,-0.063,-0.121,-0.373,-0.050,+0.001,-0.378,-0.031,-0.053,-0.308,+0.045,+0.072,-0.215,+0.123,-0.219,-0.206,+0.047,+0.333,-0.024,+0.634,-0.283,-0.062,-0.029,+0.914,+0.147,+1.278,-0.249,-0.038,-0.067,+0.079,+0.013,+0.035,-0.079,-0.013,-0.035,+0.122,+0.006,+0.100,-0.044,-0.022,-0.016,+0.214,+0.003,+0.026,+0.013,-0.005,+0.020
1783500422.936,22,15.2,0.74,-0.080,-0.352,-0.053,-0.047,-0.386,-0.064,-0.111,-0.375,-0.051,+0.008,-0.381,-0.014,-0.043,-0.307,+0.039,+0.078,-0.218,+0.128,-0.213,-0.205,+0.048,+0.459,-0.072,+1.413,-0.272,-0.062,-0.035,+1.487,-0.673,+4.067,-0.243,-0.036,-0.067,+0.080,+0.013,+0.035,-0.080,-0.013,-0.035,+0.119,+0.000,+0.087,-0.056,-0.026,-0.024,+0.192,+0.005,+0.029,-0.005,-0.008,+0.007
1783500422.978,23,34.5,0.74,-0.072,-0.354,-0.054,-0.039,-0.387,-0.065,-0.103,-0.376,-0.054,+0.013,-0.384,+0.000,-0.086,-0.328,+0.005,+0.082,-0.221,+0.131,-0.210,-0.204,+0.050,+0.584,-0.117,+2.190,-0.263,-0.061,-0.043,+2.045,-1.498,+6.841,-0.238,-0.034,-0.067,+0.080,+0.013,+0.036,-0.080,-0.013,-0.036,+0.121,-0.002,+0.084,-0.067,-0.027,-0.022,+0.172,+0.006,+0.028,-0.025,-0.011,-0.006
1783500423.015,24,24.3,0.73,-0.065,-0.355,-0.056,-0.032,-0.388,-0.066,-0.096,-0.377,-0.058,+0.016,-0.386,+0.014,-0.131,-0.349,-0.030,+0.085,-0.227,+0.133,-0.207,-0.204,+0.049,+0.729,-0.252,+2.967,-0.256,-0.062,-0.051,+2.470,-2.797,+10.118,-0.235,-0.031,-0.067,+0.081,+0.013,+0.036,-0.081,-0.013,-0.036,+0.126,-0.005,+0.089,-0.077,-0.030,-0.021,+0.154,+0.007,+0.029,-0.041,-0.014,-0.020
1783500423.041,25,26.5,0.73,-0.058,-0.355,-0.057,-0.024,-0.388,-0.066,-0.088,-0.377,-0.061,+0.021,-0.388,+0.029,-0.123,-0.348,-0.037,+0.091,-0.232,+0.134,-0.203,-0.203,+0.048,+0.835,-0.427,+3.504,-0.246,-0.061,-0.060,+2.831,-4.122,+13.280,-0.229,-0.029,-0.068,+0.082,+0.013,+0.035,-0.082,-0.013,-0.035,+0.126,-0.010,+0.081,-0.086,-0.032,-0.023,+0.132,+0.016,+0.046,-0.068,-0.017,-0.035
1783500423.098,26,45.0,0.73,-0.054,-0.355,-0.058,-0.021,-0.388,-0.066,-0.084,-0.377,-0.064,+0.022,-0.390,+0.041,-0.119,-0.348,-0.040,+0.092,-0.234,+0.134,-0.200,-0.203,+0.046,+0.907,-0.570,+3.969,-0.240,-0.063,-0.065,+3.022,-5.360,+15.963,-0.225,-0.029,-0.068,+0.082,+0.012,+0.035,-0.082,-0.012,-0.035,+0.122,-0.013,+0.073,-0.086,-0.033,-0.023,+0.115,+0.015,+0.043,-0.068,-0.016,-0.035
1783500423.189,27,11.9,0.74,-0.057,-0.353,-0.057,-0.024,-0.387,-0.063,-0.087,-0.376,-0.062,+0.019,-0.390,+0.043,-0.121,-0.347,-0.042,+0.092,-0.238,+0.135,-0.202,-0.199,+0.044,+0.935,-0.711,+3.997,-0.246,-0.062,-0.057,+3.187,-5.908,+16.604,-0.226,-0.026,-0.060,+0.083,+0.012,+0.035,-0.083,-0.012,-0.035,+0.119,-0.013,+0.073,-0.085,-0.034,-0.023,+0.111,+0.015,+0.042,-0.063,-0.015,-0.034
1783500423.272,28,8.8,0.75,-0.059,-0.351,-0.057,-0.027,-0.385,-0.061,-0.089,-0.374,-0.060,+0.016,-0.390,+0.044,-0.121,-0.346,-0.045,+0.093,-0.242,+0.135,-0.203,-0.198,+0.043,+1.012,-0.839,+4.016,-0.253,-0.061,-0.050,+4.013,-6.779,+18.228,-0.226,-0.025,-0.056,+0.083,+0.012,+0.034,-0.083,-0.012,-0.034,+0.116,-0.013,+0.072,-0.085,-0.034,-0.024,+0.107,+0.015,+0.042,-0.061,-0.015,-0.034
1783500423.340,29,19.9,0.76,-0.060,-0.349,-0.058,-0.029,-0.385,-0.059,-0.091,-0.374,-0.058,+0.015,-0.391,+0.044,-0.120,-0.345,-0.048,+0.094,-0.241,+0.134,-0.203,-0.197,+0.041,+1.103,-0.849,+4.039,-0.258,-0.061,-0.042,+5.328,-7.081,+19.347,-0.226,-0.024,-0.051,+0.083,+0.012,+0.034,-0.083,-0.012,-0.034,+0.112,-0.012,+0.063,-0.084,-0.033,-0.025,+0.102,+0.015,+0.040,-0.058,-0.014,-0.034
1783500423.454,30,10.4,0.75,-0.063,-0.349,-0.057,-0.032,-0.385,-0.058,-0.094,-0.373,-0.057,+0.012,-0.391,+0.045,-0.121,-0.344,-0.049,+0.096,-0.240,+0.131,-0.204,-0.198,+0.042,+1.204,-0.780,+4.020,-0.260,-0.060,-0.039,+7.432,-7.144,+22.171,-0.226,-0.024,-0.051,+0.084,+0.012,+0.034,-0.084,-0.012,-0.034,+0.108,-0.013,+0.055,-0.086,-0.031,-0.025,+0.102,+0.015,+0.041,-0.061,-0.014,-0.034
1783500423.583,31,8.6,0.74,-0.071,-0.349,-0.056,-0.042,-0.386,-0.054,-0.103,-0.372,-0.053,+0.005,-0.390,+0.037,-0.128,-0.343,-0.049,+0.093,-0.235,+0.119,-0.210,-0.198,+0.044,+1.055,-0.668,+3.180,-0.271,-0.059,-0.032,+6.935,-5.922,+18.703,-0.231,-0.028,-0.051,+0.083,+0.012,+0.036,-0.083,-0.012,-0.036,+0.112,-0.015,+0.066,-0.082,-0.032,-0.024,+0.153,+0.040,+0.153,-0.039,-0.016,-0.020
1783500423.686,32,9.4,0.72,-0.082,-0.351,-0.056,-0.053,-0.387,-0.053,-0.114,-0.373,-0.051,-0.004,-0.389,+0.028,-0.138,-0.342,-0.046,+0.084,-0.230,+0.105,-0.218,-0.203,+0.047,+0.959,-0.449,+2.589,-0.282,-0.060,-0.032,+6.293,-4.542,+15.357,-0.240,-0.033,-0.058,+0.083,+0.012,+0.035,-0.083,-0.012,-0.035,+0.177,+0.055,+0.330,-0.073,-0.030,-0.014,+0.294,+0.100,+0.360,-0.014,-0.018,-0.006
1783500423.771,33,9.0,0.72,-0.093,-0.353,-0.052,-0.064,-0.389,-0.050,-0.124,-0.375,-0.048,-0.015,-0.389,+0.034,-0.148,-0.343,-0.040,+0.074,-0.223,+0.094,-0.226,-0.203,+0.051,+0.795,-0.207,+2.053,-0.288,-0.059,-0.030,+4.898,-2.845,+10.962,-0.251,-0.036,-0.054,+0.083,+0.011,+0.030,-0.083,-0.011,-0.030,+0.183,+0.057,+0.334,-0.057,-0.027,-0.009,+0.352,+0.158,+0.535,+0.006,-0.017,+0.001
1783500423.955,34,11.6,0.73,-0.099,-0.356,-0.046,-0.069,-0.390,-0.047,-0.129,-0.376,-0.045,-0.021,-0.390,+0.041,-0.155,-0.343,-0.033,+0.069,-0.218,+0.088,-0.232,-0.204,+0.058,+0.597,+0.005,+1.514,-0.288,-0.058,-0.035,+3.164,-1.219,+6.629,-0.259,-0.038,-0.056,+0.084,+0.009,+0.026,-0.084,-0.009,-0.026,+0.185,+0.060,+0.338,-0.052,-0.024,-0.002,+0.398,+0.218,+0.709,+0.009,-0.016,+0.007
1783500424.048,35,4.7,0.79,-0.092,-0.359,-0.040,-0.062,-0.392,-0.041,-0.122,-0.378,-0.042,-0.015,-0.390,+0.048,-0.149,-0.345,-0.028,+0.069,-0.216,+0.093,-0.230,-0.202,+0.061,+0.362,+0.042,+0.765,-0.286,-0.057,-0.031,+0.590,+0.032,+0.430,-0.254,-0.038,-0.051,+0.083,+0.007,+0.021,-0.083,-0.007,-0.021,+0.184,+0.061,+0.331,-0.049,-0.023,+0.002,+0.397,+0.215,+0.701,+0.018,-0.014,+0.012
1783500424.113,36,21.1,0.79,-0.078,-0.361,-0.035,-0.048,-0.393,-0.037,-0.108,-0.380,-0.040,-0.005,-0.392,+0.066,-0.138,-0.347,-0.024,+0.075,-0.217,+0.106,-0.224,-0.201,+0.063,+0.377,+0.035,+0.838,-0.276,-0.056,-0.033,+0.616,-0.003,+0.524,-0.245,-0.034,-0.047,+0.083,+0.005,+0.015,-0.083,-0.005,-0.015,+0.175,+0.062,+0.304,-0.052,-0.018,+0.004,+0.344,+0.188,+0.582,+0.002,-0.010,+0.002
1783500424.227,37,13.3,0.83,-0.061,-0.363,-0.028,-0.031,-0.394,-0.029,-0.089,-0.382,-0.037,+0.008,-0.393,+0.085,-0.123,-0.349,-0.021,+0.087,-0.220,+0.125,-0.214,-0.198,+0.065,+0.485,-0.091,+1.408,-0.264,-0.054,-0.031,+1.897,-1.630,+4.745,-0.233,-0.029,-0.042,+0.084,+0.004,+0.011,-0.084,-0.004,-0.011,+0.112,-0.006,+0.041,-0.062,-0.018,-0.001,+0.206,+0.126,+0.371,-0.025,-0.007,-0.007
1783500424.300,38,7.7,0.79,-0.048,-0.364,-0.029,-0.018,-0.396,-0.025,-0.077,-0.385,-0.038,+0.020,-0.394,+0.085,-0.112,-0.352,-0.024,+0.097,-0.227,+0.136,-0.207,-0.199,+0.061,+0.656,-0.332,+1.928,-0.254,-0.057,-0.042,+3.233,-3.276,+8.920,-0.222,-0.027,-0.046,+0.085,+0.006,+0.016,-0.085,-0.006,-0.016,+0.113,-0.007,+0.043,-0.075,-0.021,-0.007,+0.151,+0.069,+0.200,-0.042,-0.008,-0.015
1783500424.351,39,18.1,0.77,-0.036,-0.361,-0.024,-0.008,-0.395,-0.014,-0.066,-0.384,-0.031,+0.030,-0.392,+0.093,-0.102,-0.352,-0.020,+0.105,-0.230,+0.151,-0.201,-0.197,+0.062,+0.842,-0.555,+2.440,-0.253,-0.056,-0.031,+4.736,-4.914,+13.043,-0.213,-0.024,-0.042,+0.085,+0.005,+0.015,-0.085,-0.005,-0.015,+0.116,-0.007,+0.045,-0.079,-0.021,-0.006,+0.108,+0.012,+0.034,-0.046,-0.007,-0.016
1783500424.380,40,34.4,0.77,-0.036,-0.359,-0.019,-0.009,-0.393,-0.006,-0.068,-0.382,-0.024,+0.030,-0.390,+0.099,-0.103,-0.350,-0.016,+0.107,-0.232,+0.157,-0.202,-0.196,+0.066,+1.055,-0.681,+3.203,-0.258,-0.054,-0.023,+6.290,-6.416,+17.326,-0.215,-0.022,-0.039,+0.086,+0.005,+0.014,-0.086,-0.005,-0.014,+0.121,-0.004,+0.059,-0.079,-0.020,-0.003,+0.107,+0.016,+0.047,-0.049,-0.006,-0.015
1783500424.412,41,36.8,0.79,-0.037,-0.355,-0.013,-0.010,-0.391,+0.002,-0.069,-0.380,-0.016,+0.030,-0.389,+0.105,-0.104,-0.349,-0.011,+0.109,-0.232,+0.162,-0.202,-0.195,+0.070,+1.298,-0.783,+4.000,-0.262,-0.053,-0.015,+6.605,-6.631,+18.027,-0.217,-0.020,-0.036,+0.087,+0.004,+0.011,-0.087,-0.004,-0.011,+0.127,-0.002,+0.075,-0.076,-0.019,-0.001,+0.107,+0.022,+0.061,-0.048,-0.005,-0.014
1783500424.439,42,28.4,0.79,-0.038,-0.352,-0.009,-0.011,-0.389,+0.006,-0.071,-0.377,-0.012,+0.030,-0.389,+0.108,-0.105,-0.347,-0.007,+0.110,-0.231,+0.164,-0.203,-0.195,+0.074,+1.388,-0.820,+4.021,-0.264,-0.053,-0.011,+5.511,-5.337,+14.341,-0.218,-0.020,-0.035,+0.087,+0.004,+0.010,-0.087,-0.004,-0.010,+0.133,-0.003,+0.083,-0.069,-0.019,-0.001,+0.112,+0.027,+0.074,-0.041,-0.005,-0.013
1783500424.462,43,38.8,0.79,-0.038,-0.350,-0.006,-0.011,-0.387,+0.009,-0.070,-0.375,-0.008,+0.031,-0.388,+0.113,-0.104,-0.345,-0.002,+0.111,-0.226,+0.159,-0.201,-0.196,+0.078,+1.431,-0.719,+4.029,-0.267,-0.052,+0.000,+7.021,-4.903,+16.061,-0.217,-0.021,-0.036,+0.086,+0.003,+0.008,-0.086,-0.003,-0.008,+0.131,-0.005,+0.078,-0.068,-0.018,-0.000,+0.118,+0.027,+0.075,-0.035,-0.004,-0.009
1783500424.482,44,51.0,0.79,-0.039,-0.351,-0.011,-0.012,-0.388,+0.005,-0.072,-0.375,-0.011,+0.030,-0.390,+0.110,-0.105,-0.346,-0.005,+0.109,-0.226,+0.148,-0.201,-0.198,+0.075,+1.459,-0.634,+4.043,-0.267,-0.054,-0.004,+8.348,-4.501,+17.773,-0.218,-0.023,-0.041,+0.084,+0.005,+0.013,-0.084,-0.005,-0.013,+0.129,-0.008,+0.071,-0.067,-0.021,-0.006,+0.124,+0.025,+0.071,-0.031,-0.007,-0.014
1783500424.500,45,49.3,0.79,-0.040,-0.352,-0.015,-0.014,-0.390,+0.001,-0.074,-0.376,-0.014,+0.029,-0.392,+0.106,-0.107,-0.347,-0.008,+0.108,-0.225,+0.136,-0.201,-0.201,+0.072,+1.487,-0.549,+4.057,-0.267,-0.056,-0.009,+9.675,-4.099,+19.485,-0.218,-0.025,-0.046,+0.083,+0.006,+0.018,-0.083,-0.006,-0.018,+0.127,-0.012,+0.063,-0.066,-0.023,-0.013,+0.130,+0.024,+0.067,-0.027,-0.009,-0.018
1783500424.532,46,37.9,0.79,-0.042,-0.354,-0.020,-0.015,-0.391,-0.004,-0.076,-0.378,-0.018,+0.027,-0.393,+0.102,-0.108,-0.349,-0.012,+0.107,-0.226,+0.126,-0.201,-0.203,+0.067,+1.485,-0.490,+4.038,-0.267,-0.058,-0.014,+12.241,-4.983,+24.779,-0.219,-0.027,-0.051,+0.082,+0.008,+0.024,-0.082,-0.008,-0.024,+0.124,-0.015,+0.055,-0.069,-0.025,-0.018,+0.134,+0.022,+0.062,-0.028,-0.012,-0.021
1783500424.551,47,43.4,0.77,-0.043,-0.355,-0.027,-0.017,-0.393,-0.012,-0.078,-0.379,-0.023,+0.026,-0.396,+0.096,-0.109,-0.351,-0.018,+0.107,-0.226,+0.110,-0.201,-0.206,+0.061,+1.437,-0.361,+3.907,-0.266,-0.060,-0.021,+12.223,-4.763,+24.603,-0.220,-0.030,-0.057,+0.081,+0.011,+0.031,-0.081,-0.011,-0.031,+0.119,-0.018,+0.045,-0.072,-0.028,-0.025,+0.141,+0.018,+0.053,-0.027,-0.016,-0.027
