# model_type: yolo26-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783500405.091,11,7.1,0.77,-0.057,-0.350,-0.064,-0.024,-0.382,-0.065,-0.085,-0.376,-0.057,+0.028,-0.382,+0.027,-0.108,-0.349,-0.056,+0.102,-0.193,+0.116,-0.205,-0.210,+0.040,+0.219,-0.014,+0.066,-0.272,-0.058,-0.048,+0.307,-0.013,-0.036,-0.244,-0.025,-0.057,+0.085,+0.014,+0.038,-0.085,-0.014,-0.038,+0.138,+0.013,+0.085,-0.037,-0.024,-0.027,+0.208,+0.024,+0.067,-0.016,-0.015,-0.036
1783500405.202,12,6.8,0.78,-0.058,-0.350,-0.063,-0.025,-0.383,-0.064,-0.087,-0.377,-0.056,+0.027,-0.382,+0.024,-0.110,-0.350,-0.054,+0.101,-0.193,+0.117,-0.206,-0.211,+0.039,+0.220,-0.015,+0.069,-0.274,-0.057,-0.045,+0.351,+0.031,+0.087,-0.245,-0.026,-0.059,+0.085,+0.013,+0.038,-0.085,-0.013,-0.038,+0.138,+0.013,+0.086,-0.036,-0.023,-0.027,+0.210,+0.024,+0.067,-0.015,-0.015,-0.035
1783500405.379,13,8.9,0.79,-0.059,-0.351,-0.063,-0.026,-0.384,-0.064,-0.088,-0.377,-0.056,+0.025,-0.383,+0.025,-0.112,-0.350,-0.054,+0.099,-0.193,+0.118,-0.208,-0.210,+0.039,+0.219,-0.016,+0.071,-0.276,-0.057,-0.043,+0.390,+0.066,+0.185,-0.247,-0.027,-0.059,+0.085,+0.014,+0.038,-0.085,-0.014,-0.038,+0.138,+0.013,+0.086,-0.035,-0.023,-0.026,+0.212,+0.024,+0.068,-0.013,-0.015,-0.035
1783500405.421,14,8.3,1.56,-0.063,-0.352,-0.064,-0.031,-0.386,-0.065,-0.092,-0.378,-0.058,+0.020,-0.385,+0.026,-0.117,-0.351,-0.054,+0.093,-0.194,+0.117,-0.213,-0.209,+0.038,+0.220,-0.024,+0.072,-0.283,-0.058,-0.042,+0.504,+0.132,+0.384,-0.253,-0.029,-0.061,+0.085,+0.014,+0.039,-0.085,-0.014,-0.039,+0.141,+0.010,+0.080,-0.025,-0.019,-0.016,+0.221,+0.017,+0.053,+0.011,-0.012,-0.014
1783500405.565,15,8.2,1.59,-0.060,-0.353,-0.064,-0.028,-0.387,-0.064,-0.091,-0.379,-0.057,+0.021,-0.386,+0.029,-0.118,-0.352,-0.049,+0.093,-0.196,+0.117,-0.213,-0.209,+0.037,+0.306,-0.010,+0.325,-0.284,-0.060,-0.039,+0.833,+0.114,+0.938,-0.254,-0.033,-0.065,+0.084,+0.014,+0.039,-0.084,-0.014,-0.039,+0.138,+0.004,+0.081,-0.021,-0.022,-0.014,+0.226,+0.005,+0.056,+0.030,-0.019,+0.003
1783500405.696,16,10.6,0.81,-0.052,-0.354,-0.063,-0.020,-0.388,-0.063,-0.084,-0.381,-0.055,+0.028,-0.387,+0.032,-0.113,-0.355,-0.046,+0.098,-0.199,+0.119,-0.207,-0.210,+0.038,+0.544,-0.013,+1.054,-0.281,-0.062,-0.033,+4.374,-0.993,+8.142,-0.248,-0.034,-0.065,+0.083,+0.014,+0.038,-0.083,-0.014,-0.038,+0.131,+0.001,+0.073,-0.028,-0.022,-0.015,+0.212,+0.003,+0.056,+0.026,-0.023,+0.006
1783500405.762,17,7.7,0.80,-0.046,-0.353,-0.063,-0.013,-0.388,-0.060,-0.078,-0.380,-0.054,+0.033,-0.388,+0.038,-0.108,-0.355,-0.043,+0.104,-0.204,+0.122,-0.202,-0.208,+0.038,+0.809,-0.143,+1.867,-0.277,-0.062,-0.028,+7.397,-3.347,+14.952,-0.243,-0.033,-0.063,+0.083,+0.013,+0.037,-0.083,-0.013,-0.037,+0.125,-0.002,+0.065,-0.036,-0.022,-0.016,+0.191,+0.002,+0.052,+0.017,-0.022,+0.005
1783500405.832,18,23.5,0.80,-0.041,-0.352,-0.062,-0.010,-0.387,-0.058,-0.075,-0.380,-0.053,+0.036,-0.389,+0.041,-0.107,-0.355,-0.038,+0.108,-0.211,+0.124,-0.200,-0.207,+0.039,+1.071,-0.270,+2.651,-0.275,-0.063,-0.025,+9.727,-5.104,+20.174,-0.238,-0.032,-0.061,+0.083,+0.013,+0.036,-0.083,-0.013,-0.036,+0.121,-0.004,+0.059,-0.043,-0.022,-0.018,+0.170,-0.000,+0.048,+0.008,-0.021,+0.007
1783500406.019,19,9.0,0.79,-0.035,-0.350,-0.060,-0.005,-0.386,-0.054,-0.069,-0.378,-0.050,+0.043,-0.387,+0.035,-0.103,-0.355,-0.033,+0.116,-0.215,+0.128,-0.193,-0.206,+0.040,+1.330,-0.346,+3.427,-0.268,-0.063,-0.022,+13.512,-7.218,+28.137,-0.231,-0.029,-0.058,+0.083,+0.012,+0.034,-0.083,-0.012,-0.034,+0.112,-0.005,+0.056,-0.059,-0.025,-0.029,+0.143,+0.006,+0.058,-0.021,-0.024,-0.015
1783500406.097,20,6.7,0.76,-0.038,-0.349,-0.059,-0.008,-0.385,-0.052,-0.072,-0.376,-0.049,+0.043,-0.385,+0.020,-0.104,-0.353,-0.032,+0.118,-0.218,+0.127,-0.191,-0.205,+0.040,+1.347,-0.374,+3.476,-0.265,-0.064,-0.022,+13.502,-7.259,+28.132,-0.227,-0.027,-0.057,+0.083,+0.012,+0.035,-0.083,-0.012,-0.035,+0.106,-0.005,+0.047,-0.070,-0.023,-0.032,+0.127,+0.015,+0.054,-0.043,-0.021,-0.030
