# model_type: yolo26-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783498407.945,11,48.3,0.66,-0.029,-0.276,-0.047,+0.002,-0.310,-0.045,-0.040,-0.301,-0.043,+0.093,-0.306,-0.016,-0.033,-0.286,-0.045,+0.175,-0.114,-0.098,-0.082,-0.093,+0.101,+0.161,-0.046,-0.130,-0.161,+0.008,+0.067,+0.024,-0.012,-0.001,-0.207,+0.002,+0.028,+0.080,-0.024,-0.067,-0.080,+0.024,+0.067,-0.039,-0.006,+0.061,-0.156,-0.015,+0.073,-0.060,+0.024,+0.068,-0.181,+0.007,+0.018
1783498407.977,12,37.8,0.66,-0.030,-0.276,-0.047,+0.001,-0.310,-0.045,-0.040,-0.301,-0.043,+0.093,-0.306,-0.016,-0.033,-0.287,-0.045,+0.175,-0.114,-0.098,-0.082,-0.092,+0.101,+0.161,-0.046,-0.130,-0.161,+0.008,+0.066,+0.023,-0.012,-0.001,-0.207,+0.001,+0.028,+0.080,-0.023,-0.066,-0.080,+0.023,+0.066,-0.039,-0.006,+0.061,-0.156,-0.016,+0.074,-0.060,+0.024,+0.067,-0.181,+0.006,+0.018
1783498408.007,13,33.9,0.66,-0.030,-0.276,-0.047,+0.001,-0.311,-0.044,-0.040,-0.301,-0.042,+0.093,-0.306,-0.016,-0.033,-0.287,-0.045,+0.175,-0.114,-0.098,-0.082,-0.092,+0.101,+0.161,-0.046,-0.131,-0.160,+0.007,+0.065,+0.023,-0.012,-0.001,-0.207,+0.001,+0.028,+0.080,-0.023,-0.065,-0.080,+0.023,+0.065,-0.038,-0.006,+0.061,-0.155,-0.016,+0.073,-0.060,+0.024,+0.066,-0.181,+0.007,+0.018
1783498408.029,14,35.4,0.66,-0.030,-0.276,-0.048,+0.001,-0.311,-0.044,-0.040,-0.302,-0.042,+0.093,-0.306,-0.017,-0.033,-0.287,-0.045,+0.175,-0.114,-0.098,-0.082,-0.092,+0.102,+0.162,-0.047,-0.131,-0.159,+0.007,+0.064,+0.023,-0.013,-0.002,-0.208,+0.002,+0.028,+0.080,-0.023,-0.065,-0.080,+0.023,+0.065,-0.037,-0.006,+0.060,-0.154,-0.016,+0.073,-0.060,+0.024,+0.066,-0.181,+0.007,+0.019
1783498408.049,15,50.1,0.66,-0.030,-0.276,-0.047,+0.001,-0.310,-0.044,-0.040,-0.301,-0.041,+0.093,-0.306,-0.016,-0.033,-0.287,-0.044,+0.176,-0.113,-0.098,-0.082,-0.093,+0.102,+0.162,-0.046,-0.130,-0.159,+0.007,+0.065,+0.024,-0.012,-0.001,-0.207,+0.002,+0.029,+0.080,-0.023,-0.066,-0.080,+0.023,+0.066,-0.037,-0.006,+0.061,-0.153,-0.016,+0.073,-0.059,+0.024,+0.068,-0.180,+0.007,+0.019
1783498408.068,16,52.1,0.66,-0.030,-0.276,-0.046,+0.002,-0.310,-0.044,-0.040,-0.301,-0.041,+0.093,-0.306,-0.015,-0.033,-0.286,-0.043,+0.176,-0.113,-0.097,-0.082,-0.093,+0.103,+0.162,-0.046,-0.130,-0.159,+0.007,+0.065,+0.025,-0.011,+0.000,-0.206,+0.002,+0.030,+0.080,-0.024,-0.066,-0.080,+0.024,+0.066,-0.036,-0.006,+0.061,-0.152,-0.015,+0.073,-0.058,+0.024,+0.069,-0.179,+0.007,+0.020
1783498408.087,17,55.0,0.66,-0.031,-0.276,-0.045,+0.002,-0.310,-0.044,-0.040,-0.301,-0.040,+0.092,-0.305,-0.015,-0.033,-0.286,-0.043,+0.177,-0.113,-0.097,-0.082,-0.093,+0.103,+0.163,-0.046,-0.129,-0.159,+0.007,+0.065,+0.026,-0.010,+0.001,-0.205,+0.003,+0.031,+0.080,-0.024,-0.067,-0.080,+0.024,+0.067,-0.036,-0.005,+0.062,-0.151,-0.015,+0.073,-0.058,+0.025,+0.070,-0.178,+0.007,+0.021
1783498408.114,18,52.2,0.66,-0.031,-0.275,-0.044,+0.002,-0.309,-0.044,-0.040,-0.300,-0.040,+0.092,-0.305,-0.014,-0.033,-0.286,-0.042,+0.176,-0.113,-0.096,-0.082,-0.093,+0.104,+0.163,-0.046,-0.128,-0.160,+0.008,+0.066,+0.027,-0.009,+0.002,-0.205,+0.003,+0.031,+0.080,-0.024,-0.067,-0.080,+0.024,+0.067,-0.035,-0.005,+0.062,-0.150,-0.014,+0.074,-0.057,+0.025,+0.070,-0.177,+0.007,+0.021
1783498408.141,19,30.1,0.65,-0.031,-0.275,-0.044,+0.002,-0.309,-0.044,-0.040,-0.300,-0.040,+0.092,-0.305,-0.013,-0.034,-0.286,-0.042,+0.176,-0.112,-0.096,-0.082,-0.093,+0.104,+0.162,-0.046,-0.128,-0.160,+0.008,+0.066,+0.026,-0.009,+0.003,-0.206,+0.004,+0.033,+0.080,-0.024,-0.067,-0.080,+0.024,+0.067,-0.036,-0.005,+0.063,-0.151,-0.014,+0.075,-0.057,+0.025,+0.070,-0.178,+0.007,+0.020
1783498408.166,20,38.9,0.65,-0.031,-0.275,-0.045,+0.002,-0.310,-0.044,-0.040,-0.301,-0.041,+0.092,-0.305,-0.014,-0.034,-0.286,-0.043,+0.176,-0.112,-0.096,-0.082,-0.093,+0.103,+0.162,-0.046,-0.128,-0.160,+0.007,+0.066,+0.024,-0.011,+0.002,-0.208,+0.004,+0.035,+0.080,-0.024,-0.066,-0.080,+0.024,+0.066,-0.038,-0.005,+0.062,-0.153,-0.014,+0.074,-0.059,+0.025,+0.069,-0.180,+0.007,+0.020
1783498408.192,21,50.4,0.65,-0.031,-0.275,-0.046,+0.002,-0.310,-0.044,-0.040,-0.301,-0.041,+0.093,-0.306,-0.015,-0.034,-0.286,-0.043,+0.176,-0.113,-0.096,-0.082,-0.093,+0.103,+0.161,-0.046,-0.129,-0.161,+0.007,+0.065,+0.023,-0.012,+0.002,-0.210,+0.004,+0.037,+0.080,-0.023,-0.065,-0.080,+0.023,+0.065,-0.039,-0.005,+0.062,-0.154,-0.015,+0.073,-0.060,+0.024,+0.068,-0.181,+0.007,+0.020
1783498408.236,22,23.4,0.66,-0.031,-0.275,-0.046,+0.002,-0.310,-0.044,-0.040,-0.301,-0.041,+0.093,-0.306,-0.015,-0.034,-0.286,-0.044,+0.176,-0.113,-0.097,-0.082,-0.093,+0.103,+0.161,-0.046,-0.130,-0.162,+0.007,+0.065,+0.022,-0.012,+0.001,-0.213,+0.004,+0.039,+0.080,-0.023,-0.065,-0.080,+0.023,+0.065,-0.041,-0.004,+0.062,-0.156,-0.015,+0.073,-0.062,+0.024,+0.068,-0.184,+0.007,+0.019
1783498408.328,23,22.5,0.66,-0.030,-0.275,-0.046,+0.002,-0.310,-0.044,-0.039,-0.301,-0.042,+0.094,-0.306,-0.015,-0.034,-0.286,-0.044,+0.176,-0.113,-0.097,-0.081,-0.093,+0.103,+0.161,-0.046,-0.131,-0.162,+0.007,+0.065,+0.022,-0.014,-0.001,-0.214,+0.004,+0.038,+0.080,-0.023,-0.064,-0.080,+0.023,+0.064,-0.041,-0.005,+0.062,-0.157,-0.015,+0.072,-0.062,+0.024,+0.068,-0.185,+0.007,+0.019
1783498408.404,24,9.4,0.66,-0.030,-0.275,-0.046,+0.002,-0.310,-0.044,-0.039,-0.301,-0.041,+0.094,-0.306,-0.015,-0.033,-0.286,-0.044,+0.176,-0.113,-0.097,-0.081,-0.092,+0.103,+0.161,-0.046,-0.130,-0.162,+0.008,+0.065,+0.023,-0.013,-0.001,-0.215,+0.004,+0.040,+0.080,-0.023,-0.065,-0.080,+0.023,+0.065,-0.041,-0.004,+0.063,-0.157,-0.015,+0.072,-0.062,+0.024,+0.068,-0.185,+0.007,+0.020
1783498408.445,25,15.8,0.66,-0.030,-0.275,-0.045,+0.002,-0.310,-0.044,-0.039,-0.301,-0.041,+0.094,-0.306,-0.015,-0.033,-0.286,-0.044,+0.176,-0.113,-0.097,-0.081,-0.092,+0.103,+0.162,-0.047,-0.131,-0.162,+0.009,+0.065,+0.024,-0.013,-0.002,-0.216,+0.004,+0.039,+0.080,-0.023,-0.065,-0.080,+0.023,+0.065,-0.041,-0.005,+0.063,-0.157,-0.015,+0.073,-0.062,+0.024,+0.068,-0.185,+0.007,+0.020
1783498408.482,26,39.1,0.66,-0.029,-0.276,-0.045,+0.002,-0.310,-0.044,-0.039,-0.301,-0.040,+0.094,-0.306,-0.016,-0.032,-0.286,-0.043,+0.176,-0.114,-0.098,-0.081,-0.091,+0.103,+0.162,-0.047,-0.131,-0.161,+0.009,+0.065,+0.025,-0.013,-0.002,-0.216,+0.004,+0.038,+0.080,-0.023,-0.066,-0.080,+0.023,+0.066,-0.041,-0.005,+0.063,-0.157,-0.015,+0.073,-0.062,+0.024,+0.069,-0.185,+0.007,+0.020
