frame,hips_roll,hips_pitch,hips_yaw,neck_roll,neck_pitch,neck_yaw,head_roll,head_pitch,head_yaw,L_shoulder_roll,L_shoulder_pitch,L_shoulder_yaw,L_elbow_roll,L_elbow_pitch,L_elbow_yaw,L_wrist_roll,L_wrist_pitch,L_wrist_yaw,R_shoulder_roll,R_shoulder_pitch,R_shoulder_yaw,R_elbow_roll,R_elbow_pitch,R_elbow_yaw,R_wrist_roll,R_wrist_pitch,R_wrist_yaw,L_hip_roll,L_hip_pitch,L_hip_yaw,L_knee_roll,L_knee_pitch,L_knee_yaw,L_ankle_roll,L_ankle_pitch,L_ankle_yaw,R_hip_roll,R_hip_pitch,R_hip_yaw,R_knee_roll,R_knee_pitch,R_knee_yaw,R_ankle_roll,R_ankle_pitch,R_ankle_yaw
10,178.26551543490248,-6.208172839093273,2.1097661095231466,5.840770539765111,45.26111877413329,81.80503301021595,175.29370164789773,-11.953580512376067,-96.48266861245949,9.355124971324964,-21.83392954104669,165.3566431604211,135.59687038646334,25.936159017440232,-174.61951484002043,-4.796984126239834e-16,2.849405747842365e-16,-7.114358270398469e-17,-16.50399654880678,12.009816192795208,-159.46423839235754,28.42999711552966,0.16397381311026343,176.65646236963966,-4.7576234426384595e-17,1.7015032086011157e-16,3.2230690296521012e-15,-1.7674842754862503,5.525090459742375,107.77062451329468,7.067523903723198,9.532820437902627,-144.05842273370254,7.629275414196538e-16,6.999673738342913e-16,4.1610679125789986e-16,-26.323439724209067,-20.573437079202513,35.385707199769215,39.004123276508196,19.633048105579622,72.48258927839817,-6.650521948062381e-16,8.592689900305924e-16,-3.3486607832951813e-16
11,178.8917353918445,-5.391880487384733,2.3651582488356913,7.679816086437695,45.48249547581031,79.29092267938398,164.33753520112316,-10.884982886505211,-98.28894250188137,9.69101581492766,-20.78209719359474,166.38244005283119,130.67394275094296,-9.194142363557404,177.11398934557585,9.697444691673058e-17,-6.782770771839976e-16,1.7351455362815876e-15,-22.810962352519645,8.37468672852487,-161.21004262031028,17.360394674945532,0.17008511862284864,178.65433735357442,3.659580925560763e-16,2.4191263403113712e-17,1.5621723487694663e-16,-1.9522345791155988,5.659581092501119,109.06712786542002,6.30815284999723,9.91053074142878,-141.69939255276455,-4.651476729738136e-16,2.551629502910665e-16,3.1876645967492357e-15,-44.71146609319204,6.327597487666183,-6.352507520678095,35.276055541389525,18.162758072176057,118.95876487430486,1.3309110982041581e-15,-1.2659120557336153e-15,-7.066423952114791e-17
12,179.2517015762287,-3.3383213749531344,2.4861091023618913,8.30398365530117,44.83241285220486,78.30394331150538,160.15005037998674,-10.571307812401711,-98.48860394666377,9.890686448685157,-19.819751816314522,166.79899896481766,126.80238432566749,-21.635721396350636,172.01142214901188,7.734835364310284e-16,-9.012289596582403e-16,-1.839846164674893e-15,-26.55132067667308,6.382507137176012,-161.9948993746795,13.312623334743545,0.05978062192889311,179.48189907564188,3.1080022127328153e-19,-8.630974830254127e-17,4.0035959353605667e-16,-1.6608944297869435,4.933296388952739,108.63313457163308,11.229666143965497,5.565298413789616,-161.80009550018906,-7.860260468518669e-16,-7.266874623499296e-16,8.059512537658106e-16,-35.549375306019805,21.095886191966223,-26.733678133443032,24.458249522876798,12.061524052939049,144.2000726958082,3.9804717602165627e-16,9.55899289947935e-17,1.7806039958063443e-15
13,179.4001402101634,-1.6765255083497996,2.489996450708176,8.208163962822672,43.93273347765127,78.2552036394098,160.0692734954677,-10.691852123140437,-97.6429587377369,11.412994987378577,-18.874246812716187,167.66935129467078,128.429708278147,-25.559077674271656,171.27584924976773,2.294322854287849e-15,2.6990239001914833e-15,-1.0721591254044841e-15,-26.843506436634158,5.879527235832518,-162.1996360249712,14.130159623209854,0.02995285030868221,179.61826858573636,4.622849357570657e-16,-9.495052301213006e-17,1.040410410860073e-15,-1.1348078122219296,3.5959493955650474,107.52757779145816,12.160385905530486,2.207665931869778,-172.31412297026114,-1.6829043851055817e-15,1.3790353786117823e-16,-2.1335435336874543e-16,-27.036750217197167,24.10548575448439,-38.67013980294697,17.318668755895498,8.582987008585441,155.69597706377292,1.206087816630332e-15,-5.310754406409676e-16,2.5601540569055764e-15
14,179.37229244934525,-0.6809161728478553,3.224171536152953,8.673035665804875,43.50118330756667,77.50539132213632,168.65350165313225,-10.676138519972175,-95.40821220953133,14.570706917543061,-19.161080401847624,168.73913845803847,125.3635848854571,-2.3177343293946153,178.9047925166846,1.3865357720553627e-15,-9.88210091660606e-16,1.1725694382855096e-15,-23.64682147857651,6.902896108818437,-162.21560406362866,22.223729752532748,-0.0037741523974699335,179.64081956370742,-2.886850024171364e-16,3.1710548612039914e-17,-1.1435648291756042e-15,-0.7603868883987815,2.8318088115717965,105.03699987668641,11.341710604575274,0.7451746764115802,-177.0735873245831,-5.807492692855025e-16,3.4107155707471883e-16,7.264912785005813e-16,-27.34913183426105,21.90157255498087,-35.798460200072974,14.738079633392031,9.35431440984752,155.6584697833899,-1.979638497455709e-15,1.3831506662107862e-15,-1.2983213853818096e-15
15,179.0960422451073,0.5586886227721941,2.862135117455688,8.311155581220453,43.67743522904522,78.05621085610433,174.23768606452822,-9.786505073199743,-93.8565907323864,15.753062046322908,-18.43445999702968,169.67677617968747,116.81592282271374,4.890242486451165,-176.59404225566246,-8.738283579393868e-16,6.590998425176827e-16,4.860686564779082e-16,-16.23010898026733,10.1957916374239,-161.64012000034577,42.57677660276555,-0.1732769941817332,179.2404882299871,-2.5756241975111463e-16,2.255218804624146e-17,1.4880022058366194e-15,-0.5933738156977941,2.2204539349046053,104.96568151932502,11.202672865675144,0.26102552403302887,-178.9129686807201,1.3047106723971739e-15,-4.13155668745187e-16,6.614785762647586e-16,-29.533030100050617,17.81854452817938,-28.374924445412432,15.031266879949593,10.413097086697798,152.35848805559934,-1.5342724857557072e-15,-7.405568354740597e-17,-1.7834607262710185e-15
16,178.8403369708661,2.0234032153404153,2.380926545980564,8.355821340835893,44.136759494060065,78.08972158654065,172.01424988050314,-8.279197226931883,-93.72071701047675,16.21951346452027,-18.135951833750482,170.2024394609636,111.14423763975954,7.117064617214284,-173.76569130626268,-4.8068591658596426e-15,-7.43905869014291e-17,1.3083462824661503e-15,13.682722122776584,32.3173823040035,-161.82276881924935,131.98905195379828,2.9573615437141814,-178.8201435745378,-1.2378171925281235e-15,-2.8219270688433743e-15,-1.4938254274844696e-15,-0.25843728178934544,0.9455553284557018,105.28737669275313,10.752062616663066,0.7624026297059103,-176.33403823853018,9.357048168976748e-16,-6.391747122001499e-16,-8.695830669235235e-16,-32.08109676177932,10.569945318600384,-16.311377378493276,15.232542175996475,11.665420707625957,148.65965139674535,3.7125902878244666e-15,-2.1979704523161848e-15,5.216885828155508e-16
17,178.64338337900247,4.229738086781877,1.2163553867688586,7.5143469428306675,44.141088549793864,79.27490979066651,171.5874810566387,-6.466715701151101,-91.925382087729,14.693224257668893,-18.926415023255277,169.11555336825893,110.53127640955918,7.062571125887004,-173.9783956834246,-3.085666845343896e-15,-1.0645914680910688e-15,-2.7581824077756963e-16,14.377752925595123,33.62235677857707,-161.61338243612727,133.67005556422012,1.978997062779208,-179.24241483675254,-1.4401577293298283e-15,4.833011572201392e-15,-4.3755071577026903e-16,0.3106280325942567,-1.0584296980160919,106.35694532873246,11.636229033618578,0.7819197573891523,-175.80238113187457,1.761457062674796e-15,-3.825855571027914e-16,1.6613780706713606e-15,-31.454806517440147,6.569201770105137,-10.59308296417768,17.46946454493113,10.374587917739023,145.33243079266478,-2.1817328687153467e-15,-6.0592781823668995e-16,-5.141445044232684e-15
18,178.81526773976842,7.960917141630648,0.9901716151349463,7.583914422879783,42.29827490779863,78.80924978471182,162.52051145072642,-4.559196193032953,-91.64543606869829,16.117353173341506,-19.970827747500277,168.38658897153329,115.3760432684562,6.425994466847045,-175.4122920429839,-3.3800322213016503e-15,2.708415678834401e-15,8.862162009344202e-17,17.932612411920772,36.9281916239711,-161.42381369178128,137.41152117566315,5.247650360062222,-178.1327523676938,-3.322076389263707e-15,-1.8175916791128318e-15,-3.8165491895868635e-16,1.4232161871378124,-4.685568804252213,106.91692767249613,11.703797996951097,1.245623890481198,-169.67913038276004,-4.727845853779513e-16,-4.00973713435417e-16,2.7537470387160263e-15,-31.695247227388347,3.9452799808617014,-6.357865520426546,18.938488517841257,7.096848268862051,151.80128553437729,1.6722983546978784e-15,6.598664158933903e-16,1.72171921106311e-15
19,178.96470302611857,12.77236344980027,0.8911795047579608,7.216588747749845,39.789857459016254,78.80815562953454,165.2364083294435,-2.4167705584684724,-89.95232430379119,20.094283598717993,-22.063202463118955,167.9668471333343,125.21263864893554,3.227078313482066,-178.3166212737833,2.509758434000574e-15,-2.6975667469677752e-15,1.561598337826336e-15,24.877285635434927,44.80156004712877,-161.9719570916573,146.4087799678291,9.726766931909198,-177.17485073124365,7.540625450071384e-16,-1.4473788990990558e-15,-1.0405907476345224e-15,3.7027577475354487,-10.154758515955379,110.15616140681551,13.10112817812371,0.6681566632881085,-163.80328317649463,-7.123456725681404e-16,7.525515174542713e-16,5.958541351879809e-16,-31.456929348119523,3.8020601965325356,-6.186169468195758,20.532310865985718,3.801783534099466,161.3751281456422,-5.606625111362156e-18,1.9462963240851868e-15,2.514281095166469e-15
20,179.1362242357385,16.96296403089963,0.7904453380473438,6.857013041056877,37.42697848205292,78.80776505809817,162.94649041491547,-1.146869325665097,-90.01653836860872,24.12021208843065,-22.8202405888463,168.38577410979363,135.1216861613241,-8.27737802570933,177.11228955869043,1.9013674740602608e-15,3.846070765584858e-15,-6.209693607132651e-16,28.567994478137802,46.008762507723475,-162.65029950077684,146.3325301940751,7.489359785392006,-177.63130464996064,-1.0648770187574459e-15,2.406085225097119e-15,-2.3426806702793896e-15,6.713155982755654,-14.808974793082129,114.72667740386473,14.960332870086203,-0.7163148497162704,-150.5444575319229,6.773580065984925e-16,-9.59651760354405e-16,2.2757772269846075e-16,-31.31439387706903,4.61035208005751,-7.5266363572351285,20.091564192289272,-1.7323428956638358,-171.56788543543655,1.1297263894266135e-15,-7.388640179881475e-16,7.4807065818039e-17
21,179.2246322557708,20.80268733836446,0.4042265804064224,5.801771567152686,35.16623080935753,79.9949923906227,167.60431567715656,-2.2520501577852094,-91.06890363521512,26.835698555366797,-22.878381554901043,168.51906129352372,137.20862163658035,-15.405800697282599,175.20093196402038,3.0999353266338675e-15,6.218341067183079e-16,-5.756811780070677e-15,30.634731968014833,39.42843151612911,-164.36229390751043,130.52138013067673,-5.102885219906272,176.90110785834122,-3.9989857775543315e-15,-2.411005313406466e-15,-1.3996394429980062e-15,11.015638189165882,-18.570983352787177,121.43445709482658,19.420602310065526,-2.022775510287781,-135.7084771336043,-1.1432265573350246e-15,3.4686840980154005e-15,3.3686414117091113e-15,-27.745006468797815,8.372536984088672,-15.472908856258721,19.12395042430733,-1.7936188170384764,-169.6877013667537,-2.6379961241059084e-16,-7.161227363354116e-17,5.854700148361341e-16
22,179.31481913251423,23.351867300478034,0.13690355712010555,4.95872094480112,33.314865668444504,81.02323211329134,167.0923994225065,-4.482906021096272,-92.79675248001848,28.258413455320213,-22.26847526233311,168.560409386336,122.03457955913476,6.983735131433423,-175.63464636474532,1.1937745432411461e-15,3.733437565124621e-16,5.705660476938373e-16,30.88917330176376,35.2960311232114,-164.61101202583316,118.9639494968219,-6.277863352690347,174.6667489429813,-1.351403407976405e-16,5.697434956157852e-16,6.278252472608767e-16,11.163573006393083,-20.04007497064033,119.93724466940192,19.87988033915099,-3.8145794615973485,-127.73882751718698,1.0820056382374182e-16,-3.389758833608972e-16,-2.657958797880666e-16,-30.114863842148136,4.875532858134149,-8.336243252355475,22.688798239419675,1.2932540241193915,170.62186039211406,2.561180314279353e-16,4.279462930916692e-17,1.3377996411582435e-15
23,179.48356926766135,24.198666989168217,-0.27602933022082643,4.6441901707903614,33.527558186414026,81.63327949203638,166.72129925162085,-7.925021180835481,-95.15051076157873,30.008683530049908,-25.488002086641913,168.05428541164255,115.09676036954951,12.993630656379924,-168.77501361353978,-4.467815976811385e-15,-3.2087834944600236e-17,-8.447302359043754e-16,29.95170582728958,34.04106342824201,-164.57533713674349,111.81333738695004,-6.843160469290938,172.7945462572982,1.1461307867632741e-15,-1.1971808861258418e-16,-1.0038900978129524e-15,7.5291510426759505,-18.994908795837834,112.10071478729411,15.845240301320164,-5.575094606798279,-129.2362273953693,-3.1959976232820266e-16,1.3543474714849785e-15,-9.877333885724422e-16,-33.01882506370291,-5.3052687420042695,8.097517135418054,27.485419728253415,3.7429300027351977,147.75987565376857,-1.1818901795563256e-15,-5.727165015333791e-17,-3.4014064144344366e-16
24,179.6753432578821,20.859855065785656,-0.26862889131092577,5.8461412348800135,37.46904989962686,80.44595386806051,165.58491823299065,-10.387050830463243,-96.76960203288738,29.13289586179688,-36.18108730699497,165.9250700196028,112.57851996653083,21.004889050675892,-157.57063439491813,-1.1210240282869129e-15,1.7219155018296673e-16,2.813859043368326e-16,28.69438876484886,41.47945024196718,-163.97041207212158,116.12397945186109,-10.810050673225035,168.80852266855672,-5.650697700213658e-17,1.112714346514489e-15,-1.4916456319228762e-15,4.285322396820728,-14.589164192717954,106.56702605612567,11.023462250841801,-5.132287182173484,-129.17389052990808,4.1524634047099646e-16,-2.1023437618443472e-15,-1.3966205986865538e-15,-24.394724413203242,-18.264605097026394,34.647131752249926,25.57564647189611,7.298629477903172,122.12058772034003,6.85582117154489e-16,-1.0479626400944841e-15,2.1260815985998904e-17
25,179.68824579124626,15.914453343453504,-0.39141793664758273,7.766873571908955,43.04394723190601,78.69957853168968,164.66532965313803,-13.6936356204251,-98.89037027770854,21.971593827371624,-52.54544961233037,160.17522215196644,113.87937850618125,32.710638448247316,-145.75477387968772,7.539170330984652e-16,7.568392936545733e-16,-5.847363850385338e-16,22.118064954281753,57.532942535353875,-159.16531188572344,118.69746897963816,-20.8030918854533,158.09217514090656,-3.0679880303157147e-15,1.7320542666229344e-15,-2.7344449342938506e-15,2.17779876679192,-8.85184506303809,103.88127241054863,7.344654950467924,-1.4435449561056388,-140.79792210840924,5.802639798651053e-16,-4.459425982200127e-16,-1.1307163452375361e-15,-14.625673648315038,-17.971736868116167,49.77661732459208,16.38366297541649,8.178116977140697,129.2686605890944,9.841734256970593e-16,-3.59893279733746e-16,5.47930634268313e-16
26,179.90386023719913,12.712818556368815,-0.5120082958913732,9.411792342588617,46.253324744558206,77.07680897253653,164.01083642598218,-15.654956523626609,-100.55640728638343,15.87680165175096,-56.6271079568307,156.82856791226067,112.85759412188872,36.486985756252814,-142.1139042153217,1.6325175495746144e-15,2.1346950583842447e-15,9.741110586155601e-16,1.7421220410803318,74.96712224716471,-139.71594266995334,116.64825175581953,-32.56348194363371,143.96786633742633,-3.8829502567037775e-15,1.1807746732819162e-15,1.0671063037416776e-16,1.6363146555103847,-6.258918798116747,104.68306499129093,6.062189985616795,-0.354600499190946,-138.88532043311395,-4.538798148281641e-16,6.768382961477692e-16,2.8097103634491756e-15,-10.96786161496013,-15.732990107647112,54.44604958685944,12.498323974877202,8.126512823033334,129.30390145597843,1.060859514298095e-15,2.0264967085436112e-16,5.379643771306871e-16
27,179.86436312856804,11.169735570722278,-0.3815590161435433,9.935219303273405,47.2420567445827,76.5820168448167,162.39325820291853,-16.386541001131096,-101.76906572220054,15.874843415363054,-53.61207115167347,158.4825001464954,110.30515119850023,33.418055322766165,-142.2567457615729,-2.021319177411202e-15,5.946804970577865e-16,-5.272683950613213e-16,-35.605698268963685,80.40904639201202,-102.59640939994316,111.71486948738682,-37.70966227303413,134.57920509833198,-1.1847799407408746e-15,8.362586432935561e-16,-4.926803839914374e-16,1.263394461070317,-4.830399558491525,104.67631223544886,5.494471886276685,0.4028655302457136,-141.25112758719266,-6.710695861407913e-16,1.2169677323145537e-15,-2.501089504359411e-15,-9.707727365855805,-14.842619238118717,56.26421937716161,11.357611389470257,11.040264982424944,120.03463470123859,-6.738263742666441e-16,2.419978922251481e-16,-1.6970865482278535e-16
28,-179.9024734523978,10.96766961759474,-0.5074649722624056,9.750175652569377,46.53603582464033,76.68048544238627,162.814600263781,-15.811952178896364,-101.26679319353389,17.296928846807962,-49.23820508501643,160.228796992783,111.08281198716243,30.987293383155905,-145.98525535257897,1.9795409521517314e-15,1.3618523017420694e-16,-5.765123224145822e-16,-32.97133921633071,80.57388974202215,-104.53214747326463,113.02301934209156,-37.53411799849494,135.89550584569378,-3.3752336209677374e-15,-3.1114386437999084e-15,1.9117331498746423e-15,1.2406701687535389,-4.7317758422122225,104.71039494547958,4.397543990048504,-0.405665138578995,-140.5985097147599,-7.565732138396593e-16,4.448823501569572e-16,1.2160130021212887e-15,-11.064803081278505,-15.50823324106193,53.81897366019188,14.353726806857422,13.558784845309168,109.01041714414387,-1.3073616179253237e-15,-2.6547043778680086e-16,8.329319612382928e-16
29,-179.90696965878925,10.489654536061042,-0.5056401623591574,9.752640771978486,45.91394999239195,76.54289601517371,160.9380551339456,-13.587894685028935,-100.00110606526735,18.561901332984494,-48.537264976868556,160.9596959648934,111.40845577761196,30.886254137044162,-146.2063345610164,-1.847641881279679e-15,8.129407728841556e-17,-8.264592408610633e-16,-45.104925326467864,80.89191393307978,-91.62619909579877,112.204441753665,-38.69446514250539,134.21291351735658,-4.181952078219627e-15,3.0211479530474464e-15,-2.0069825656104214e-15,1.0907736089923359,-4.206940105782318,104.54974321726549,4.24050238145457,-0.0830247182575094,-141.74555775632393,-8.281697374383413e-16,1.4686304439794704e-15,-4.890813567800575e-15,-11.462895562192626,-15.43481556641311,52.69561464505324,16.46259839371353,14.320141801567347,100.71545477456893,1.9569212048164984e-15,-8.033312180931742e-16,-3.0035312145201386e-15
