frame,hips_pitch,hips_roll,hips_yaw,neck_pitch,neck_roll,neck_yaw,head_pitch,head_roll,head_yaw,L_shoulder_pitch,L_shoulder_roll,L_shoulder_yaw,L_elbow_pitch,L_elbow_roll,L_elbow_yaw,L_wrist_pitch,L_wrist_roll,L_wrist_yaw,R_shoulder_pitch,R_shoulder_roll,R_shoulder_yaw,R_elbow_pitch,R_elbow_roll,R_elbow_yaw,R_wrist_pitch,R_wrist_roll,R_wrist_yaw,L_hip_pitch,L_hip_roll,L_hip_yaw,L_knee_pitch,L_knee_roll,L_knee_yaw,L_ankle_pitch,L_ankle_roll,L_ankle_yaw,R_hip_pitch,R_hip_roll,R_hip_yaw,R_knee_pitch,R_knee_roll,R_knee_yaw,R_ankle_pitch,R_ankle_roll,R_ankle_yaw
0,22.090031568558008,0.40901973134871966,171.46505304144407,34.02542771666676,89.8817265353241,0.06618125590024068,11.525798445836744,-81.87953793814567,175.8560665732444,-7.163186564515474,156.6747181386205,-17.89619710277754,13.071421599442381,17.45174662676812,53.341581897777466,-6.316234766746313e-16,3.6025859448975073e-16,9.826436790073833e-16,44.31688210304504,-21.73957797460657,-94.30943531426,-41.56314199465113,32.57215344225264,23.14457742883912,2.22823497551377e-16,1.6108495771157897e-16,-1.5523338551354317e-15,-15.964381917426174,105.23397787376622,4.2835591766407015,-3.6839195958370143,-143.71369268091462,11.51326265371757,1.4461644665606775e-15,-9.754864558916519e-16,-1.9138059524033667e-15,-6.282360019293935,47.49481795920599,-5.727087138630356,-1.4447021798210202,-143.6295035835812,6.532600857948509,8.035660282606335e-16,5.0406818858193945e-17,1.684543785857016e-15
1,21.972139086019148,1.1095365900951804,169.97115044763933,33.48413527874961,91.9475880019907,-1.0747840668712965,11.511393292057496,-80.92709781973109,174.50447433114522,-3.1664088309330625,156.251463694256,-26.34375993368198,-0.042594591692764396,-179.11490036760168,5.06659410758509,-1.016522120129847e-15,-7.466652514804461e-16,7.89956400503574e-16,48.41614185591752,-27.028610625486074,-89.20387998989379,-42.45137151296697,34.128628366087995,23.158105906439726,1.0327491228638181e-15,1.0804674932090724e-15,-1.4321611211837806e-15,-16.703755655953852,105.28233835040922,4.490501147656074,-2.278841552642464,-129.56994805249195,15.398163356083456,-5.540642213772808e-16,1.1620530005639668e-15,-2.6584761706819037e-16,-6.557551930979184,49.60633358926964,-5.550066429885742,-1.4848474784533474,-145.05556931349955,6.459370101807691,-1.142453215832738e-15,-1.177303408547546e-16,-3.518752847649814e-15
2,21.94277190129723,1.3818081807276128,169.01826367757295,33.06776950736368,92.06480430241018,-1.1269630977732805,10.875918735755423,-81.98010379416795,174.0057994267686,-3.033144192257129,156.12048942977626,-26.26902748495252,0.0294250138601706,179.4300212788851,4.502125561754515,-8.274744734513056e-16,1.800975844870333e-15,1.764628805442837e-15,49.151239871075944,-28.887747900346866,-86.97756397884635,-41.94829805241719,33.396217396669826,21.933036028355875,5.611335032520466e-16,-5.268568064152817e-16,-5.5722193240478e-15,-17.09310968389028,105.32861261160444,4.606181332913143,-2.53520353169345,-128.3960161341891,15.677347459532072,9.514237903851046e-16,-9.789495076858349e-16,1.8987944871846148e-16,-6.129500738666149,49.849210208247136,-5.147064299255564,-1.4783144667574852,-144.83961962917445,5.900062022857747,5.929219451048005e-16,-6.390484591546946e-16,1.0813694647071923e-15
3,21.970006953939897,1.6592896075228767,169.1316328596651,34.19442763346467,90.49931312982797,-0.28062030537488364,11.167696879433914,-82.45420090428728,170.83931270553725,-7.124398838562063,154.21973129247058,-19.79407773921744,-0.5108821441171674,-177.68269592143105,3.607723202442498,5.737278968060615e-16,-1.1554835201570379e-15,1.6352081750410347e-15,48.63795286724977,-28.33000126967584,-88.505710189771,-42.345821229150786,33.30118352875654,21.605206064967515,1.6059877852276079e-16,1.875020281385789e-15,-5.956756955404734e-16,-16.63028108391162,104.25985169488641,4.160174297959312,-2.8286853453430307,-136.88492979870279,14.111279611043097,-8.847652160236358e-16,-1.624583418256745e-16,9.051993460304025e-16,-5.620137647847296,48.94405554809464,-4.87550561700918,-1.0750695942888837,-144.70811717564678,5.916677403660942,-1.7932181021951466e-15,-6.371888735579999e-19,1.237173154801262e-16
4,22.291210663967405,0.8250857044313059,170.1504250281884,34.676120567469226,88.5618689864388,0.8183219169309781,12.10480210233821,-82.7848140996406,169.88393365599654,-16.84537712992479,151.8123621943564,-6.282882732432442,13.47995232570825,20.659343360517134,64.38502192640108,6.702255709333297e-16,5.781351419155976e-16,-7.213872026651566e-16,45.7813761582631,-24.12275225549946,-92.68661220379262,-42.329486623351876,31.454690113585748,20.5646896856253,6.691812046417151e-16,-3.092486624568496e-16,-3.41335150363e-16,-19.44136688143518,111.89363852391423,7.618589023650562,-2.665880363943763,-152.25951225940807,15.77288935869221,6.749785572293028e-16,-4.610957508698292e-15,-8.528552079042165e-16,-5.641428078199105,47.61871675273803,-5.125919741313928,-1.24895684516383,-144.03030948790135,5.896505432605392,-1.7850362900145353e-15,2.551095192340123e-16,-2.1016520097863333e-15
5,21.98847327748495,0.13654498278266713,170.68681145769952,35.26286301152521,87.15470704837138,1.6435694419937934,12.18016747646419,-84.02246218611805,172.2889982423991,-59.0436615600884,124.98543788152125,-4.326326593334763,22.53120626133288,60.019290876151786,76.29429289501024,1.4230647830824858e-15,7.830664751313796e-16,-9.309395300170912e-16,41.966894481110074,-20.61982394302969,-95.93024299679115,-40.14415195395492,29.630975348497437,20.036143045827515,2.098163218528285e-16,1.0921058667639536e-15,3.7101651209446595e-15,-21.657536324806923,127.77932323695599,15.963575160042303,-3.765866000010742,-138.22609138216498,22.470096864757473,-5.635860369368953e-16,-2.4404550200216408e-15,-5.966903944303586e-16,-5.519927150763024,48.34493108465018,-4.890810190892654,-0.5339286556072314,-145.33682780621606,6.5978143240801606,1.0863367157170586e-15,1.507938140645793e-15,1.1622372191897764e-15
6,22.07343671564271,-0.5408566508587103,171.21068796226857,35.116533040587264,86.30272260332295,2.1288035872914026,9.833246096947377,-84.4341658431285,170.11930797313957,-48.306422391262934,31.570128865277805,-85.72103836014851,21.48694592814943,116.92612041013075,54.4590685975598,-7.24357178109213e-16,-3.112126775181795e-16,7.71708231734648e-18,38.47637209862873,-17.749026360224747,-97.94937255291973,-38.56843200639317,28.155127352227126,19.658413761055357,4.1636024380371414e-17,-7.2609618141018e-16,-5.919759722157935e-16,-12.266462632979877,161.72008566425467,32.74795843942325,-2.8846418768096505,-151.76291775276033,29.375297426224666,3.945636015614875e-15,5.507541377888181e-16,-2.455332078457628e-16,-5.75645907496313,48.33567639575818,-5.100264309753733,-0.6006251071450304,-144.9922614156323,6.827717931251261,-9.566189723828458e-16,5.236001595922175e-16,-2.9529632029813885e-15
7,22.2553787851042,-0.8121876560038058,171.3111390509248,34.733159143310836,86.64355767590831,1.9138290479843154,6.497853118108796,-85.90391214857087,165.08207703600047,-25.496661280432026,18.14591387347248,-87.49472697068387,16.863662388801593,140.8968797918609,37.211178101563874,1.4400003025481212e-15,9.470577977379815e-18,-2.2986866063055947e-16,39.319271942981665,-18.010020322251073,-97.61746005186693,-39.86705490133518,28.047985579085058,19.051222710643813,-1.4019386451235817e-16,1.53142932681067e-16,8.981291489522918e-16,-10.961928158115892,163.7484614841582,33.11772928249935,-3.7560322306702227,-130.8768085634874,31.442451974032473,3.694186112042885e-15,-6.121633925355672e-16,1.5368794653608306e-15,-5.609444832931455,46.54681731594481,-5.290883632435297,-0.6946183941209901,-143.3037402295111,6.7732543315250915,2.8870546846560793e-15,-8.332456474380923e-16,6.953454719865967e-16
8,22.053659199499574,-1.8706840718143003,171.7264400438051,34.7855891614586,88.05421894361395,1.1103696682163149,3.4994001297042523,-88.34076762109278,164.65396651126878,-17.260337856964494,14.514803598204562,-83.6952374621347,16.651819643347224,149.64031954729927,25.04039809508654,-3.5308673575810766e-15,-5.211563421439953e-16,2.0433852583501636e-15,40.25011837281719,-18.472585794147676,-97.46095918849258,-41.86618337140371,29.488484583958396,19.756110597703017,-8.916573783485549e-16,-3.849331608270374e-16,-4.2795115713933503e-16,-10.924942076638269,163.76760615412007,33.06284396486878,-3.720906587635121,-134.66139923590723,30.955909566197512,-2.496401270135485e-15,-3.7231789427993424e-15,-2.9579812158170786e-16,-5.568391265070864,45.94924481668956,-5.362683164096617,-0.6074549797335057,-142.04037461057746,6.94636529700511,5.957805086937812e-16,5.712903880622168e-16,-2.1910702606310326e-15
9,10.34719768268211,-24.36260608264329,175.60909549144273,59.38151606456023,120.25957919328344,-26.659714772432245,-5.511919637674029,-92.87154322331784,150.09544243069135,-44.75841538383626,48.457329412515136,-94.88352404737087,-31.686817393198773,-66.1324052935509,66.03858342407023,-7.520228686247742e-16,2.087611101382435e-15,-3.031239653284084e-15,15.78116321249664,-8.477982503125137,-124.1977087032038,-24.447872350414702,23.704169008801596,19.142537105592105,-8.032412420592503e-17,4.768357658388789e-16,1.6330322829670871e-15,-2.0405781286513283,175.71735441507326,25.430519685694563,-4.529474250332967,-128.2498433249258,21.944412339546705,-1.8475494653659474e-16,-3.7102098742952774e-15,-6.731990644740315e-16,-2.3376857545969587,68.50938719492791,-0.9200620780866771,5.8405155873548615,-142.6554660943493,10.10848398909308,1.5473137736814755e-16,1.5815791314198361e-15,8.760772281285663e-16
