frame,hips_pitch,hips_roll,hips_yaw,neck_pitch,neck_roll,neck_yaw,head_pitch,head_roll,head_yaw,L_shoulder_pitch,L_shoulder_roll,L_shoulder_yaw,L_elbow_pitch,L_elbow_roll,L_elbow_yaw,L_wrist_pitch,L_wrist_roll,L_wrist_yaw,R_shoulder_pitch,R_shoulder_roll,R_shoulder_yaw,R_elbow_pitch,R_elbow_roll,R_elbow_yaw,R_wrist_pitch,R_wrist_roll,R_wrist_yaw,L_hip_pitch,L_hip_roll,L_hip_yaw,L_knee_pitch,L_knee_roll,L_knee_yaw,L_ankle_pitch,L_ankle_roll,L_ankle_yaw,R_hip_pitch,R_hip_roll,R_hip_yaw,R_knee_pitch,R_knee_roll,R_knee_yaw,R_ankle_pitch,R_ankle_roll,R_ankle_yaw
10,47.45728667983981,-11.305308289520992,-179.64540105048982,16.898651131509965,98.17760373287216,-2.391946036796109,-0.3660477902547252,-89.85834613539289,-172.3743112851357,-30.179641766445428,131.5656688254159,6.964672720427364,0.2767242052122575,174.55251912663473,34.95700814468,-2.648401998723634e-15,1.919348919005781e-15,-2.9601207789709072e-15,31.957138444463467,-119.50237421049073,-0.39009939173408165,-1.532985968883505,-171.32967810905882,25.681321865136745,-1.825027630755678e-15,7.021265629688615e-16,-5.778487824749696e-17,57.249326819525464,55.25231355411246,30.25906526089854,-19.464708621737802,159.9374204733174,-19.763982977313873,-1.3635580839489079e-15,-7.247768419468197e-17,-2.2210425242910545e-15,5.864656801516874,4.788934330984123,50.65122059446162,1.410194566799881,-179.38839207187783,15.653823103268236,5.627389004210909e-16,5.589472893166902e-15,-1.001247916713582e-15
11,46.28665052519984,-11.173991330437334,-179.92080137012786,18.06893781467988,98.39825194374545,-2.6217957853270533,-0.4936275934136404,-89.93950700228375,-172.80942902279568,-30.477753259832763,131.39266001380346,5.834909358480251,0.33384547122354513,174.6756644103615,34.536353757711986,2.4321606312025987e-15,1.1193360400013674e-15,2.8132246794314308e-15,32.47032186525717,-119.45811707774294,-1.3832879874687014,-1.482735214980945,-171.8065476184231,25.972431852458165,-1.891823698721754e-15,1.3504975137372234e-15,3.3013606424903155e-15,55.80541321159497,52.786857280857205,32.13406898665176,-17.30338047668335,161.24346471726446,-20.36709530131617,1.2237447638236417e-15,3.174348063390453e-15,-8.587511097742952e-16,6.305286992469067,5.239016422322594,50.141486764032685,-2.4350712971761523,178.8812167156944,14.884224705750324,2.9708832778166106e-15,2.0553777373624233e-15,2.1806699209102437e-15
12,45.07379656689106,-11.171014027738094,179.86616106856928,19.181567198913328,98.78938567776474,-2.9082334783382797,-0.3461655020316343,-89.82843955113152,-173.00018130434913,-31.548945701348966,130.6217470532328,4.778167762876132,0.17462342673211326,176.7303683775412,35.915663250795966,-5.014072040457772e-17,-1.4256441981551575e-15,-2.351445518507241e-16,33.65576368207811,-118.29044925276867,-2.7833714066409767,-1.5487033007442037,-172.295791946086,25.79550218966181,-2.6220771905026456e-16,1.321368008608977e-16,-8.212331359405337e-16,53.6626028503879,56.579179063728,27.994083789168005,-15.754559181615656,161.59159528931477,-19.244266999108117,-5.337177631880572e-15,2.7224490039447404e-15,1.5192545491008847e-15,8.04835439558184,6.790393950539534,49.61995814070256,-0.7722977842936993,179.6521853100722,15.655801439377449,2.587963709140878e-16,1.9251313133865806e-15,3.953057229660789e-15
13,43.659295353591276,-10.49832430837426,179.27760899416788,20.62545291408118,98.5936996919245,-3.047224960664538,0.5150266176084182,-90.01297034690668,-173.38663595212392,-32.595803009061676,130.25245513467684,3.6776486688583354,0.21544236530392458,176.94098390598793,35.931951921652654,-1.7371445857184953e-15,3.780683126143978e-15,-1.2889417849076613e-15,32.959893442039714,-118.18289394292991,-4.587754927599043,-1.454648529959014,-172.24466622285615,25.7803491724204,-3.2646986130036466e-16,3.4451472654037076e-16,-1.5051879728052299e-15,54.19725614190565,55.321007151030685,29.29887424326266,-17.02160518620079,161.06349061628555,-18.853613933913078,3.5090850716620823e-15,-6.331375015157494e-17,-1.7214263506038226e-15,7.418716441092146,6.190563649891863,49.967732029704734,-3.026353095987813,178.68006292096828,16.052742027822717,2.1301232619742887e-15,1.556316528665514e-15,9.141927471297514e-16
14,44.197476598845896,-10.489652045558188,179.3629497438226,19.90086432256217,98.43671677931485,-2.8902886040008298,0.5939461157346697,-89.97183642154981,-173.79437482738993,-32.376509831710884,130.02734480496434,4.11494764269837,0.14860480831904727,177.35907291250408,36.40700794506731,1.1622241849962575e-15,-1.908778903283569e-15,-2.9922734248794627e-16,33.89911268870318,-116.76851615706586,-4.3874806756950635,-1.7735139355394363,-171.3049608687962,25.524921741783217,-3.3568168944760723e-15,2.8326891553134673e-15,-1.2375750451357026e-15,53.65244044225268,57.2083610041295,27.424894722200584,-16.924804416795368,161.22927508353158,-17.676651446034047,-2.9611836703735993e-15,3.294953526200161e-16,3.059497161757755e-15,7.910056199055537,6.622583578352547,49.84694754984223,0.8081243351957366,-179.6687795415648,17.406860208960016,1.2879384823204328e-15,-3.309166394751417e-15,1.430137454226171e-15
15,44.593314116918926,-10.625086002819213,179.49869944883076,19.300000576823113,98.42420934129595,-2.8023245700874715,0.10506941743695866,-90.13993890067334,-174.4748373588641,-31.692748049569424,130.43652091916812,4.62323407691597,0.1613474428488376,176.41941256014798,36.472817489525525,1.7905533059996442e-15,-2.3438779138382946e-17,7.256669255099313e-16,34.363822691242106,-116.50452318791694,-3.7739675805586312,-0.8977970937777459,-174.24643499209483,28.543933028152036,2.635104733975873e-15,1.5401639905732753e-15,-1.95277387023882e-15,55.34995654263743,56.512036314473484,28.55702623668761,-16.880521322514657,161.49460609703885,-19.09616087646214,-8.479142460250337e-16,-1.6064610612914413e-15,-1.2719152374921876e-15,7.83017674351351,6.558927328044223,49.83729887775536,-4.533608321370067,178.1280636187502,17.249198889617617,-1.0017994369330703e-15,1.5389344339694281e-15,7.025856761980899e-16
16,43.85904878441213,-11.270932057016568,179.6894144592258,19.75311046291401,98.94614622902971,-3.0454508168116443,-0.26768984973135856,-90.19629403194938,-174.46503114339765,-31.619105062428623,130.30451783559494,3.9967334646291537,0.15071699876327704,176.73930371558944,36.27046420856378,-8.802109956126528e-16,6.915691049153516e-17,-6.074348186666394e-18,37.84980048583501,-112.12643222683428,-5.968796376873647,-1.158841863479857,-174.67705881484034,27.744645275139266,-2.5503682467790525e-15,2.7884391334868683e-15,1.6104184302418714e-15,54.772950562805775,60.65216231970672,24.669545708143996,-16.003722742745623,161.74255518836762,-18.50127709335857,-2.5298722401410675e-15,1.1753039776767647e-15,2.6975038698021914e-15,9.88568877272848,8.485457228771066,49.009555931785314,-10.647127168245547,175.4150243220715,16.792213769297405,-9.486962072858806e-16,-1.6111410940517153e-16,-5.227877069663583e-16
17,43.87115963352201,-11.208078814407374,179.66035186810905,19.944861688961662,99.09915515499753,-3.127115555766743,-0.4367209080113873,-90.16550177404908,-174.67103115331616,-32.04619350293561,129.88768350667823,3.73667176672965,0.10485756662662118,177.30060051314672,36.985815277131614,2.154813567889521e-15,2.6712174156344348e-15,5.912449940534776e-16,36.64516641217836,-114.37576721894972,-5.0454627362226505,-1.8750241576934494,-172.14116010407596,25.90251471154017,-6.997944242117217e-16,-1.9766079270087313e-15,5.452540464449443e-16,56.5271983444599,61.839276675833325,24.062201952703038,-16.988128548599406,160.91292718010607,-19.584101296980133,1.5481347490838074e-15,4.475359547232452e-16,-1.1292795779878976e-15,10.984254048533076,9.527766611163695,48.624047951898696,-9.139834058976449,176.04270414825007,16.924299942918484,2.288931838237004e-15,1.855079035034696e-15,1.3132110236657624e-15
18,44.25881829655458,-11.100566148116478,179.6748032309805,19.740505629610634,99.06173839951855,-3.083496980277609,-0.6525541933742448,-90.19540483570242,-175.04055337207967,-31.637273290158014,129.72691050750157,3.5818944605836736,0.11182670077549357,177.06813962842003,36.51470840348584,-1.989859726136532e-16,3.594200325421643e-15,3.0052213842896764e-16,34.598838576127925,-117.3055519911302,-3.6320383173383575,-3.027031914975709,-167.8950340405379,23.991018079610644,-1.0147954301767134e-15,-5.653856188088259e-16,-1.4666325003643022e-15,57.44844237204122,58.398559613333646,27.410777618835624,-18.256911375764503,160.93668183903597,-19.273449154435344,3.504512827490653e-15,-2.4166635164609785e-15,1.2059077210304213e-15,8.993590696465818,7.749670116008352,48.95873178472993,-9.472283949152065,175.73498894642762,16.052873193089958,-5.167635747904097e-16,-1.6285900992079932e-15,-1.8741676622307463e-15
19,46.63413075170694,-11.701147739953575,-179.58181926774716,17.48717924275525,98.8677206594082,-2.684199580555684,-0.8766234039057587,-90.06233403766127,-174.47804751663392,-29.75997070838758,130.71319600055048,5.443761488025411,0.07755456097295942,175.2775482023725,36.08999718340535,3.3990260076019207e-15,-4.386666005086956e-17,3.007520576069644e-15,32.38409043103105,-120.02353565121248,-0.4873953135777272,-3.139355290558266,-166.22138191262667,23.634681208464762,2.4409170332441175e-15,-8.996463377936931e-16,-5.017898631530126e-16,59.64447107426702,53.523835175327186,32.536313077994656,-18.799885988740254,160.84289474541856,-21.9324297698967,2.774762927995486e-15,1.0717024435233762e-15,5.109734445602673e-16,7.533760586610192,6.434742971778515,49.2976590770114,-6.338201212534772,177.12402268606812,15.809762044122587,1.2164712761513336e-15,-5.110499275979893e-15,2.7564691229421555e-15
20,45.972062722082924,-11.711128096679023,-179.70946393741423,17.97446029422613,98.95361237364065,-2.783543557348731,-1.1144231476380053,-90.24154326019675,-174.3738296339042,-30.104193272289283,130.56710062356137,5.057085423732058,0.05520900648355153,176.36511066241465,36.48265237873653,3.63872055424226e-15,8.647293709018939e-16,2.5853054456918908e-15,31.758719490968375,-119.65331341212685,-1.5006876629193322,-1.9396337264238912,-169.3257890426796,25.28281011583789,-1.3863796881481602e-15,5.896582810610224e-16,1.0272652684017653e-15,59.33758779789858,53.55243257822071,32.42728680663204,-19.799105765352067,160.05800557784823,-21.470863567265717,2.4395596812083205e-15,-2.197685006774699e-15,8.26729961904688e-16,8.655954623356566,7.472924529830699,48.92562955048154,-10.33930469242873,175.25272698866166,15.677606836066344,-8.969044084227038e-16,4.693974119072551e-16,-2.237687908963331e-15
21,45.52528947782802,-12.009724291423757,-179.6443789828165,18.133478611132315,99.15630150013888,-2.871834234731302,-0.4106632091097344,-89.92302078680639,-174.06558962838085,-30.58278618817592,130.223283293207,4.930733835150364,0.009916385036937642,178.28952670640402,37.40864146936458,3.002462683214026e-15,-1.7155436744750596e-15,2.1530073426680766e-15,34.10534343852626,-116.9774617653933,-2.422045998136347,-2.3321750069481832,-169.80611530083237,24.47893086340237,-5.882841937058923e-15,-2.67613090654016e-16,4.627730520992014e-16,59.37787448439615,53.441160343662666,32.54352509256793,-19.03876436002406,160.2405417281693,-22.328571981931486,4.2612337209156554e-15,3.4558230499571956e-16,-1.6875598565573763e-15,13.575099921189482,12.460065238208907,46.72911946774216,-7.4098318554449625,176.6912706024539,17.636425703554877,-9.989255281646026e-16,2.2106918432231276e-15,1.1065108069325001e-15
22,43.84352016815901,-11.26235031952597,179.65758601745898,19.836817921678456,99.08359042060283,-3.10549078389305,-0.3334246996057723,-90.152036295727,-173.91595072061477,-32.83172475685297,128.98544041207046,3.623852339678205,0.0006387321968647739,179.97863276279088,37.98375830473108,-4.153634623057297e-18,3.3424110999194167e-16,1.6898521429638436e-15,34.44740552730949,-115.82402216163548,-4.759732724879635,-1.8869611195309202,-171.68803542428626,24.607257866833464,-1.876132358641071e-15,2.0400358539204655e-16,-2.8551909772064486e-16,57.483913364073416,54.573522181234424,30.9572915230858,-18.815699357024535,160.38308496737963,-20.408349732593077,3.9655012769023476e-15,1.814890671690653e-15,-3.7853862444407375e-15,14.017599156345229,12.813327441776122,46.80258888761838,-6.948662385799413,176.95810301502493,17.901913046597137,-2.196041666804618e-15,-1.6952987482934057e-15,1.7572611584408879e-15
23,45.38921551553076,-11.227307396442491,179.939015661879,18.350380375950703,98.66424671825202,-2.7466184506808493,-0.08168316932012987,-90.0056961962627,-175.5723153654257,-31.97261952947337,129.99081496664726,5.401579408875642,0.004103932588093436,179.71476539424174,38.34651226291485,-2.450964205016233e-15,3.946483756550837e-15,-1.534864798794216e-15,33.763677593073226,-117.56370907899786,-2.37030775342187,-2.397217335573974,-169.54769945604932,24.245817634837856,7.843465252852714e-16,6.049866839614992e-16,1.47875943930675e-15,58.025692864552845,51.90372044244708,33.62597036757849,-18.255166879313176,161.23490612989323,-21.160467134362296,2.135986961907824e-15,1.5009416056221003e-16,4.748135004753018e-16,11.416433301802334,10.290685506201523,47.47080097207377,-2.463369084323522,178.8633607767462,16.718857679450437,-2.2015048628361805e-15,1.48250361683247e-16,2.2691421819236385e-15
24,44.94659395567299,-10.958300236218264,179.72005378831005,18.91835081775716,98.58068645228984,-2.800787909565497,-0.022617069748268815,-90.08163662334574,-175.87428503715947,-32.2279125269301,129.9381172271915,4.943794244657733,0.008335803005967138,179.58288542700603,38.28227959312165,-4.012482759135777e-16,-1.9214326549806477e-15,-1.1857580788449482e-15,32.88925983194347,-118.07435377499466,-2.9643409819893334,-2.5348720983583037,-169.04976738792297,23.36157097693626,4.50005887362335e-16,-1.6653000859472017e-15,-1.415277610015104e-15,56.09161250299767,54.66909316647339,30.468129618727104,-17.181468384592304,161.81535849088087,-19.296060250440842,7.595187158680029e-16,-2.188743330593133e-16,-2.6982337695721496e-15,7.4507170196823,6.435628397381299,48.98129438070441,-3.784871347549,178.26608330564403,15.963464292221007,1.1393397663329172e-16,2.2745711128570006e-15,6.29538783114453e-16
