frame,hips_roll,hips_pitch,hips_yaw,neck_roll,neck_pitch,neck_yaw,head_roll,head_pitch,head_yaw,L_shoulder_roll,L_shoulder_pitch,L_shoulder_yaw,L_elbow_roll,L_elbow_pitch,L_elbow_yaw,L_wrist_roll,L_wrist_pitch,L_wrist_yaw,R_shoulder_roll,R_shoulder_pitch,R_shoulder_yaw,R_elbow_roll,R_elbow_pitch,R_elbow_yaw,R_wrist_roll,R_wrist_pitch,R_wrist_yaw,L_hip_roll,L_hip_pitch,L_hip_yaw,L_knee_roll,L_knee_pitch,L_knee_yaw,L_ankle_roll,L_ankle_pitch,L_ankle_yaw,R_hip_roll,R_hip_pitch,R_hip_yaw,R_knee_roll,R_knee_pitch,R_knee_yaw,R_ankle_roll,R_ankle_pitch,R_ankle_yaw
10,176.35060753796094,11.48373462689521,-0.6450906505892466,8.003376992957124,44.788890098438536,78.71340313721953,162.16269851649312,-6.987376530986518,-91.98077390791036,-25.440468861106336,-10.26301896346307,153.80419766337397,15.37090781115138,-2.776434328244876,-158.2739244733278,-2.018829293307071e-15,-8.197447300445284e-16,1.8633719984266573e-15,-11.434517822334337,75.12611880752003,-124.82366417748892,109.23462930873256,-33.88903882452423,137.73920247737843,1.506348543617977e-16,1.3986856091026984e-15,-2.2005547922236244e-16,4.670813084004898,-12.124314076823769,111.25582518639155,11.456403573601039,-2.304438384068304,-123.48985592855932,1.6945887512449992e-17,4.491423076325505e-16,4.800688954677982e-16,-7.47179077551189,-14.216884176481424,61.89688244931124,3.8705982686007068,19.74937193646816,122.512278668926,7.444009697953737e-16,-5.243154048664921e-16,1.888525221931581e-16
11,177.35341873516944,2.791235984209649,-20.178696896246862,-7.124826187010139,66.15331127110932,97.78203385965855,147.49432173369846,-13.845686646745097,-97.9698642484428,-45.83016183222157,-4.718529140858656,167.60354478213404,44.98810878371149,13.828634259258772,28.277402862683864,-2.6088446058506993e-16,-1.430757014326244e-17,-1.372418044273315e-16,-138.97810079881268,46.08859619913925,-12.699917850943288,72.95604352309056,-37.205287704051635,81.61390885288442,-5.600502782429357e-15,3.061718162990728e-16,-1.6866337053780954e-15,2.929339395054854,-3.520163201045849,129.80816842832326,5.554272075650724,1.2606802980133867,-127.7476962885864,-9.24753983205946e-16,-8.265052697357622e-17,-7.309641985035407e-16,-0.8548236129615491,-8.464253240775726,84.21181250819548,-7.243417746274269,16.69897249724465,134.46604370362587,-1.434746193986279e-16,4.8832672529174e-16,-1.791781045416203e-15
12,173.38505842601663,-3.5190940706160494,-36.394892582375576,84.5471856615686,57.91008855200962,4.6236438775647875,107.84905118559344,-34.24093229360404,-149.49546330058322,-59.255244192759754,17.790795205854835,-149.96083134155452,35.45643032139482,1.2953340584332182,24.83905104235329,-1.2299707384007214e-15,3.921921907730198e-16,-3.67021581143386e-16,-157.47610431096942,-15.969545107772845,5.604587916389356,56.821849126894286,-29.466902063613418,62.54914495709361,3.409494664259711e-15,-9.384465207862974e-17,1.9340616434537027e-15,-0.29262465588844283,0.20262974667859954,145.29938533672495,-2.136943008797627,-3.4725466012120085,-117.17427348172652,2.6347056801005687e-16,7.484316323843211e-16,8.507047715104198e-16,0.18656079250881422,-1.1442397433530191,99.26085688241162,-6.643428774210299,11.85496057726827,123.70468008652091,8.176058927081598e-16,9.628196615360666e-16,-7.920361458109474e-17
13,169.17849572549218,-5.974793841375152,-47.43660283340917,64.70221963270305,-46.153004582673546,-18.822798121135442,73.32422484712278,1.7886610759874744,86.5035345960426,-112.92771247975242,22.683298092192025,-24.570115251451416,42.76111123111449,-1.273385094475368,28.059440117947776,-1.8909045400819105e-17,2.198303565461414e-16,3.144691158514003e-16,-14.65644800158368,-42.11940838742742,157.36101630373932,53.013639592921784,-26.857390906025522,61.23915102850592,1.1386787309947822e-15,3.8039766998308456e-16,9.202835486312606e-16,-0.8569883069570345,0.37652790965545185,156.28287420832984,-3.7776141418274123,-3.939065343680728,-125.84965828740943,-2.554826515349324e-16,-9.215705237622828e-16,1.6858688026969107e-15,-1.0157883275897286,2.9542454670791134,108.9846842382771,-6.138056380400659,4.848634413272984,121.9219581212287,-2.992691287362087e-16,-2.0704167553508746e-16,-2.1961747495809955e-16
14,173.44969898685636,-2.9681514354129637,-35.37977383413162,62.30812367110334,79.95050164682586,27.328953024778826,116.57404486801572,-23.418105340872792,-127.46309540237745,-35.95920971250537,-22.76688319372142,161.64373211521672,54.8045137420344,2.9786697548612002,60.431386181131955,3.667969462679173e-16,-5.307894875495415e-17,-8.851073178994213e-16,-157.79723928116624,6.2301087273169635,-1.965838959665717,58.290894325663416,-28.298641121689187,61.79547408739498,-3.887106776481322e-15,-5.7023928570397e-16,-1.2924891667975237e-16,0.2978797003693541,-0.21441442297597463,144.25389061952424,-1.8405303278851817,-3.2260091170857623,-124.41110596530345,6.656113245502999e-16,1.9177862937813945e-16,6.118054218825797e-16,0.2035816456451609,-1.6791873946398381,96.91370820666079,-4.630655831757418,10.41860492605207,121.49403540378083,2.3903260355283016e-15,1.690338670582413e-16,-1.8232217863693548e-17
15,176.7129198959069,3.5130424932112394,-19.071696238256735,-5.674368265950925,63.26384789917221,96.34839881731453,143.63739880949504,-14.729775018844176,-101.85685523387562,-75.07406202689549,-49.68702437725109,74.84542493276,47.08210209631946,16.725097711553868,102.33965260907043,-5.61151868746175e-16,1.40476385697267e-16,1.5272096096789051e-15,-135.95376842513076,49.96659664794327,-13.533710934985239,75.46669365881766,-36.51042195610579,84.27923338736544,-2.2071786540341243e-16,2.2906006225649615e-16,4.867446478559661e-16,3.1826850649970226,-4.163525720748842,127.447843977092,3.41478586683815,-2.526628248389775,-125.8463649609211,1.0945637782418485e-16,-1.8599037758672078e-16,1.0478777947552088e-15,-1.456411381060607,-9.179623475560232,80.94480433202658,0.18291623006993488,16.763275778890318,119.07441686525131,-2.903982115185016e-15,-2.004368572256285e-16,6.863757712625901e-17
16,175.73527364631715,11.485892001888521,-0.5279942599860249,7.369221691751014,42.82813416085739,79.22829972066329,163.68306854704713,-11.97919022544256,-96.77515015765526,-77.72894541352782,-22.543822913230656,29.25233840592166,7.333371051050628,-84.14717323341303,-123.15121219933883,-2.6805881764196334e-16,7.601135709278975e-16,2.6557249476716074e-16,-13.511185163430845,75.91104356130388,-120.58592857072722,108.184558595608,-35.30308536268958,135.40563628188352,7.305321038961868e-16,1.6740609610760955e-15,9.103370789983035e-16,4.225925695054514,-12.117310621637523,109.39222315575279,9.729970734748168,-6.961037000172681,-114.02794081414527,1.2323302080754183e-16,-2.6375082640050065e-16,-1.2236224902193614e-15,-7.588072322595809,-14.272855389513175,61.615650375150864,3.3218967794267793,19.45182891653485,124.31528028063974,-4.488686687580678e-15,-9.480964712219538e-16,-1.8707830472640668e-16
17,175.88381988276342,11.53696336465584,-0.2647036459719582,7.497052622229669,43.22400551805866,79.12272105996254,162.9126688074077,-12.413340395990064,-96.43364938343109,-75.60932447194597,-20.513964375313144,29.41121768472932,-16.457522292531735,9.232410932002033,173.2935916817114,2.726820489340662e-15,1.4571599114802367e-16,-1.4812762020535347e-15,-12.746622296778531,75.16291489853495,-121.8604549581153,108.3447961574794,-34.84419293916853,136.47030259665388,-2.8881915179750306e-15,1.5608997849842193e-15,-4.629043532899798e-16,4.3643000245929375,-12.3739761431667,109.6031377604695,10.584899500306967,-5.5576776782348425,-114.48002840725833,2.589104850056906e-16,1.4785276675535528e-15,-9.267768313556531e-16,-7.311085016205117,-14.213009647844332,62.41082720931312,2.5313508475917503,20.223112894404277,124.60969173909716,-1.774855356040402e-15,-3.554455384457903e-16,-4.579613112362542e-16
18,175.96415988994826,11.479868490372825,-0.661961315443181,7.489806026867454,43.464115718513554,79.1801082395282,159.55712466520905,-11.944258823117666,-96.80416004926201,-75.99422930993477,-23.20635070759087,32.21879292100369,-16.970559093376092,6.173246559365491,175.81626851934575,2.2536383229125005e-15,1.3960570889007322e-15,-2.3813837733561604e-15,-14.301941087884664,75.4721524721737,-120.48300766673796,108.50085457197046,-34.986301499579085,136.44176721265157,-1.8728371424781662e-16,-1.469642289525518e-15,2.9437645149316e-15,4.257504649295788,-11.923440193564758,109.81530567732744,10.408932548421614,-3.6851538790509832,-121.34011386555068,-1.6555264307462538e-16,-4.977277876037565e-16,8.630703324129695e-16,-7.532652341853387,-13.979885462418531,61.305393896518844,3.6480408043348165,18.097717881746885,124.83014060880332,2.373697565924059e-15,-2.0182507582779145e-15,-1.3652001627692263e-16
19,176.8129230991412,3.283498816862011,-19.142075960491454,-4.460843770147408,64.51605573340981,94.93937213277889,142.01957792428274,-13.48646344765494,-101.22391418858481,-71.65464438139124,-47.39929220132158,80.45488936110848,43.80154471648913,14.20753593847488,105.88570800570233,1.3091806182340736e-16,-1.933961698337812e-16,1.302016333255349e-15,-136.11346161822644,49.440745930090735,-14.251018740391169,75.38985514764467,-37.59989063065588,85.55991534327582,1.9149900289529177e-15,8.570260576987531e-16,1.2614039192385605e-15,3.068607027334455,-3.9773507468648126,127.69969927986729,4.147404775705626,-1.4255008160518767,-121.53535674543669,-4.242574761500543e-18,1.843179454286251e-16,-1.7104908688282607e-15,-1.7422934262438645,-9.011908161231853,79.01041487165772,1.8726292306153904,16.394330130155534,114.42612407271314,5.183897544871463e-18,6.045019930600098e-16,4.541591277002406e-16
20,176.5431713517542,2.8871324939720173,-20.06402667752964,-0.9852345281912828,65.81267978653091,91.08002988726766,138.33939677080656,-12.54713808667036,-103.23795773199996,-39.50610791235296,-47.23044581605035,123.96273566935638,55.13593025510625,10.389533288115153,75.70002325861479,9.46966209392293e-16,1.4650043711340102e-16,1.6192541904758591e-15,-138.73994210958503,46.309802231598496,-12.523557989761919,74.55011305880457,-36.91728137324868,83.77793039268205,5.179139697299608e-16,-8.557976178562674e-17,1.8637364891204817e-15,3.196532489665712,-3.992262323621849,128.73528418622269,4.761335220995133,-0.4125495179286533,-130.41923509570998,-2.4500472772315985e-16,-7.849471596116327e-17,3.1523858596053608e-15,-1.9880425862677036,-9.139865400401979,77.67314562939596,3.92594425813347,14.916346983247642,110.2538918302724,9.627036761523423e-16,-1.0731479036481714e-16,2.810484136510891e-16
21,176.54457539034362,2.9900792036632975,-19.775089624604973,-3.0945638158002433,65.20741925598536,93.4080349098631,142.07070515944443,-11.504889744353179,-100.76478328498251,-37.36543849568076,-46.757334097824675,125.98879434834409,56.03479852864091,10.423022012618562,72.29969330306146,6.911274652268883e-16,-4.1667249594810246e-16,1.0941308214643542e-15,-137.7846497258723,49.11726102111154,-13.377646178806856,76.15869632443277,-36.95960866037832,85.82164919127187,-2.008560260174263e-15,6.030764561178256e-16,1.9168754725943554e-15,3.4644730808275583,-4.354762539178192,128.56528508352702,3.9104481962613895,-2.0824867953563095,-128.44213143076033,-5.8045672560496966e-18,7.561704258770602e-18,-1.5425238051732754e-15,-1.7371901409084896,-8.462221679973442,78.35445208698799,2.699213301255759,11.772802334328407,117.01221506549747,1.1939883568654766e-16,-1.304434395301572e-16,-2.3863516336080113e-16
22,175.66174875505533,11.356268135760645,-1.1640044695622915,8.044810487236262,43.02063065582228,78.2960652490475,155.37552940964608,-7.883990734021533,-96.61674725241681,-71.0249246256736,-47.23015531685579,54.76951186468974,44.20496454403045,24.249463810302107,110.47859614606055,1.3622319410427383e-15,-1.1312196299984599e-15,-1.779746653825179e-15,-2.857190950679498,73.26933135900467,-131.99343573978388,109.90031459022116,-32.13587780642596,140.13291861089635,1.1764609902056825e-15,7.634040492674756e-16,2.1852823953538694e-15,5.430627974800356,-13.457956386162328,112.21922646380936,11.223998334345877,-4.836108631705547,-124.12213065124314,1.205012788277645e-16,-8.910320990535827e-16,1.4949434746909564e-15,-7.797870499899917,-13.544116843753411,59.68301098222173,8.811601801478327,11.236721038341296,121.38962825685603,4.996463280846296e-16,6.176260761481305e-16,-2.742764624073184e-16
23,175.62819594442408,11.735675666288568,0.00039897814959353724,7.893431770983714,41.95109260199391,78.28309135339974,157.9174417884037,-10.04075000512712,-97.49462523881738,-76.98113962556756,-30.354616781523312,36.398705317644456,96.9371194272662,-56.13881980987017,-32.6785403319378,4.832198788130996e-16,3.2051052882757376e-15,2.1418910532508674e-16,-1.435018034654666,72.33239761365903,-132.49192884945637,110.26543210911734,-32.5215876886955,140.8963528735763,3.89470515476058e-15,-1.5204475094472053e-15,-8.093285170810101e-16,5.005966621500353,-13.648191416213125,110.36608163627216,11.753852468708162,-5.710631864058807,-115.90703480035688,8.237586482658323e-17,-7.263205463952801e-16,7.455058176396194e-16,-8.04149503842997,-14.026299117506893,59.761460269499146,4.771996083234214,12.285426728913853,133.34506513374777,-9.962446232420676e-16,-5.368775990995674e-16,1.202830707185974e-15
24,175.87322922580228,11.689271881387405,-0.13190041859153911,7.779871163677108,42.02823907326235,78.46594852386389,155.65942545775275,-10.749662079818556,-98.06746840773233,-74.42178348627358,-21.77046624733522,30.875663896733723,-21.040059970455044,8.964346853272488,174.63680072245035,-2.8206182745933706e-15,1.2359106290567757e-16,1.5043924139561593e-15,-7.189421871232508,73.95393123913641,-126.50286977424949,111.64886025925327,-34.67927516189256,140.55448427925964,-1.475607590922416e-15,2.8845162513528216e-15,-1.104960970225965e-15,4.7357104059819095,-13.15837657674995,109.99711139868243,11.66733885241377,-5.265660153146688,-113.66490465296616,3.384140017625619e-17,7.921458794756834e-16,-2.3322650739993815e-16,-7.976555619339603,-14.481628657323585,60.73641294401242,2.5441928378770555,15.857762875671849,132.26775762364815,2.9438107677208833e-15,-8.121290633321373e-16,-2.3200900195777687e-15
25,175.8730628027755,11.525713192573777,-0.13189013235880573,7.850848865569788,42.13662976979406,78.3859842247648,151.45777941876864,-8.846169246329689,-96.97386955380901,-73.9130132665453,-22.082150464237706,31.84368070447596,-21.259699125137413,5.10901374358532,176.9151194442166,1.6478791130092865e-15,-2.590801055977541e-15,1.2878252393403673e-15,-13.946241648069252,75.3085282857525,-119.59141378039484,111.35092933796975,-36.38187955014434,138.87888572314552,-6.25553864216077e-15,2.7648753639945287e-15,1.5953279868271269e-15,4.109019786288591,-12.292665539544123,108.64557263444976,10.055145579230027,-5.419934067951777,-118.17300415055361,-2.2580406415036584e-16,-1.3004108298966724e-15,-1.591065757522698e-16,-7.8019671563006145,-13.899629579053979,60.300384802044015,1.2832829620383466,16.373254935640745,132.77711572714492,1.2933190264076009e-15,1.8596466455954375e-16,-1.3543027182860508e-15
26,176.2979953256441,10.723477683689348,-2.4540579330336145,7.116607772069243,43.6665481306298,79.7503688027581,143.8564242713315,-7.918557523859421,-98.46517790357602,-74.42727645269429,-33.499327259513976,43.36516146528328,28.979630732833485,17.938926918493987,130.95793914982565,6.218619269320126e-16,3.203929128112567e-16,-6.189193476330964e-16,-31.219704216255828,77.56922136787512,-103.20646732419449,108.68757237768747,-37.26659409842291,134.5509243155732,-5.500907423330907e-16,1.4514904806779318e-15,1.874911311210761e-15,4.500539488946116,-11.35897276473993,111.78361137109101,10.115252708673856,-6.1146379971842535,-108.92779590350874,1.127178362291125e-16,-3.010569984662781e-17,-1.6402803695482825e-16,-6.928917623836998,-13.285871845454476,62.12971939271178,2.5461651294841037,14.512923969657106,131.283822104808,-1.1210707471405446e-16,-1.4586376378598468e-15,-1.1021647333809958e-15
27,176.52562103977115,10.223091849657491,-3.904128066899289,6.573287933961645,44.598828588615554,80.67998007842127,139.9606473719603,-6.621333814352043,-97.00437321421843,-67.92413665619348,-45.13572939117036,59.15128981757695,42.70760322299303,17.55662223073465,111.50982090601481,-3.2528698689255744e-16,1.462784125851997e-16,-2.9549185255507083e-16,-48.90668605146261,78.63955706577772,-85.99459479813275,105.13678820519443,-37.22111754039287,129.46035263501807,1.2488614338607769e-15,-1.6252493879767544e-15,-1.8718583658333246e-15,5.723129439050982,-11.934384241473634,115.85704853725484,10.513239702145283,-5.489384004227748,-116.28004706668601,-1.9141872196358688e-16,7.125413671841916e-16,9.597780593288452e-16,-6.2620504583509025,-12.85428666864856,63.745971761252456,2.8259532325917833,13.48561166853022,130.97393769803662,-8.743568139233358e-16,5.453622731664829e-16,6.829956063045099e-16
28,177.0548493846074,10.113263784790895,-4.599513633360431,5.8999230536476315,45.05196644243283,81.6929176571953,142.17645114470577,-7.6769102892182115,-97.12100289485683,-67.52661090019038,-46.45908797955484,60.65510041147803,44.19244736307868,18.05662660777543,109.22688585719939,3.442230387189741e-16,4.925899320173151e-17,-8.934934753008088e-16,-55.92423498677958,79.43569822940336,-79.25184179688038,105.68968593497529,-37.51327196082909,128.78285944104525,-5.239807797007084e-15,1.4436061035623695e-15,-2.4663019887805393e-15,5.660079216570421,-11.142802633452234,117.15073979490936,9.929351727411186,-4.523911689215296,-119.47321615134923,2.0608362333208703e-16,-1.9739398907316556e-16,-1.8418607280691274e-15,-6.432265720692838,-13.277687012184966,63.85501075905885,4.37077166399559,11.447809804248392,132.64118567707527,2.8844096312113775e-15,-8.264861873519212e-16,7.54645589128536e-16
29,176.428348789409,11.280482164761196,-2.1272470584755814,6.08775515995147,42.48025261503357,81.02563405182157,152.4537388967608,-7.061283926910373,-92.73593168820808,-76.93402796644037,-31.176288465058015,37.39934570529719,27.912969392636004,20.12955695376843,131.57785631238468,8.659951271087027e-16,7.618290438248095e-16,1.192100855120129e-15,-28.204131146638503,78.48865142204104,-104.91482230876758,108.75640780968257,-37.412924529999316,133.41254574086477,-2.86952481423628e-15,1.0230854585067393e-16,-9.7532417032297e-16,6.426449650400582,-12.889575587835758,116.79043802986766,11.667113099773365,-3.9352754575603037,-124.60754682072194,3.2810617349303627e-16,-6.781926113468997e-16,-3.635042657683597e-15,-7.954944719721557,-14.474256356723723,60.79135419333224,9.202734583319891,13.29098206574888,119.03439080941702,-8.855799667220486e-16,-7.583451885311145e-16,-4.738600608111045e-16
30,175.69978106200145,11.808591624527446,-0.6691766588231189,5.787573587953301,41.324033836944366,81.27333530381591,157.96961510307284,-8.940955377365782,-93.82919057554095,-74.86833339835806,-21.01547712657071,28.711858932218576,-43.52703315266162,-39.563737967967754,-174.99810259212998,7.017403924725601e-16,5.725729214923522e-16,1.4054690398531657e-15,-21.495717421959093,76.9803034542122,-110.64694629703467,108.71109684914344,-38.75113754192092,133.7388412207103,-1.9382673218861904e-15,2.7974977974664452e-15,2.571469369627523e-16,5.67097103739989,-12.981892615596331,113.84742198373192,11.754855176178003,-4.502421381681529,-118.01978572707867,-5.941713536098013e-18,4.866693667313779e-16,-9.514973818868262e-16,-8.170931805400784,-14.741666886856192,60.56535336186553,9.566842146705723,14.146803089409929,117.47722284346021,3.708691329562734e-15,-1.3104480116945872e-15,-9.155320685784365e-17
