frame,hips_pitch,hips_roll,hips_yaw,neck_pitch,neck_roll,neck_yaw,head_pitch,head_roll,head_yaw,L_shoulder_pitch,L_shoulder_roll,L_shoulder_yaw,L_elbow_pitch,L_elbow_roll,L_elbow_yaw,L_wrist_pitch,L_wrist_roll,L_wrist_yaw,R_shoulder_pitch,R_shoulder_roll,R_shoulder_yaw,R_elbow_pitch,R_elbow_roll,R_elbow_yaw,R_wrist_pitch,R_wrist_roll,R_wrist_yaw,L_hip_pitch,L_hip_roll,L_hip_yaw,L_knee_pitch,L_knee_roll,L_knee_yaw,L_ankle_pitch,L_ankle_roll,L_ankle_yaw,R_hip_pitch,R_hip_roll,R_hip_yaw,R_knee_pitch,R_knee_roll,R_knee_yaw,R_ankle_pitch,R_ankle_roll,R_ankle_yaw
10,16.431585841273925,-0.4696162628797172,174.80904696002892,40.43994122821093,73.1392169841099,11.121960397042741,-12.325141380002906,-98.5691613082815,174.51382441645242,-74.72940395577461,39.098931406527356,-91.57629875920043,50.23589249225423,-95.13243802941057,84.18005726846974,1.968742250781527e-15,-2.529336567009819e-15,3.118527716820816e-15,51.83385940620642,-128.8938820245307,-9.301298526232747,-34.03444494896394,127.10755381383888,81.49296533494682,7.276787060261853e-16,8.126883603115598e-16,-2.8569754510156484e-16,-5.5276381126755485,-157.99523022415053,-13.406735087220643,16.050715789442595,-158.91548738107747,21.162550273659267,1.473552052744912e-15,-6.1460498216218166e-15,2.404429054492848e-15,-6.958156667822783,-41.11603693181948,7.90171924866133,1.4647715694502226,-176.8901495495933,14.682755647991007,7.103143056534888e-16,4.1964467952508044e-16,-1.7073271713921803e-16
11,16.395550345524374,-1.1065113350239044,174.9746945401722,40.940076597442506,73.58402375890634,10.926801645408721,-11.419247927693018,-97.2337772452328,176.92635747896492,-72.38791437215409,34.28032916429267,-96.55222510048473,51.26322719525314,-91.3331290749031,80.90249106361401,1.7300863595995694e-15,-8.270468548738442e-16,-3.1468388775698547e-15,64.93142707845097,-99.93310248112394,-33.11000423060505,-47.16100586821478,98.55722032207863,71.55827626319741,8.501209604243821e-16,5.79554708849477e-16,-7.108434314592063e-16,-6.047686840590144,-156.29464223552395,-13.492865495622086,15.634727690629921,-159.31561985548788,20.756359787118583,-5.182485813749269e-16,-5.966441693685261e-15,1.394389570769166e-16,-5.629544433453425,-23.44881567961039,12.743508599370871,27.295712028423885,-103.1413912735172,-7.801644833454893,-2.2815561913946807e-16,-1.076182556655899e-15,-2.277826097043821e-15
12,16.52170833309576,-1.6627385085548325,175.12322947234608,40.72298468589524,74.36952653917055,10.344217453147033,-11.107673626382313,-96.57574181723808,178.6621760074694,-64.55990036146832,23.903181392906017,-105.65163087041132,53.491733402575676,-79.80943728851173,70.86873515043845,-1.5316191061164134e-16,-1.0451219720908016e-16,6.406346111308396e-15,59.17617724435295,-41.45229974677785,-85.98760596621945,-45.586889491846975,42.927641239518415,30.923464524761606,-2.5647557965249863e-15,-6.15225051915119e-16,-5.338903796336313e-16,-5.5121705426348955,-158.43634561620976,-13.661563501231194,15.468640035527422,-160.48623094844902,22.25284731486228,-1.0719973121683781e-16,5.620783275060364e-15,8.124404820138166e-16,2.0923188102023493,6.828411089534439,16.956141518207982,14.408549296324358,-107.43325900880481,-12.613047044887212,-9.116531961962848e-17,9.411901109260748e-16,4.547193525038108e-16
13,17.813367588087836,-4.505172295673458,175.98601873915925,38.23442585528661,78.58530619702451,7.122385564918037,-12.10254066592909,-96.59328580991391,179.57741084370755,-69.62582366663915,31.062800951073484,-96.0692702474924,56.104936288601365,-90.78925682364869,79.80731083470218,2.4051221957654194e-15,-1.910058553713502e-15,8.785639792944932e-16,53.47480651761861,-30.23675948215661,-92.83756026684934,-40.793126772460084,32.32877314396295,23.635058768013064,-7.7177817343348625e-16,-1.0289155233736438e-16,-7.766070055297148e-16,-6.432509845314395,-156.15732487521353,-14.224868491193803,15.12679531860178,-161.27807302443108,22.011664377636627,-4.378931622769362e-17,-1.9639300836923734e-15,1.8345505764843677e-15,2.6523945400284683,9.217852344097734,15.915852869061895,11.596521401050355,-104.81242599171132,-13.086847877619263,-1.834421709500823e-16,-1.3984113220333654e-15,4.981443497971085e-16
14,18.386132326520087,-6.465578390901158,176.61022842591348,36.767310434287936,81.316729743962,5.223159932477565,-11.84538839933355,-96.01564489550606,-179.726744979742,-70.4619264609744,34.013273800588735,-91.47892689071973,57.33854947295614,-93.64041916874261,81.83831754453352,9.75663246986396e-16,-1.4605210379053596e-16,8.482763590995051e-16,49.747402479855026,-25.344920674828774,-95.26006700356044,-38.09452999275162,28.52057163459991,21.452237735909602,3.049881321742875e-15,-2.7544991979110323e-15,4.804354620547012e-17,-6.967684896234785,-154.86780339934123,-14.498503954543908,15.82554935442797,-160.67779217354382,21.82120920673578,6.923855159383853e-16,3.768172795708393e-15,-5.129417268737445e-16,-2.5183574227196246,-9.82469422758983,14.237229591857501,16.00125466742773,-90.85373590266451,-14.218354704892496,1.0551210341764924e-15,3.5008958096952257e-15,2.458712187478485e-15
15,19.0465629087242,-8.061931016274633,177.17542498849434,35.60868772604975,83.29902079308356,3.913410127400128,-11.401849682889994,-95.69747424820343,179.60707968774224,-75.48148400550433,50.43636909945263,-74.44832531561534,57.104549705331394,-106.03570167005797,92.27805352255974,-2.442502435075529e-15,1.0770611269454901e-15,2.8029002239685488e-15,46.79861053083969,-22.091321523789414,-96.68569058056208,-35.93195670824768,25.295801351558612,19.394410481917546,2.9384093982056997e-16,-1.39628416512693e-15,1.934262088325282e-15,-8.568023728612943,-150.39289749082545,-14.691295397337523,16.196738698835297,-159.84344190256152,20.27180005790474,2.7455976414110303e-15,2.0882140005517417e-15,-3.101284684121413e-15,-4.654950212683709,-21.1322797820383,11.85788332162536,23.235686076960967,-94.02793162859707,-11.13535748594594,4.770731751798376e-16,1.8492503661441076e-15,-1.262647196237189e-15
16,19.203406320355885,-8.445677982286298,177.31676121731297,35.273381548919,83.85412516154153,3.558203486152776,-11.959996222950286,-96.26541225910995,178.17008010969903,-74.47145781079351,46.331342016825104,-78.03491060807511,57.39128529598822,-103.02344984751826,89.66093020764534,2.1281561775907886e-15,2.451881488278531e-16,9.331403678622855e-16,45.30798385620004,-20.870275921493654,-97.22368102091019,-34.51725715227869,23.40822475885465,17.96418692040825,3.6337740733282945e-16,-1.8429781254705446e-15,-6.016923641866785e-16,-9.215459291815186,-149.4873932644879,-15.20244486275902,17.1615857705633,-158.633725082248,19.303712505726065,7.448044823127485e-16,5.353512183011892e-15,-2.4998015986128475e-15,-4.438891590464046,-19.989073866994822,12.01166922231226,23.466079058055104,-95.08360047855503,-10.765507534996582,-2.794614259397605e-15,-6.372278421066314e-16,-2.258756013044891e-15
17,19.546748503919734,-8.561500162036461,177.40212980569063,34.92512081551638,84.01973697296214,3.432109342182688,-12.775944753862078,-96.66901983676026,178.25535763489958,-73.78469185275675,43.89041575538798,-80.01895771482373,58.44525611354042,-103.21718519036459,89.91847574255223,-2.0169732166645465e-15,1.211379059617592e-15,-4.619293688318622e-15,44.4655323426364,-20.295047380080035,-97.24055904980843,-33.85893641299332,21.95968185258217,16.430415484489274,-1.0028744620847322e-16,1.1499671752246989e-15,4.1186982087814375e-16,-9.468479125312948,-148.72119716583342,-15.151690509292266,17.167546324122664,-158.08872683107492,18.4645385973871,4.917743197408217e-16,-1.3126076421912583e-15,-2.3135322178487076e-15,-5.0576472574349705,-23.594382571867644,11.411246001370797,27.522934622628412,-108.06914620588263,-3.8947050368901275,-1.3003253452572527e-15,2.1888885332330697e-15,6.399165600417457e-16
18,19.38878111134021,-8.74078105394681,177.43641019799813,34.936595326372704,84.36426260359976,3.234424275213122,-14.933441617059731,-97.81601585855294,177.84252462539547,-71.48624578932649,37.54292089648167,-86.04360885504323,59.59265149588916,-99.45127611190425,86.6372662962496,-1.8660301904615196e-15,-3.268652183974243e-16,2.5329037374079694e-15,42.8878182311635,-19.506630496218737,-97.56908737212443,-32.641429407293934,20.751715239595796,15.314064256862668,-1.6995305635955465e-15,-1.5824850828137285e-15,7.632996766175216e-16,-9.692964399824948,-148.5596030705401,-15.397279553787925,17.07284908925361,-158.40554322037357,18.43377181640367,-1.4991032457669837e-15,-1.041378512674361e-15,-2.0968926971692886e-15,-2.8081273853482087,-11.572466428540839,13.455169594309531,18.397921521439166,-92.6419898058575,-12.905400386365125,4.497484318363461e-16,-4.6505539483065545e-15,-2.904307947944212e-15
19,19.492619319110506,-8.840087785296776,177.4832233786311,34.6453331883607,84.49132676043757,3.1381956427598325,-14.46669990612925,-96.61808140782702,-178.9993241357754,-71.91381909112076,38.63041528614159,-84.71580072732735,59.531388306125876,-100.40727518787831,87.47166909208217,5.575731037734493e-16,-7.014620740797451e-17,-1.4650238981407964e-15,42.417494028754845,-19.299023023661942,-97.33374561870164,-32.9375188532478,21.072752650400695,15.438032293940271,2.983328980127686e-16,4.652019128189925e-16,-9.954003682659052e-17,-9.42953623283735,-150.39087035865,-16.081951251335806,16.74186381369065,-160.31636713515223,20.263222384330206,2.3660155526884992e-15,-3.077890414074088e-15,2.562129583751177e-16,-2.9993863364423428,-12.054905909064962,13.767177554942405,21.738961551282813,-99.80014311081928,-10.42335997363743,1.7920493526248594e-15,-1.772243961810777e-15,3.2387612272661276e-15
20,19.427762191892693,-8.652344705492606,177.4139970237323,34.75664553366877,84.20508062375089,3.3112571136368905,-15.013999878255062,-97.73629936076027,178.53326419117246,-71.49603628051617,37.202043072106946,-86.21765135499011,59.33247141730824,-98.80697335988421,86.15129468144181,2.540909550361727e-15,1.8077206843109903e-16,-1.2672986263998358e-15,42.676116869756484,-19.386062229284814,-97.45986523997487,-32.650031583200985,21.002464834283415,15.63622893383272,-8.115528553449149e-16,3.008512508688635e-15,-1.3795484251428672e-15,-9.345423593878312,-150.527470803424,-16.031363814149152,16.101970455183338,-161.74201131301686,21.558906202559445,-1.1401859559343024e-15,3.055734579169383e-15,9.202738251570355e-16,3.3282571885314365,12.438342307588957,14.746653558586264,12.122706208062732,-108.55092391467373,-11.078210885974613,-5.440457415484099e-16,1.1730566142202374e-15,-1.858293466805878e-15
21,19.45338804398153,-8.46589623115948,177.358416033671,35.24307624758254,83.54246466288197,3.7368489910850298,-14.354988074189206,-96.90781598265049,-179.7218589927491,-72.19601179436087,38.70805087827805,-85.32806936110615,59.23337671265915,-99.93302167824471,87.2019055743981,4.250370213879532e-15,-2.0102463873697777e-15,4.656004358690548e-15,42.642215089266195,-19.23138072164496,-98.16794119727838,-32.49097346401261,21.01828125636701,15.895017732502465,-3.3710304496191744e-15,9.590468464725154e-16,-2.270545592885584e-15,-9.034043692684847,-150.99936841717533,-15.815652027787232,16.855644701979273,-160.0871317182629,20.51885334535555,1.1305871404355997e-15,-1.6063969815642135e-15,1.1435179416095725e-15,-2.279131444273758,-8.99031569982596,14.109522999179795,18.547255235944974,-98.63178595228058,-11.524252768157337,-9.38536178007617e-16,3.554783958412186e-16,-6.801683605464157e-16
22,19.387520102584435,-8.646573970503642,177.40635937400137,35.47602159574716,83.69202857332603,3.6707408910238484,-13.813252710108852,-96.70998834167091,179.74487194417696,-72.46657732473464,39.65263795222455,-84.64337721086468,59.16636538950047,-100.38441738963145,87.54360474549803,1.514202723645166e-15,1.6519543515889672e-15,-2.642401392123599e-15,43.56032563892919,-19.50771007999324,-98.43329492830557,-32.832981074145,21.522711732181428,16.68182129796945,-6.107523807499153e-16,1.418917479662435e-16,8.320065548490711e-16,-8.863305621828111,-151.09780341470938,-15.59366594174252,17.542813429979713,-158.40310576080194,19.4041775343143,-7.245114562857823e-16,-2.5071366249787676e-15,3.961008129532114e-15,-2.5834943336249356,-10.357607953514979,13.853994977550308,17.741176499384547,-93.9284270891601,-12.889421743478202,2.2607696786650135e-16,5.613243610961466e-16,2.978089636906198e-16
23,19.204680176239606,-8.63007238412723,177.37479001207808,35.94199478817057,83.56383475830062,3.7882505932830544,-15.612161401506148,-97.11059517627399,-179.03022615497815,-72.00648543841004,38.830564864149174,-85.87340486661893,59.65435753111026,-100.20119631466115,87.3162576028418,-2.8573808546047505e-15,-2.9440457151053206e-15,-5.832658171390594e-16,44.00006548402326,-19.854453899346183,-98.6481061771397,-33.567425548658065,22.52212504293338,17.491720332953413,1.1517253096957495e-15,2.2429878999391037e-15,4.720633542378187e-15,-8.981955694511035,-151.1499672364005,-15.822778765371535,18.767862333318067,-156.4928784753404,18.35231276529091,-1.600230375284307e-16,7.46674828871807e-16,-9.822409738929258e-16,-2.5473113630174558,-10.221188623496994,13.84670825092044,15.950020627603303,-88.81271410697848,-14.400869582357792,4.590295933626037e-16,2.8311206844937947e-15,4.4287061668739243e-16
24,18.995262156270595,-8.522529325462996,177.3112275074583,36.145289033673876,83.57242138184289,3.8016057217689525,-15.596689857419783,-98.26958043308169,177.5250143355053,-71.52962182641232,37.63326818841535,-87.20974784888467,59.62328402465327,-99.17303103087217,86.4033840951459,3.2615501995638793e-15,1.6375974478613329e-15,4.395911729447777e-15,45.62697326643626,-20.944417003654205,-98.15004935818232,-34.87987516995129,24.246502623466633,18.947960077328364,-2.7909412890520425e-15,2.8177507561771114e-15,-3.8329517197727593e-16,-8.481349202664344,-153.20424713267468,-16.27935297925232,18.372554112801442,-159.62543170715773,22.017724518191688,1.9469052859216573e-15,-9.502053757883745e-16,-1.5234425311146968e-15,-2.9407061247560566,-11.774310914689966,13.826947406916807,18.708372751329804,-90.95478831867163,-13.823964297489962,-1.984951936575897e-15,6.390186173162858e-16,-2.3655101987726366e-15
25,18.989838220182946,-8.2443881205334,177.22426361828815,36.21943596275783,83.29416330998328,3.9741468483038296,-17.28002332449872,-99.27803226812743,177.27023177390092,-71.34367455995213,36.901732885642744,-88.00989385313044,60.59731792456246,-101.69940467129112,88.766265368022,2.348975772755446e-15,2.5257949099102918e-15,7.401158277715747e-16,45.830849802817035,-21.274918475095607,-97.91174889564338,-34.890286059999994,23.928457023270198,18.38644616291891,9.99342081935703e-16,-1.4247932122371366e-15,8.631217777742657e-16,-8.694154630480378,-152.76480014753085,-16.36654113097302,17.6604123550384,-160.71468054014557,22.44924191167638,-9.47041348937022e-16,-5.430877696680151e-16,3.758454092227605e-16,-2.674638975946646,-10.509214698272787,14.119919498379224,17.05539546664489,-89.40176133526441,-14.541412418486978,-1.2010218271365884e-15,1.6004893528797784e-15,-2.0242105579222805e-15
26,19.060929756192714,-8.157815608668537,177.20714978327925,36.2797639953117,83.21552344507231,4.026793990108902,-16.775450479155133,-98.50511308484452,178.5967606267112,-71.40437394850633,36.65157094380869,-88.33839898917108,60.5924050117113,-102.2556423910954,89.35920994511714,-2.329686222753677e-15,-6.025221745190964e-16,1.1313644385506281e-15,44.901456011998654,-20.659770756277542,-98.36214348567651,-33.53352826632272,22.213055583190354,16.976524326836635,-1.4738047785708887e-15,-2.620418409571875e-15,-1.1490103276624196e-15,-8.282298444989598,-154.56963453497374,-16.85445356710864,16.799146842074467,-163.3791285036464,25.34805807980042,1.3856997171674362e-15,5.3130522783697655e-15,-1.9061041280613637e-15,-4.11735936652234,-17.141315832705875,13.104547686925853,25.28614136621247,-102.90797724178786,-8.134443442935622,3.458906936617189e-15,3.555155108646977e-15,-1.3422802716303975e-15
27,19.37224189728697,-8.270529830296441,177.28516418410112,35.894250312792394,83.41044992244115,3.874601729214262,-17.160941857535235,-98.34707274155795,179.57617210464844,-72.17363854422047,38.434017794216686,-86.26094430259474,60.71020495207442,-105.05588133895209,91.89905995035919,4.642285475291545e-15,5.6795552396745945e-15,-1.2704449779040114e-15,43.52572921537889,-19.868958086569958,-98.38674023661403,-31.994720342562744,19.74810281229549,14.431459035308956,1.97617438580373e-15,-1.2615697619782497e-15,2.1923259808989447e-15,-8.511832979407805,-153.18597008379334,-16.32209152518396,16.024037349451305,-163.06997402620297,23.84871939844854,3.2066828961294435e-15,-5.243967444809254e-16,1.6914506223769444e-15,-3.9139834067626302,-16.19096695251177,13.229252941090154,21.86456950506611,-94.8914880159557,-11.96071358408424,7.373369555026204e-16,4.1518249268960795e-18,2.748382306907496e-15
28,19.50981661770252,-8.371645729523497,177.33633629947786,35.739373104121405,83.48774029717386,3.8146241181895384,-16.509798485890506,-99.27901630425755,177.15749770216644,-71.95172487233873,37.96047781919603,-86.54480837354704,60.82586590026106,-104.63077800738182,91.50646860220928,3.8106792600640806e-16,-4.2154873042251775e-15,-7.395778036469035e-16,43.68736515053813,-19.78451342548085,-98.40565495960784,-32.39300318576705,20.32750674214193,15.151907368558279,1.3417999673639407e-15,3.231270888582005e-15,3.589850246952428e-15,-8.357367883246878,-152.33393371004203,-15.495708447520615,15.856888986900918,-162.44819082349449,23.265657719886516,7.853347140010601e-16,-3.79501008747584e-15,9.53706610857529e-16,-5.809274741706027,-29.949090000933438,9.963704328513327,22.301282901366246,-140.41219507217966,13.131983190218627,2.5650086103427444e-15,7.126784625670415e-16,-4.756892446625836e-16
29,19.288640890004505,-8.457277876923847,177.33243108919393,35.71341823385572,83.59463190632744,3.7493086144911483,-16.461856308568187,-99.40327190069672,176.87514897922532,-70.80447051838205,35.84780726171042,-88.46671795990922,61.134134793224206,-101.81348739009856,88.85578799105957,1.7550654317264359e-15,3.9462267619779767e-16,4.5096456990267486e-15,43.115898475686066,-19.50899999176575,-98.4826569542386,-32.28508491062873,20.6031837143202,15.509084398043663,2.1136062993073812e-16,1.4156561172598156e-15,-4.447588370134905e-16,-8.191053434217341,-152.9875328389541,-15.614156186779672,15.389301365159843,-162.47757698505987,22.462906001340293,9.141961465383877e-16,1.3888678722749727e-15,-2.1919170429167056e-15,-4.893722436127438,-22.890958099906697,11.422314250808604,26.82806002971869,-105.77453924099608,-5.148092660428916,6.638757852618236e-16,-2.925117589639404e-15,-1.013040569224513e-15
