# model_type: yolov8-nano
timestamp,frame_id,fps,latency_ms,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783582226.147,11,28.6,1783582126683.7,0.58,+0.042,-0.338,-0.092,+0.074,-0.365,-0.082,+0.009,-0.366,-0.085,+0.095,-0.372,+0.041,-0.043,-0.350,-0.065,+0.174,-0.145,+0.081,-0.129,-0.170,-0.050,+0.220,+0.008,+0.023,-0.120,-0.029,-0.083,+0.204,+0.008,+0.025,-0.120,-0.003,+0.021,+0.085,+0.003,+0.008,-0.085,-0.003,-0.008,+0.058,+0.000,+0.010,+0.004,-0.088,-0.041,+0.035,-0.003,-0.007,+0.209,-0.078,+0.079
1783582226.177,12,35.0,0.0,0.58,+0.963,-1.011,-1.982,+0.995,-1.038,-1.971,+0.929,-1.039,-1.975,+1.016,-1.045,-1.849,+0.878,-1.024,-1.955,+1.095,-0.818,-1.808,+0.792,-0.844,-1.939,+1.142,-0.661,-1.857,+0.802,-0.703,-1.973,+1.125,-0.664,-1.863,+0.803,-0.677,-1.871,+1.005,-0.670,-1.880,-1.005,+0.670,+1.880,+0.978,-0.673,-1.880,+0.925,-0.760,-1.929,+0.956,-0.675,-1.896,+1.130,-0.751,-1.808
1783582226.204,13,35.8,1783582126674.1,0.58,+1.884,-1.685,-3.871,+1.915,-1.712,-3.861,+1.850,-1.713,-3.864,+1.937,-1.718,-3.739,+1.799,-1.697,-3.844,+2.017,-1.491,-3.698,+1.713,-1.517,-3.828,+2.063,-1.331,-3.736,+1.723,-1.376,-3.863,+2.046,-1.337,-3.751,+1.726,-1.351,-3.763,+1.926,-1.343,-3.768,-1.926,+1.343,+3.768,+1.898,-1.345,-3.770,+1.845,-1.433,-3.818,+1.877,-1.348,-3.785,+2.050,-1.425,-3.695
1783582226.229,14,38.6,0.0,0.58,+3.031,-2.513,-6.197,+3.062,-2.540,-6.187,+2.996,-2.541,-6.190,+3.084,-2.547,-6.064,+2.945,-2.525,-6.169,+3.164,-2.319,-6.024,+2.860,-2.346,-6.154,+3.210,-2.157,-6.054,+2.870,-2.205,-6.189,+3.194,-2.164,-6.073,+2.872,-2.178,-6.087,+3.072,-2.172,-6.096,-3.072,+2.172,+6.096,+3.044,-2.174,-6.096,+2.992,-2.262,-6.145,+3.024,-2.177,-6.110,+3.197,-2.254,-6.018
1783582226.253,15,40.9,0.0,0.58,+4.178,-3.342,-8.525,+4.209,-3.369,-8.515,+4.144,-3.370,-8.518,+4.232,-3.376,-8.392,+4.093,-3.354,-8.497,+4.311,-3.148,-8.352,+4.008,-3.175,-8.482,+4.359,-2.983,-8.374,+4.018,-3.034,-8.517,+4.344,-2.992,-8.398,+4.020,-3.008,-8.414,+4.220,-3.002,-8.427,-4.220,+3.002,+8.427,+4.191,-3.004,-8.424,+4.140,-3.092,-8.474,+4.172,-3.005,-8.435,+4.345,-3.083,-8.344
1783582226.276,16,43.8,1783582126663.1,0.58,+5.326,-4.172,-10.852,+5.357,-4.198,-10.844,+5.292,-4.199,-10.846,+5.380,-4.206,-10.719,+5.240,-4.183,-10.824,+5.459,-3.977,-10.679,+5.155,-4.004,-10.810,+5.507,-3.810,-10.694,+5.166,-3.863,-10.844,+5.494,-3.820,-10.722,+5.167,-3.837,-10.741,+5.368,-3.833,-10.759,-5.368,+3.833,+10.759,+5.339,-3.833,-10.752,+5.288,-3.921,-10.803,+5.319,-3.833,-10.759,+5.493,-3.913,-10.670
1783582226.297,17,38.6,0.0,0.58,+4.377,-3.479,-8.964,+4.408,-3.505,-8.956,+4.343,-3.506,-8.957,+4.431,-3.514,-8.829,+4.291,-3.489,-8.936,+4.511,-3.284,-8.790,+4.207,-3.310,-8.922,+4.559,-3.117,-8.806,+4.217,-3.170,-8.956,+4.547,-3.124,-8.826,+4.218,-3.143,-8.851,+4.420,-3.140,-8.873,-4.420,+3.140,+8.873,+4.390,-3.140,-8.865,+4.338,-3.227,-8.910,+4.371,-3.140,-8.871,+4.546,-3.220,-8.781
1783582226.314,18,63.0,0.0,0.58,+3.428,-2.786,-7.075,+3.459,-2.811,-7.068,+3.394,-2.813,-7.069,+3.482,-2.821,-6.940,+3.342,-2.796,-7.048,+3.562,-2.591,-6.901,+3.258,-2.616,-7.033,+3.610,-2.423,-6.918,+3.269,-2.476,-7.067,+3.600,-2.428,-6.931,+3.268,-2.448,-6.960,+3.471,-2.448,-6.986,-3.471,+2.448,+6.986,+3.441,-2.447,-6.977,+3.388,-2.533,-7.016,+3.423,-2.446,-6.983,+3.598,-2.527,-6.892
1783582226.335,19,52.5,1783582126655.2,0.58,+2.254,-1.937,-4.750,+2.285,-1.963,-4.743,+2.219,-1.964,-4.744,+2.307,-1.973,-4.614,+2.168,-1.947,-4.723,+2.389,-1.742,-4.576,+2.083,-1.767,-4.708,+2.437,-1.574,-4.592,+2.095,-1.627,-4.742,+2.427,-1.578,-4.601,+2.096,-1.600,-4.638,+2.297,-1.598,-4.660,-2.297,+1.598,+4.660,+2.267,-1.599,-4.653,+2.212,-1.683,-4.685,+2.249,-1.597,-4.658,+2.424,-1.679,-4.568
1783582226.364,20,36.6,0.0,0.58,+1.106,-1.107,-2.421,+1.137,-1.133,-2.412,+1.071,-1.134,-2.414,+1.161,-1.139,-2.298,+1.020,-1.117,-2.393,+1.242,-0.913,-2.245,+0.936,-0.937,-2.377,+1.291,-0.743,-2.259,+0.947,-0.797,-2.411,+1.283,-0.745,-2.265,+0.949,-0.770,-2.309,+1.150,-0.769,-2.331,-1.150,+0.769,+2.331,+1.120,-0.769,-2.324,+1.062,-0.852,-2.351,+1.102,-0.768,-2.329,+1.277,-0.849,-2.237
