# model_type: yolov8-nano
timestamp,frame_id,fps,latency_ms,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783582221.251,11,54.4,0.0,0.58,+1.090,-1.084,-2.173,+1.123,-1.109,-2.166,+1.058,-1.112,-2.165,+1.144,-1.114,-2.033,+1.006,-1.098,-2.145,+1.220,-0.884,-1.997,+0.910,-0.918,-2.136,+1.262,-0.730,-2.049,+0.920,-0.773,-2.171,+1.251,-0.731,-2.051,+0.911,-0.741,-2.049,+1.118,-0.740,-2.076,-1.118,+0.740,+2.076,+1.096,-0.739,-2.073,+1.034,-0.821,-2.100,+1.071,-0.745,-2.091,+1.258,-0.813,-1.993
1783582221.278,12,58.5,1783582126682.1,0.58,+0.576,-0.714,-1.134,+0.609,-0.738,-1.127,+0.544,-0.742,-1.127,+0.630,-0.744,-0.995,+0.492,-0.728,-1.106,+0.706,-0.514,-0.957,+0.396,-0.547,-1.097,+0.748,-0.360,-1.011,+0.406,-0.403,-1.132,+0.737,-0.361,-1.013,+0.400,-0.372,-1.014,+0.604,-0.370,-1.038,-0.604,+0.370,+1.038,+0.581,-0.369,-1.035,+0.519,-0.450,-1.059,+0.558,-0.375,-1.051,+0.745,-0.443,-0.955
1783582221.299,13,33.5,0.0,0.58,+0.033,-0.323,-0.097,+0.067,-0.348,-0.090,+0.001,-0.351,-0.089,+0.088,-0.353,+0.042,-0.051,-0.337,-0.068,+0.164,-0.123,+0.080,-0.146,-0.157,-0.060,+0.206,+0.030,+0.027,-0.137,-0.013,-0.094,+0.196,+0.030,+0.025,-0.142,+0.019,+0.024,+0.061,+0.021,-0.000,-0.061,-0.021,+0.000,+0.037,+0.022,+0.004,-0.025,-0.060,-0.020,+0.015,+0.016,-0.013,+0.203,-0.053,+0.083
1783582221.319,14,54.5,0.0,0.58,+0.005,-0.303,-0.098,+0.038,-0.328,-0.091,-0.027,-0.331,-0.090,+0.059,-0.333,+0.042,-0.079,-0.317,-0.070,+0.136,-0.103,+0.078,-0.174,-0.136,-0.063,+0.178,+0.051,+0.027,-0.165,+0.007,-0.096,+0.168,+0.051,+0.026,-0.172,+0.041,+0.026,+0.033,+0.041,-0.002,-0.033,-0.041,+0.002,+0.009,+0.043,+0.005,-0.053,-0.040,-0.022,-0.013,+0.036,-0.015,+0.174,-0.034,+0.081
1783582221.341,15,42.4,1783582126677.9,0.58,-0.023,-0.283,-0.100,+0.010,-0.307,-0.093,-0.056,-0.311,-0.092,+0.030,-0.312,+0.041,-0.108,-0.296,-0.071,+0.107,-0.082,+0.076,-0.202,-0.116,-0.065,+0.149,+0.072,+0.028,-0.193,+0.028,-0.097,+0.140,+0.071,+0.026,-0.202,+0.063,+0.029,+0.004,+0.061,-0.003,-0.004,-0.061,+0.003,-0.019,+0.064,+0.005,-0.081,-0.020,-0.025,-0.041,+0.056,-0.016,+0.145,-0.014,+0.080
1783582221.363,16,51.3,0.0,0.58,-0.022,-0.283,-0.103,+0.011,-0.308,-0.095,-0.054,-0.312,-0.094,+0.032,-0.313,+0.038,-0.106,-0.297,-0.074,+0.108,-0.083,+0.074,-0.200,-0.117,-0.068,+0.151,+0.072,+0.026,-0.192,+0.027,-0.099,+0.144,+0.071,+0.025,-0.199,+0.061,+0.023,+0.005,+0.061,-0.004,-0.005,-0.061,+0.004,-0.018,+0.063,+0.003,-0.079,-0.022,-0.027,-0.040,+0.057,-0.015,+0.146,-0.015,+0.078
1783582221.382,17,48.5,0.0,0.58,-0.020,-0.284,-0.106,+0.012,-0.309,-0.097,-0.053,-0.312,-0.097,+0.033,-0.314,+0.035,-0.105,-0.297,-0.076,+0.110,-0.084,+0.072,-0.197,-0.118,-0.071,+0.153,+0.071,+0.025,-0.190,+0.026,-0.101,+0.147,+0.071,+0.024,-0.197,+0.059,+0.017,+0.006,+0.060,-0.006,-0.006,-0.060,+0.006,-0.016,+0.063,+0.001,-0.078,-0.023,-0.029,-0.039,+0.057,-0.015,+0.148,-0.017,+0.075
1783582221.398,18,51.1,1783582126668.8,0.58,+0.010,-0.305,-0.107,+0.042,-0.331,-0.097,-0.023,-0.334,-0.098,+0.064,-0.335,+0.033,-0.075,-0.318,-0.078,+0.140,-0.105,+0.072,-0.168,-0.139,-0.072,+0.183,+0.050,+0.024,-0.161,+0.005,-0.102,+0.178,+0.049,+0.022,-0.164,+0.036,+0.009,+0.035,+0.039,-0.007,-0.035,-0.039,+0.007,+0.013,+0.041,-0.002,-0.049,-0.044,-0.028,-0.010,+0.037,-0.013,+0.177,-0.038,+0.075
1783582221.430,19,33.0,0.0,0.58,+0.039,-0.326,-0.109,+0.071,-0.352,-0.099,+0.006,-0.355,-0.100,+0.094,-0.356,+0.030,-0.046,-0.339,-0.080,+0.170,-0.126,+0.071,-0.138,-0.160,-0.073,+0.213,+0.029,+0.022,-0.131,-0.016,-0.104,+0.208,+0.028,+0.019,-0.132,+0.012,+0.003,+0.064,+0.018,-0.006,-0.064,-0.018,+0.006,+0.043,+0.020,-0.003,-0.019,-0.065,-0.029,+0.019,+0.017,-0.012,+0.206,-0.059,+0.073
1783582221.448,20,52.9,0.0,0.58,+0.069,-0.348,-0.110,+0.100,-0.373,-0.100,+0.036,-0.376,-0.102,+0.123,-0.377,+0.027,-0.016,-0.361,-0.082,+0.199,-0.148,+0.071,-0.109,-0.181,-0.073,+0.243,+0.007,+0.020,-0.102,-0.038,-0.106,+0.237,+0.006,+0.016,-0.100,-0.011,-0.003,+0.093,-0.002,-0.006,-0.093,+0.002,+0.006,+0.073,-0.002,-0.005,+0.010,-0.086,-0.030,+0.049,-0.004,-0.011,+0.235,-0.080,+0.072
1783582221.479,21,52.9,1783582126682.6,0.58,+0.068,-0.348,-0.110,+0.100,-0.374,-0.101,+0.035,-0.376,-0.102,+0.123,-0.378,+0.027,-0.017,-0.361,-0.082,+0.199,-0.148,+0.070,-0.110,-0.181,-0.074,+0.242,+0.007,+0.020,-0.102,-0.038,-0.106,+0.235,+0.005,+0.015,-0.101,-0.010,-0.002,+0.093,-0.002,-0.005,-0.093,+0.002,+0.005,+0.072,-0.001,-0.004,+0.010,-0.087,-0.032,+0.048,-0.004,-0.012,+0.235,-0.080,+0.072
1783582221.523,22,21.7,0.0,0.59,+0.381,-0.571,-0.737,+0.413,-0.597,-0.728,+0.349,-0.599,-0.730,+0.437,-0.598,-0.613,+0.297,-0.584,-0.710,+0.512,-0.371,-0.558,+0.203,-0.404,-0.701,+0.556,-0.216,-0.607,+0.211,-0.261,-0.734,+0.551,-0.216,-0.607,+0.211,-0.233,-0.624,+0.407,-0.225,-0.632,-0.407,+0.225,+0.632,+0.386,-0.225,-0.631,+0.325,-0.310,-0.661,+0.362,-0.227,-0.638,+0.548,-0.303,-0.555
1783582221.557,23,26.4,1783582126677.5,0.59,+0.694,-0.794,-1.364,+0.726,-0.820,-1.356,+0.662,-0.822,-1.357,+0.752,-0.817,-1.252,+0.610,-0.807,-1.337,+0.825,-0.595,-1.185,+0.517,-0.628,-1.328,+0.870,-0.439,-1.233,+0.525,-0.485,-1.361,+0.867,-0.438,-1.228,+0.523,-0.455,-1.246,+0.720,-0.448,-1.259,-0.720,+0.448,+1.259,+0.701,-0.448,-1.258,+0.639,-0.534,-1.290,+0.675,-0.451,-1.265,+0.861,-0.527,-1.181
1783582221.583,24,38.1,0.0,0.60,+0.692,-0.792,-1.359,+0.724,-0.817,-1.350,+0.660,-0.820,-1.352,+0.749,-0.816,-1.246,+0.608,-0.805,-1.331,+0.822,-0.594,-1.180,+0.514,-0.626,-1.322,+0.869,-0.437,-1.226,+0.522,-0.483,-1.355,+0.874,-0.430,-1.207,+0.520,-0.453,-1.240,+0.718,-0.447,-1.254,-0.718,+0.447,+1.254,+0.699,-0.446,-1.253,+0.637,-0.533,-1.284,+0.673,-0.449,-1.259,+0.858,-0.526,-1.176
1783582221.646,25,23.5,1783582126700.0,0.60,+0.690,-0.790,-1.354,+0.722,-0.815,-1.345,+0.657,-0.818,-1.347,+0.746,-0.814,-1.240,+0.606,-0.802,-1.325,+0.820,-0.592,-1.176,+0.512,-0.624,-1.317,+0.868,-0.434,-1.219,+0.520,-0.481,-1.349,+0.880,-0.422,-1.186,+0.517,-0.451,-1.235,+0.716,-0.445,-1.250,-0.716,+0.445,+1.250,+0.697,-0.445,-1.247,+0.634,-0.531,-1.278,+0.672,-0.447,-1.254,+0.855,-0.525,-1.170
1783582221.680,26,18.7,1783582126666.6,0.60,+0.690,-0.789,-1.353,+0.721,-0.815,-1.344,+0.657,-0.817,-1.346,+0.747,-0.809,-1.252,+0.606,-0.802,-1.324,+0.819,-0.593,-1.175,+0.512,-0.624,-1.316,+0.871,-0.431,-1.209,+0.519,-0.480,-1.347,+0.892,-0.417,-1.170,+0.515,-0.451,-1.232,+0.716,-0.446,-1.252,-0.716,+0.446,+1.252,+0.697,-0.445,-1.246,+0.637,-0.532,-1.282,+0.673,-0.447,-1.253,+0.856,-0.525,-1.167
1783582221.716,27,28.6,0.0,0.59,+0.377,-0.567,-0.728,+0.407,-0.592,-0.718,+0.344,-0.594,-0.721,+0.433,-0.587,-0.627,+0.292,-0.579,-0.698,+0.504,-0.372,-0.550,+0.198,-0.402,-0.690,+0.559,-0.206,-0.577,+0.205,-0.257,-0.722,+0.606,-0.152,-0.426,+0.203,-0.231,-0.611,+0.402,-0.222,-0.624,-0.402,+0.222,+0.624,+0.385,-0.223,-0.621,+0.325,-0.312,-0.661,+0.362,-0.225,-0.631,+0.543,-0.303,-0.542
1783582221.740,28,31.6,1783582126660.8,0.59,+0.063,-0.344,-0.103,+0.094,-0.369,-0.093,+0.030,-0.371,-0.097,+0.120,-0.364,-0.003,-0.022,-0.356,-0.073,+0.190,-0.151,+0.075,-0.116,-0.180,-0.064,+0.248,+0.019,+0.055,-0.108,-0.034,-0.096,+0.320,+0.113,+0.318,-0.110,-0.010,+0.011,+0.089,+0.001,+0.004,-0.089,-0.001,-0.004,+0.073,-0.002,+0.003,+0.014,-0.092,-0.041,+0.051,-0.003,-0.008,+0.230,-0.082,+0.083
1783582221.773,29,41.1,0.0,0.59,+0.065,-0.347,-0.110,+0.096,-0.372,-0.101,+0.033,-0.373,-0.104,+0.124,-0.362,-0.024,-0.019,-0.359,-0.080,+0.192,-0.155,+0.068,-0.114,-0.182,-0.070,+0.252,+0.019,+0.053,-0.106,-0.037,-0.103,+0.346,+0.150,+0.421,-0.107,-0.014,+0.002,+0.091,-0.000,-0.001,-0.091,+0.000,+0.001,+0.076,-0.006,-0.005,+0.020,-0.097,-0.054,+0.056,-0.006,-0.016,+0.235,-0.084,+0.077
1783582221.810,30,31.6,0.0,0.58,+0.039,-0.328,-0.114,+0.070,-0.352,-0.104,+0.007,-0.354,-0.108,+0.097,-0.342,-0.028,-0.045,-0.339,-0.084,+0.163,-0.138,+0.063,-0.140,-0.165,-0.070,+0.229,+0.041,+0.059,-0.132,-0.018,-0.107,+0.384,+0.242,+0.630,-0.133,+0.004,-0.005,+0.064,+0.018,-0.007,-0.064,-0.018,+0.007,+0.056,+0.013,-0.012,+0.001,-0.075,-0.065,+0.033,+0.013,-0.021,+0.205,-0.065,+0.071
1783582221.850,31,23.5,1783582126704.2,1.46,+0.028,-0.326,-0.108,+0.058,-0.350,-0.098,-0.004,-0.351,-0.103,+0.086,-0.340,-0.025,-0.058,-0.338,-0.076,+0.148,-0.138,+0.068,-0.149,-0.163,-0.062,+0.266,+0.124,+0.324,-0.142,-0.017,-0.101,+0.544,+0.278,+0.910,-0.131,-0.007,-0.014,+0.061,+0.021,+0.001,-0.061,-0.021,-0.001,+0.114,+0.083,+0.267,-0.001,-0.073,-0.051,+0.121,+0.090,+0.270,+0.186,-0.070,+0.075
1783582221.883,32,26.5,0.0,1.46,+0.017,-0.323,-0.099,+0.046,-0.348,-0.089,-0.016,-0.348,-0.095,+0.074,-0.337,-0.019,-0.072,-0.335,-0.066,+0.134,-0.137,+0.075,-0.158,-0.159,-0.053,+0.303,+0.209,+0.593,-0.152,-0.015,-0.092,+0.682,+0.275,+1.082,-0.132,-0.015,-0.019,+0.059,+0.023,+0.006,-0.059,-0.023,-0.006,+0.170,+0.156,+0.550,-0.004,-0.069,-0.034,+0.208,+0.168,+0.564,+0.167,-0.072,+0.081
1783582221.903,33,38.5,1783582126690.0,1.52,+0.004,-0.322,-0.097,+0.033,-0.349,-0.087,-0.030,-0.348,-0.094,+0.060,-0.340,-0.005,-0.093,-0.338,-0.053,+0.117,-0.137,+0.075,-0.168,-0.158,-0.048,+0.336,+0.290,+0.854,-0.163,-0.014,-0.086,+0.824,+0.254,+1.287,-0.130,-0.024,-0.023,+0.058,+0.024,+0.008,-0.058,-0.024,-0.008,+0.247,+0.224,+0.827,-0.005,-0.063,-0.024,+0.307,+0.237,+0.844,+0.143,-0.070,+0.078
1783582221.937,34,35.6,0.0,1.52,-0.010,-0.322,-0.096,+0.019,-0.349,-0.084,-0.044,-0.348,-0.092,+0.045,-0.343,+0.010,-0.114,-0.340,-0.041,+0.100,-0.137,+0.075,-0.178,-0.156,-0.043,+0.370,+0.371,+1.114,-0.174,-0.013,-0.079,+0.965,+0.233,+1.492,-0.128,-0.033,-0.027,+0.058,+0.024,+0.010,-0.058,-0.024,-0.010,+0.325,+0.291,+1.105,-0.005,-0.057,-0.014,+0.406,+0.307,+1.124,+0.120,-0.069,+0.074
1783582221.976,35,27.9,1783582126696.1,1.52,+0.006,-0.344,-0.098,+0.034,-0.371,-0.086,-0.030,-0.369,-0.094,+0.061,-0.366,+0.007,-0.107,-0.365,-0.031,+0.114,-0.158,+0.073,-0.159,-0.175,-0.045,+0.430,+0.431,+1.368,-0.157,-0.032,-0.076,+1.095,+0.156,+1.592,-0.098,-0.065,-0.033,+0.087,+0.005,+0.014,-0.087,-0.005,-0.014,+0.427,+0.337,+1.382,+0.021,-0.078,-0.007,+0.533,+0.354,+1.399,+0.130,-0.088,+0.069
1783582221.998,36,35.8,0.0,1.53,+0.004,-0.347,-0.105,+0.032,-0.374,-0.093,-0.032,-0.372,-0.101,+0.058,-0.372,+0.015,-0.114,-0.369,-0.029,+0.113,-0.159,+0.066,-0.160,-0.176,-0.050,+0.443,+0.431,+1.364,-0.158,-0.033,-0.079,+1.232,+0.140,+1.928,-0.095,-0.069,-0.040,+0.089,+0.004,+0.010,-0.089,-0.004,-0.010,+0.456,+0.323,+1.391,+0.026,-0.079,-0.014,+0.563,+0.336,+1.403,+0.132,-0.085,+0.062
1783582222.033,37,32.0,1783582126669.9,1.53,+0.002,-0.349,-0.112,+0.031,-0.377,-0.100,-0.034,-0.374,-0.108,+0.055,-0.379,+0.023,-0.121,-0.374,-0.027,+0.113,-0.161,+0.060,-0.162,-0.177,-0.054,+0.457,+0.432,+1.360,-0.160,-0.033,-0.081,+1.370,+0.124,+2.264,-0.093,-0.072,-0.046,+0.092,+0.002,+0.007,-0.092,-0.002,-0.007,+0.485,+0.310,+1.401,+0.030,-0.081,-0.021,+0.592,+0.319,+1.406,+0.134,-0.083,+0.056
1783582222.066,38,26.6,0.0,1.43,+0.004,-0.349,-0.111,+0.033,-0.377,-0.099,-0.031,-0.374,-0.108,+0.060,-0.373,+0.001,-0.113,-0.371,-0.036,+0.117,-0.160,+0.061,-0.160,-0.177,-0.058,+0.481,+0.435,+1.366,-0.159,-0.033,-0.080,+1.472,+0.090,+2.570,-0.090,-0.079,-0.050,+0.093,+0.002,+0.006,-0.093,-0.002,-0.006,+0.458,+0.286,+1.397,+0.025,-0.087,-0.018,+0.596,+0.297,+1.419,+0.145,-0.087,+0.064
1783582222.113,39,38.4,1783582126683.6,1.43,+0.007,-0.349,-0.111,+0.035,-0.377,-0.098,-0.028,-0.374,-0.108,+0.064,-0.367,-0.021,-0.106,-0.368,-0.045,+0.121,-0.160,+0.062,-0.158,-0.176,-0.062,+0.506,+0.439,+1.371,-0.158,-0.032,-0.079,+1.573,+0.055,+2.875,-0.087,-0.086,-0.054,+0.093,+0.002,+0.005,-0.093,-0.002,-0.005,+0.432,+0.263,+1.394,+0.020,-0.093,-0.016,+0.600,+0.275,+1.432,+0.156,-0.092,+0.071
1783582222.142,40,20.0,0.0,0.67,-0.014,-0.328,-0.118,+0.014,-0.356,-0.105,-0.049,-0.353,-0.115,+0.044,-0.341,-0.049,-0.125,-0.346,-0.054,+0.101,-0.139,+0.054,-0.179,-0.156,-0.071,+0.490,+0.460,+1.338,-0.179,-0.011,-0.087,+1.579,+0.049,+3.081,-0.111,-0.069,-0.055,+0.069,+0.022,-0.007,-0.069,-0.022,+0.007,+0.351,+0.205,+1.121,-0.010,-0.076,-0.020,+0.554,+0.276,+1.428,+0.138,-0.073,+0.066
1783582222.165,41,37.3,1783582126668.8,0.67,-0.035,-0.307,-0.125,-0.007,-0.334,-0.113,-0.069,-0.332,-0.122,+0.025,-0.314,-0.078,-0.145,-0.324,-0.063,+0.080,-0.118,+0.046,-0.200,-0.136,-0.081,+0.457,+0.478,+1.300,-0.199,+0.009,-0.095,+1.450,+0.040,+2.985,-0.135,-0.050,-0.050,+0.045,+0.041,-0.018,-0.045,-0.041,+0.018,+0.263,+0.156,+0.834,-0.041,-0.056,-0.025,+0.492,+0.286,+1.407,+0.114,-0.054,+0.056
1783582222.193,42,43.7,0.0,0.63,-0.055,-0.286,-0.128,-0.027,-0.313,-0.115,-0.089,-0.310,-0.123,+0.006,-0.288,-0.095,-0.160,-0.301,-0.074,+0.060,-0.097,+0.043,-0.221,-0.115,-0.085,+0.395,+0.446,+1.123,-0.220,+0.031,-0.098,+1.276,+0.041,+2.906,-0.154,-0.034,-0.053,+0.019,+0.061,-0.026,-0.019,-0.061,+0.026,+0.172,+0.107,+0.551,-0.072,-0.038,-0.032,+0.384,+0.242,+1.134,+0.087,-0.031,+0.049
1783582222.241,43,24.2,1783582126678.0,0.63,-0.077,-0.265,-0.131,-0.049,-0.291,-0.119,-0.112,-0.289,-0.126,-0.018,-0.269,-0.090,-0.184,-0.280,-0.076,+0.036,-0.076,+0.040,-0.244,-0.095,-0.085,+0.326,+0.415,+0.945,-0.242,+0.052,-0.101,+1.135,+0.078,+2.823,-0.177,-0.013,-0.059,-0.006,+0.081,-0.032,+0.006,-0.081,+0.032,+0.115,+0.074,+0.287,-0.097,-0.017,-0.042,+0.288,+0.212,+0.866,+0.056,-0.005,+0.038
1783582222.273,44,25.7,0.0,0.60,-0.095,-0.244,-0.132,-0.067,-0.270,-0.120,-0.129,-0.269,-0.127,-0.036,-0.251,-0.081,-0.199,-0.259,-0.079,+0.019,-0.054,+0.038,-0.265,-0.076,-0.086,+0.243,+0.349,+0.672,-0.261,+0.072,-0.109,+0.885,+0.110,+2.467,-0.199,+0.013,-0.063,-0.037,+0.101,-0.035,+0.037,-0.101,+0.035,+0.039,+0.040,+0.010,-0.129,+0.004,-0.045,+0.168,+0.181,+0.575,+0.032,+0.021,+0.027
1783582222.298,45,34.9,1783582126668.7,0.60,-0.090,-0.244,-0.126,-0.061,-0.270,-0.114,-0.123,-0.269,-0.120,-0.031,-0.254,-0.066,-0.187,-0.257,-0.082,+0.026,-0.053,+0.044,-0.263,-0.078,-0.081,+0.199,+0.265,+0.438,-0.257,+0.071,-0.107,+0.730,+0.116,+2.212,-0.194,+0.016,-0.070,-0.042,+0.101,-0.027,+0.042,-0.101,+0.027,+0.016,+0.040,+0.003,-0.135,+0.002,-0.041,+0.097,+0.127,+0.300,+0.037,+0.025,+0.028
1783582222.354,46,19.8,0.0,0.59,-0.055,-0.264,-0.114,-0.025,-0.290,-0.102,-0.088,-0.289,-0.108,+0.002,-0.279,-0.032,-0.146,-0.275,-0.080,+0.063,-0.069,+0.055,-0.231,-0.098,-0.071,+0.186,+0.162,+0.211,-0.224,+0.051,-0.099,+0.592,+0.116,+1.949,-0.159,+0.000,-0.073,-0.017,+0.081,-0.018,+0.017,-0.081,+0.018,+0.022,+0.018,+0.001,-0.117,-0.020,-0.025,+0.052,+0.051,+0.030,+0.065,+0.010,+0.034
