# model_type: yolo26-nano
timestamp,frame_id,fps,latency_ms,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783582423.995,11,44.7,1783582392717.0,0.56,-0.021,-0.298,-0.116,+0.011,-0.317,-0.109,-0.047,-0.317,-0.109,+0.051,-0.331,-0.011,-0.077,-0.304,-0.100,+0.138,-0.136,+0.061,-0.180,-0.149,-0.009,+0.200,+0.029,+0.026,-0.177,+0.012,-0.022,+0.222,+0.030,+0.028,-9.098,+5.547,+15.886,+0.058,+0.027,+0.019,-0.058,-0.027,-0.019,+0.090,+0.001,+0.034,-0.075,-0.025,-0.017,+0.108,+0.030,+0.029,-0.020,-0.021,-0.002
1783582424.025,12,25.6,0.0,0.56,-0.047,-0.280,-0.123,-0.014,-0.299,-0.115,-0.072,-0.299,-0.115,+0.027,-0.310,-0.026,-0.103,-0.286,-0.106,+0.113,-0.118,+0.055,-0.205,-0.131,-0.015,+0.175,+0.047,+0.019,-0.202,+0.030,-0.028,+0.197,+0.047,+0.022,-11.814,+7.194,+20.571,+0.033,+0.044,+0.013,-0.033,-0.044,-0.013,+0.064,+0.019,+0.027,-0.102,-0.007,-0.020,+0.082,+0.048,+0.022,-0.006,-0.038,+0.004
1783582424.062,13,27.6,1783582392716.9,0.56,+1.506,-1.358,-3.148,+1.538,-1.377,-3.140,+1.481,-1.377,-3.141,+1.580,-1.388,-3.053,+1.450,-1.364,-3.132,+1.665,-1.196,-2.971,+1.346,-1.209,-3.039,+1.727,-1.032,-3.007,+1.350,-1.048,-3.054,+1.750,-1.030,-3.004,-11.456,+6.851,+19.664,+1.585,-1.033,-3.012,-1.585,+1.033,+3.012,+1.615,-1.058,-2.998,+1.449,-1.084,-3.043,+1.633,-1.030,-3.003,+0.879,-0.528,-1.371
1783582424.096,14,31.6,0.0,0.56,+3.057,-2.436,-6.172,+3.090,-2.455,-6.165,+3.033,-2.455,-6.166,+3.132,-2.465,-6.079,+3.002,-2.441,-6.157,+3.217,-2.273,-5.995,+2.898,-2.287,-6.063,+3.279,-2.110,-6.034,+2.903,-2.126,-6.078,+3.301,-2.108,-6.029,-10.781,+6.306,+18.190,+3.137,-2.111,-6.037,-3.137,+2.111,+6.037,+3.166,-2.136,-6.023,+3.000,-2.161,-6.067,+3.185,-2.108,-6.029,+1.769,-1.022,-2.756
1783582424.125,15,30.0,1783582392697.4,0.55,+3.977,-3.072,-7.955,+4.010,-3.090,-7.948,+3.953,-3.090,-7.949,+4.052,-3.100,-7.861,+3.922,-3.076,-7.940,+4.136,-2.909,-7.778,+3.818,-2.923,-7.846,+4.198,-2.745,-7.818,+3.822,-2.761,-7.861,+4.219,-2.744,-7.814,-10.198,+5.869,+17.009,+4.056,-2.746,-7.820,-4.056,+2.746,+7.820,+4.085,-2.771,-7.805,+3.918,-2.796,-7.848,+4.103,-2.744,-7.812,+2.691,-1.659,-4.545
1783582424.143,16,41.6,0.0,0.55,+4.923,-3.725,-9.733,+4.955,-3.743,-9.726,+4.899,-3.743,-9.726,+4.996,-3.756,-9.630,+4.869,-3.728,-9.718,+5.081,-3.562,-9.555,+4.763,-3.576,-9.622,+5.143,-3.399,-9.595,+4.767,-3.414,-9.638,+5.163,-3.397,-9.592,-7.215,+3.988,+11.710,+5.000,-3.399,-9.597,-5.000,+3.399,+9.597,+5.030,-3.424,-9.582,+4.864,-3.449,-9.626,+5.046,-3.397,-9.590,+3.594,-2.275,-6.331
1783582424.164,17,58.0,0.0,0.55,+5.868,-4.378,-11.510,+5.900,-4.396,-11.503,+5.844,-4.396,-11.504,+5.939,-4.412,-11.398,+5.815,-4.381,-11.496,+6.026,-4.216,-11.332,+5.708,-4.230,-11.399,+6.088,-4.052,-11.373,+5.712,-4.067,-11.415,+6.107,-4.051,-11.370,-4.232,+2.108,+6.410,+5.945,-4.052,-11.375,-5.945,+4.052,+11.375,+5.974,-4.078,-11.358,+5.809,-4.103,-11.405,+5.990,-4.050,-11.368,+4.498,-2.891,-8.116
1783582424.192,18,44.0,1783582392696.9,0.55,+5.236,-3.935,-10.269,+5.268,-3.954,-10.261,+5.212,-3.953,-10.262,+5.307,-3.970,-10.155,+5.183,-3.938,-10.254,+5.394,-3.774,-10.091,+5.076,-3.788,-10.158,+5.456,-3.609,-10.131,+5.080,-3.625,-10.173,+5.474,-3.608,-10.129,-4.323,+2.216,+6.702,+5.313,-3.610,-10.133,-5.313,+3.610,+10.133,+5.341,-3.636,-10.116,+5.176,-3.660,-10.162,+5.356,-3.608,-10.127,+4.530,-3.035,-8.520
1783582424.228,19,33.2,0.0,0.56,+3.686,-2.859,-7.248,+3.717,-2.878,-7.240,+3.662,-2.877,-7.240,+3.756,-2.894,-7.132,+3.633,-2.862,-7.233,+3.844,-2.697,-7.069,+3.525,-2.712,-7.136,+3.906,-2.532,-7.107,+3.530,-2.549,-7.153,+3.968,-2.459,-6.899,-3.555,+1.858,+5.594,+3.762,-2.533,-7.110,-3.762,+2.533,+7.110,+3.794,-2.560,-7.094,+3.628,-2.584,-7.141,+3.810,-2.531,-7.103,+3.646,-2.546,-7.146
1783582424.281,20,24.0,1783582392719.7,0.56,+2.767,-2.225,-5.468,+2.799,-2.244,-5.460,+2.743,-2.243,-5.461,+2.838,-2.261,-5.353,+2.715,-2.228,-5.453,+2.926,-2.063,-5.290,+2.607,-2.077,-5.357,+2.990,-1.898,-5.327,+2.612,-1.915,-5.374,+3.096,-1.752,-4.910,-2.696,+1.391,+4.193,+2.845,-1.899,-5.330,-2.845,+1.899,+5.330,+2.878,-1.925,-5.314,+2.712,-1.950,-5.363,+2.897,-1.896,-5.321,+2.731,-1.912,-5.368
1783582424.343,21,17.7,0.0,0.56,+2.800,-2.252,-5.542,+2.831,-2.270,-5.534,+2.775,-2.269,-5.535,+2.871,-2.288,-5.428,+2.747,-2.255,-5.527,+2.958,-2.089,-5.363,+2.640,-2.103,-5.430,+3.024,-1.924,-5.400,+2.647,-1.942,-5.450,+3.134,-1.778,-4.981,-0.827,+0.227,+0.944,+2.878,-1.925,-5.403,-2.878,+1.925,+5.403,+2.912,-1.951,-5.388,+2.745,-1.975,-5.437,+2.933,-1.922,-5.394,+2.764,-1.939,-5.443
1783582424.410,22,14.9,1783582392781.8,0.56,+1.854,-1.599,-3.764,+1.886,-1.617,-3.757,+1.830,-1.616,-3.756,+1.926,-1.635,-3.651,+1.802,-1.603,-3.749,+2.013,-1.436,-3.585,+1.695,-1.450,-3.653,+2.079,-1.271,-3.624,+1.702,-1.289,-3.673,+2.194,-1.124,-3.202,+0.009,-0.222,-0.464,+1.933,-1.272,-3.626,-1.933,+1.272,+3.626,+1.968,-1.297,-3.610,+1.797,-1.319,-3.652,+1.989,-1.268,-3.614,+0.511,-0.131,-0.424
1783582424.480,23,15.7,1783582392768.5,0.57,+0.935,-0.965,-1.983,+0.966,-0.982,-1.976,+0.910,-0.982,-1.975,+1.006,-1.001,-1.870,+0.882,-0.969,-1.968,+1.093,-0.801,-1.804,+0.776,-0.815,-1.871,+1.163,-0.636,-1.842,+0.784,-0.655,-1.893,+1.336,-0.419,-1.210,-0.540,+0.199,+0.678,+1.015,-0.637,-1.844,-1.015,+0.637,+1.844,+1.052,-0.662,-1.829,+0.879,-0.684,-1.871,+1.077,-0.633,-1.831,-1.068,+1.130,+3.123
1783582424.567,24,14.5,1783582392788.9,0.57,+0.907,-0.946,-1.986,+0.939,-0.963,-1.979,+0.882,-0.963,-1.979,+0.979,-0.982,-1.873,+0.854,-0.950,-1.971,+1.066,-0.783,-1.807,+0.749,-0.796,-1.876,+1.137,-0.617,-1.846,+0.755,-0.635,-1.895,+1.326,-0.405,-1.212,-2.129,+1.188,+3.456,+0.988,-0.618,-1.848,-0.988,+0.618,+1.848,+1.026,-0.643,-1.833,+0.850,-0.662,-1.868,+1.052,-0.614,-1.835,-1.096,+1.151,+3.125
1783582424.598,25,11.8,1783582392736.9,0.56,+0.881,-0.927,-1.988,+0.912,-0.944,-1.982,+0.856,-0.944,-1.982,+0.952,-0.963,-1.874,+0.827,-0.932,-1.973,+1.040,-0.763,-1.808,+0.722,-0.777,-1.878,+1.112,-0.598,-1.847,+0.728,-0.616,-1.897,+1.253,-0.461,-1.422,-6.306,+4.123,+11.637,+0.960,-0.599,-1.852,-0.960,+0.599,+1.852,+1.004,-0.623,-1.837,+0.827,-0.640,-1.862,+1.021,-0.595,-1.838,-1.117,+1.172,+3.127
1783582424.671,26,26.9,1783582392742.9,0.58,-0.076,-0.268,-0.135,-0.044,-0.284,-0.129,-0.100,-0.284,-0.129,-0.004,-0.305,-0.018,-0.129,-0.272,-0.121,+0.083,-0.104,+0.045,-0.236,-0.117,-0.025,+0.157,+0.057,+0.007,-0.229,+0.045,-0.044,+0.288,+0.196,+0.430,-8.996,+6.000,+16.844,+0.010,+0.061,+0.001,-0.010,-0.061,-0.001,+0.124,+0.108,+0.285,-0.099,+0.021,+0.000,+0.077,+0.065,+0.016,-2.048,+1.835,+4.989
1783582424.758,27,10.0,1783582392763.7,0.58,+1.942,-1.745,-4.225,+1.973,-1.761,-4.219,+1.918,-1.761,-4.219,+2.013,-1.782,-4.107,+1.890,-1.749,-4.211,+2.105,-1.579,-4.041,+1.781,-1.595,-4.114,+2.224,-1.349,-3.873,+1.789,-1.433,-4.135,+2.347,-1.216,-3.449,-6.960,+4.521,+12.750,+2.034,-1.415,-4.086,-2.034,+1.415,+4.086,+2.159,-1.372,-3.801,+1.942,-1.461,-4.092,+2.104,-1.412,-4.075,+1.308,-0.795,-2.334
1783582424.850,28,11.3,1783582392788.5,0.58,+1.937,-1.747,-4.227,+1.969,-1.762,-4.221,+1.914,-1.762,-4.221,+2.008,-1.784,-4.109,+1.887,-1.751,-4.214,+2.105,-1.577,-4.040,+1.776,-1.595,-4.117,+2.265,-1.277,-3.666,+1.784,-1.433,-4.136,+2.362,-1.228,-3.384,-5.539,+3.629,+10.211,+2.036,-1.416,-4.088,-2.036,+1.416,+4.088,+2.170,-1.378,-3.801,+1.958,-1.465,-4.089,+2.106,-1.415,-4.076,+1.998,-1.425,-4.092
1783582424.935,29,10.6,1783582392723.2,0.59,+1.953,-1.766,-4.223,+1.985,-1.781,-4.218,+1.930,-1.781,-4.217,+2.024,-1.804,-4.104,+1.904,-1.770,-4.210,+2.126,-1.595,-4.032,+1.792,-1.614,-4.113,+2.339,-1.218,-3.402,+1.801,-1.452,-4.131,+2.422,-1.290,-3.299,-3.931,+2.632,+7.435,+2.065,-1.435,-4.083,-2.065,+1.435,+4.083,+2.203,-1.402,-3.795,+2.002,-1.490,-4.085,+2.133,-1.442,-4.071,+2.053,-1.450,-4.081
1783582425.005,30,17.2,1783582392710.1,0.63,+2.754,-2.396,-5.933,+2.786,-2.410,-5.928,+2.731,-2.410,-5.927,+2.824,-2.434,-5.814,+2.705,-2.399,-5.921,+2.929,-2.225,-5.741,+2.593,-2.243,-5.823,+3.191,-1.775,-4.906,+2.603,-2.081,-5.842,+3.393,-1.913,-4.651,+1.042,-0.925,-2.459,+2.876,-2.063,-5.791,-2.876,+2.063,+5.791,+3.015,-2.032,-5.503,+2.817,-2.120,-5.795,+2.952,-2.081,-5.779,+2.878,-2.088,-5.785
1783582425.108,31,12.6,1783582392746.5,0.62,+2.745,-2.397,-5.933,+2.777,-2.410,-5.927,+2.722,-2.410,-5.927,+2.816,-2.434,-5.814,+2.698,-2.400,-5.921,+2.924,-2.224,-5.739,+2.586,-2.243,-5.823,+3.234,-1.700,-4.706,+2.597,-2.080,-5.838,+3.644,-1.915,-4.167,+2.747,-2.125,-5.825,+2.878,-2.062,-5.789,-2.878,+2.062,+5.789,+2.951,-2.102,-5.773,+2.813,-2.115,-5.796,+2.988,-2.031,-5.518,+2.894,-2.102,-5.779
1783582425.161,32,10.7,1783582392732.9,0.63,+0.745,-0.939,-1.841,+0.776,-0.952,-1.835,+0.721,-0.953,-1.834,+0.816,-0.977,-1.722,+0.697,-0.942,-1.828,+0.922,-0.768,-1.649,+0.586,-0.784,-1.731,+1.194,-0.313,-0.822,+0.596,-0.621,-1.744,+1.761,-0.512,+0.056,+0.747,-0.672,-1.723,+0.883,-0.605,-1.697,-0.883,+0.605,+1.697,+0.952,-0.642,-1.686,+0.819,-0.654,-1.703,+0.997,-0.582,-1.428,+0.902,-0.652,-1.686
1783582425.199,33,19.9,1783582392687.3,0.63,+0.741,-0.939,-1.840,+0.772,-0.952,-1.834,+0.716,-0.953,-1.832,+0.812,-0.977,-1.719,+0.692,-0.942,-1.826,+0.917,-0.769,-1.650,+0.582,-0.784,-1.729,+1.151,-0.385,-1.030,+0.591,-0.620,-1.740,+1.843,-0.562,+0.125,+0.747,-0.676,-1.726,+0.882,-0.604,-1.696,-0.882,+0.604,+1.696,+0.949,-0.638,-1.689,+0.819,-0.649,-1.700,+1.000,-0.589,-1.432,+0.902,-0.656,-1.686
1783582425.258,34,25.3,0.0,0.60,+0.739,-0.940,-1.841,+0.771,-0.953,-1.835,+0.714,-0.954,-1.833,+0.812,-0.978,-1.720,+0.690,-0.943,-1.827,+0.915,-0.771,-1.653,+0.581,-0.784,-1.730,+1.092,-0.468,-1.294,+0.589,-0.619,-1.739,+1.831,-0.570,+0.112,+0.755,-0.678,-1.727,+0.882,-0.604,-1.695,-0.882,+0.604,+1.695,+0.948,-0.640,-1.697,+0.824,-0.647,-1.701,+0.999,-0.591,-1.438,+0.906,-0.657,-1.689
1783582425.300,35,23.2,1783582392722.0,0.58,-0.030,-0.389,-0.295,+0.001,-0.403,-0.289,-0.055,-0.403,-0.287,+0.042,-0.428,-0.174,-0.078,-0.394,-0.282,+0.150,-0.216,-0.106,-0.190,-0.233,-0.185,+0.455,+0.363,+1.053,-0.181,-0.068,-0.190,+0.996,+0.036,+1.750,-0.004,-0.126,-0.179,+0.089,+0.065,+0.183,-0.089,-0.065,-0.183,+0.183,-0.080,-0.088,+0.055,-0.103,-0.158,+0.221,+0.051,+0.377,+0.010,+0.249,+1.022
1783582425.333,36,21.3,0.0,0.58,-0.011,-0.448,-0.462,+0.020,-0.462,-0.455,-0.036,-0.463,-0.453,+0.061,-0.488,-0.340,-0.060,-0.453,-0.449,+0.173,-0.272,-0.271,-0.172,-0.292,-0.353,+0.608,+0.586,+1.696,-0.165,-0.127,-0.357,+0.864,+0.041,+1.551,+0.008,-0.176,-0.338,+0.079,+0.124,+0.349,-0.079,-0.124,-0.349,+0.203,-0.132,-0.189,+0.060,-0.174,-0.329,+0.188,+0.023,+0.219,-0.115,+0.550,+2.018
1783582425.369,37,23.7,1783582392724.7,0.54,-0.011,-0.441,-0.441,+0.020,-0.455,-0.434,-0.035,-0.456,-0.433,+0.061,-0.480,-0.319,-0.059,-0.446,-0.429,+0.175,-0.263,-0.255,-0.173,-0.284,-0.333,+0.602,+0.583,+1.688,-0.163,-0.120,-0.337,+0.854,+0.221,+2.271,+0.017,-0.170,-0.315,+0.080,+0.117,+0.327,-0.080,-0.117,-0.327,+1.828,+3.008,+10.312,+0.068,-0.172,-0.325,+0.180,+0.022,+0.197,-0.246,+1.779,+5.817
1783582425.403,38,29.9,1783582392675.5,0.54,-0.010,-0.434,-0.420,+0.020,-0.448,-0.413,-0.034,-0.449,-0.412,+0.061,-0.472,-0.298,-0.058,-0.438,-0.409,+0.176,-0.254,-0.240,-0.173,-0.277,-0.313,+0.595,+0.581,+1.680,-0.160,-0.113,-0.317,+0.844,+0.401,+2.991,+0.025,-0.165,-0.292,+0.082,+0.109,+0.306,-0.082,-0.109,-0.306,+3.453,+6.148,+20.812,+0.076,-0.170,-0.322,+0.172,+0.022,+0.175,-0.377,+3.008,+9.615
1783582425.443,39,34.4,0.0,0.53,-0.007,-0.433,-0.413,+0.025,-0.446,-0.407,-0.030,-0.446,-0.406,+0.063,-0.467,-0.292,-0.053,-0.435,-0.403,+0.177,-0.245,+0.051,-0.169,-0.275,-0.307,+0.598,+0.574,+1.650,-0.155,-0.111,-0.313,+0.742,+0.361,+2.678,+0.013,-0.165,-0.292,+0.081,+0.108,+0.303,-0.081,-0.108,-0.303,+3.458,+6.144,+20.776,+0.089,-0.164,-0.320,+0.173,+0.029,+0.176,-0.373,+3.013,+9.614
1783582425.469,40,31.2,0.0,0.53,-0.020,-0.372,-0.241,+0.011,-0.385,-0.235,-0.043,-0.385,-0.234,+0.049,-0.405,-0.119,-0.066,-0.373,-0.232,+0.156,-0.181,+0.507,-0.182,-0.214,-0.134,+0.398,+0.269,+0.775,-0.168,-0.050,-0.141,+0.616,+0.337,+2.359,-0.008,-0.107,-0.124,+0.090,+0.048,+0.134,-0.090,-0.048,-0.134,+3.445,+6.183,+20.836,+0.098,-0.095,-0.151,+0.167,+0.004,+0.068,-0.249,+2.723,+8.612
1783582425.518,41,22.6,1783582392723.1,0.53,-0.030,-0.312,-0.072,+0.001,-0.325,-0.066,-0.053,-0.325,-0.065,+0.038,-0.345,+0.049,-0.077,-0.312,-0.063,+0.135,-0.128,+0.671,-0.191,-0.154,+0.035,+0.204,-0.035,-0.099,-0.177,+0.010,+0.027,+0.493,+0.320,+2.074,-0.029,-0.048,+0.042,+0.099,-0.012,-0.034,-0.099,+0.012,+0.034,+3.436,+6.232,+20.928,+0.103,-0.029,+0.013,+0.153,-0.018,-0.038,-0.131,+2.435,+7.611
1783582425.544,42,32.3,1783582392682.5,0.53,-0.026,-0.319,-0.091,+0.005,-0.331,-0.085,-0.049,-0.332,-0.085,+0.041,-0.352,+0.030,-0.072,-0.318,-0.082,+0.133,-0.141,+0.655,-0.186,-0.161,+0.015,+0.209,-0.043,-0.121,-0.175,+0.002,+0.007,+0.334,+0.114,+1.010,-0.034,-0.055,+0.017,+0.096,-0.005,-0.014,-0.096,+0.005,+0.014,+1.820,+3.091,+10.420,+0.108,-0.031,+0.005,+0.151,-0.009,-0.016,+0.000,+1.214,+3.811
1783582425.583,43,28.7,0.0,0.53,-0.021,-0.326,-0.110,+0.010,-0.338,-0.105,-0.044,-0.338,-0.104,+0.044,-0.360,+0.011,-0.068,-0.325,-0.101,+0.130,-0.153,+0.639,-0.182,-0.168,-0.004,+0.214,-0.051,-0.144,-0.172,-0.005,-0.013,+0.176,-0.092,-0.053,-0.039,-0.062,-0.008,+0.092,+0.002,+0.005,-0.092,-0.002,-0.005,+0.204,-0.050,-0.088,+0.114,-0.033,-0.004,+0.148,+0.000,+0.007,+0.131,-0.008,+0.011
1783582425.617,44,28.8,0.0,0.53,-0.020,-0.326,-0.112,+0.011,-0.339,-0.106,-0.042,-0.339,-0.106,+0.046,-0.361,+0.009,-0.067,-0.325,-0.103,+0.131,-0.165,+0.348,-0.180,-0.169,-0.006,+0.222,-0.048,-0.135,-0.171,-0.006,-0.017,+0.178,-0.086,-0.016,-0.043,-0.062,-0.010,+0.092,+0.002,+0.005,-0.092,-0.002,-0.005,+0.207,-0.042,-0.055,+0.109,-0.036,-0.007,+0.141,+0.001,+0.009,+0.123,-0.006,+0.011
1783582425.656,45,26.5,1783582392728.5,0.54,-0.018,-0.327,-0.115,+0.013,-0.340,-0.108,-0.040,-0.340,-0.109,+0.047,-0.362,+0.006,-0.065,-0.326,-0.105,+0.133,-0.177,+0.057,-0.179,-0.170,-0.008,+0.230,-0.043,-0.120,-0.171,-0.006,-0.018,+0.186,-0.083,+0.012,-0.041,-0.065,-0.012,+0.093,+0.002,+0.005,-0.093,-0.002,-0.005,+0.215,-0.034,-0.030,+0.104,-0.038,-0.011,+0.139,+0.002,+0.009,+0.120,-0.005,+0.009
1783582425.682,46,27.6,0.0,0.54,-0.020,-0.326,-0.115,+0.011,-0.339,-0.108,-0.042,-0.339,-0.108,+0.046,-0.361,+0.006,-0.065,-0.326,-0.105,+0.136,-0.176,+0.057,-0.181,-0.171,-0.006,+0.233,-0.038,-0.107,-0.173,-0.005,-0.014,+0.190,-0.086,+0.005,-0.039,-0.069,-0.013,+0.095,+0.002,+0.004,-0.095,-0.002,-0.004,+0.219,-0.035,-0.038,+0.102,-0.038,-0.009,+0.144,+0.001,+0.006,+0.123,-0.006,+0.006
