# model_type: yolo26-nano
timestamp,frame_id,fps,latency_ms,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783582428.698,11,46.3,1783582392686.7,0.55,+6.961,-5.094,-13.535,+6.996,-5.116,-13.528,+6.935,-5.116,-13.528,+7.034,-5.134,-13.418,+6.902,-5.107,-13.518,+7.118,-4.931,-13.358,+6.800,-4.949,-13.421,+7.179,-4.772,-13.393,+6.809,-4.788,-13.440,+7.189,-4.772,-13.394,-3.295,+1.582,+4.774,+7.037,-4.773,-13.398,-7.037,+4.773,+13.398,+7.057,-4.801,-13.387,+6.898,-4.826,-13.425,+7.070,-4.771,-13.393,+6.919,-4.787,-13.435
1783582428.715,12,48.3,0.0,0.56,+7.346,-5.357,-14.275,+7.381,-5.380,-14.268,+7.320,-5.380,-14.268,+7.420,-5.399,-14.158,+7.286,-5.372,-14.256,+7.504,-5.195,-14.097,+7.185,-5.212,-14.160,+7.564,-5.035,-14.133,+7.194,-5.051,-14.179,+7.574,-5.035,-14.133,-2.755,+1.221,+3.758,+7.422,-5.037,-14.138,-7.422,+5.037,+14.138,+7.443,-5.065,-14.127,+7.281,-5.089,-14.161,+7.455,-5.035,-14.133,+7.301,-5.047,-14.167
1783582428.736,13,55.3,0.0,0.56,+5.996,-4.427,-11.665,+6.031,-4.450,-11.658,+5.969,-4.450,-11.657,+6.069,-4.469,-11.548,+5.935,-4.442,-11.645,+6.154,-4.265,-11.487,+5.835,-4.283,-11.550,+6.214,-4.105,-11.522,+5.844,-4.121,-11.569,+6.223,-4.105,-11.523,-4.371,+2.312,+6.828,+6.072,-4.107,-11.528,-6.072,+4.107,+11.528,+6.092,-4.135,-11.517,+5.928,-4.157,-11.544,+6.105,-4.105,-11.521,+5.948,-4.115,-11.551
1783582428.754,14,50.1,0.0,0.56,+4.646,-3.497,-9.055,+4.681,-3.520,-9.048,+4.619,-3.520,-9.047,+4.719,-3.539,-8.938,+4.584,-3.513,-9.034,+4.804,-3.335,-8.877,+4.485,-3.353,-8.940,+4.863,-3.175,-8.911,+4.494,-3.191,-8.958,+4.873,-3.175,-8.912,-5.987,+3.403,+9.897,+4.722,-3.177,-8.918,-4.722,+3.177,+8.918,+4.742,-3.205,-8.907,+4.574,-3.225,-8.928,+4.754,-3.174,-8.910,+4.595,-3.183,-8.934
1783582428.784,15,44.2,1783582392705.7,0.56,+3.295,-2.567,-6.444,+3.331,-2.589,-6.438,+3.269,-2.590,-6.437,+3.368,-2.609,-6.328,+3.234,-2.584,-6.423,+3.454,-2.405,-6.266,+3.135,-2.423,-6.330,+3.513,-2.244,-6.300,+3.143,-2.261,-6.347,+3.523,-2.245,-6.302,-7.603,+4.493,+12.967,+3.372,-2.247,-6.308,-3.372,+2.247,+6.308,+3.391,-2.275,-6.297,+3.221,-2.294,-6.311,+3.404,-2.244,-6.299,+3.242,-2.251,-6.317
1783582428.801,16,41.8,0.0,0.55,+2.108,-1.749,-4.148,+2.144,-1.772,-4.141,+2.082,-1.772,-4.140,+2.182,-1.791,-4.031,+2.046,-1.766,-4.126,+2.268,-1.587,-3.970,+1.949,-1.605,-4.034,+2.327,-1.426,-4.003,+1.957,-1.443,-4.051,+2.337,-1.427,-4.006,-8.394,+5.048,+14.511,+2.185,-1.429,-4.012,-2.185,+1.429,+4.012,+2.205,-1.458,-4.001,+2.033,-1.475,-4.011,+2.218,-1.426,-4.003,+2.052,-1.430,-4.014
1783582428.818,17,53.1,0.0,0.55,+2.272,-1.861,-4.462,+2.307,-1.884,-4.455,+2.245,-1.884,-4.454,+2.345,-1.903,-4.345,+2.210,-1.878,-4.440,+2.431,-1.698,-4.284,+2.112,-1.717,-4.349,+2.490,-1.538,-4.318,+2.120,-1.555,-4.366,+2.501,-1.539,-4.321,-7.568,+4.513,+12.987,+2.348,-1.541,-4.326,-2.348,+1.541,+4.326,+2.368,-1.570,-4.316,+2.197,-1.587,-4.328,+2.381,-1.539,-4.319,+2.216,-1.542,-4.328
1783582428.838,18,52.0,1783582392693.2,0.55,+2.436,-1.973,-4.776,+2.470,-1.996,-4.768,+2.409,-1.996,-4.767,+2.509,-2.015,-4.659,+2.374,-1.990,-4.754,+2.594,-1.810,-4.598,+2.276,-1.828,-4.663,+2.654,-1.651,-4.633,+2.284,-1.667,-4.680,+2.665,-1.651,-4.635,-6.742,+3.977,+11.462,+2.512,-1.653,-4.640,-2.512,+1.653,+4.640,+2.532,-1.682,-4.630,+2.362,-1.700,-4.644,+2.545,-1.651,-4.635,+2.379,-1.654,-4.641
1783582428.858,19,59.0,0.0,0.56,+2.050,-1.709,-4.035,+2.084,-1.732,-4.027,+2.023,-1.732,-4.026,+2.124,-1.752,-3.918,+1.988,-1.726,-4.013,+2.209,-1.546,-3.857,+1.891,-1.564,-3.923,+2.268,-1.387,-3.892,+1.899,-1.404,-3.940,+2.280,-1.388,-3.895,-8.700,+5.204,+14.955,+2.126,-1.389,-3.899,-2.126,+1.389,+3.899,+2.147,-1.418,-3.889,+1.976,-1.436,-3.902,+2.160,-1.387,-3.894,+0.746,-0.315,-0.884
1783582428.878,20,50.3,0.0,0.56,+1.665,-1.445,-3.294,+1.699,-1.469,-3.285,+1.637,-1.469,-3.285,+1.738,-1.489,-3.177,+1.603,-1.462,-3.272,+1.824,-1.282,-3.117,+1.507,-1.300,-3.183,+1.883,-1.123,-3.151,+1.515,-1.140,-3.200,+1.895,-1.124,-3.155,-10.658,+6.431,+18.448,+1.740,-1.125,-3.158,-1.740,+1.125,+3.158,+1.761,-1.154,-3.148,+1.591,-1.172,-3.160,+1.775,-1.123,-3.152,-0.887,+1.024,+2.873
1783582428.902,21,49.8,0.0,0.56,+1.116,-1.070,-2.239,+1.150,-1.093,-2.230,+1.088,-1.093,-2.230,+1.190,-1.114,-2.122,+1.054,-1.086,-2.216,+1.276,-0.906,-2.062,+0.958,-0.924,-2.128,+1.334,-0.747,-2.096,+0.966,-0.765,-2.146,+1.346,-0.748,-2.100,-13.442,+8.194,+23.467,+1.191,-0.749,-2.103,-1.191,+0.749,+2.103,+1.212,-0.778,-2.093,+1.040,-0.795,-2.101,+1.226,-0.747,-2.096,-2.683,+2.474,+6.944
1783582428.931,22,33.8,1783582392703.1,0.56,+0.568,-0.694,-1.184,+0.601,-0.717,-1.175,+0.539,-0.717,-1.175,+0.641,-0.738,-1.067,+0.505,-0.710,-1.161,+0.727,-0.530,-1.007,+0.409,-0.549,-1.074,+0.785,-0.371,-1.040,+0.418,-0.389,-1.092,+0.796,-0.372,-1.044,-16.225,+9.956,+28.485,+0.642,-0.373,-1.048,-0.642,+0.373,+1.048,+0.663,-0.403,-1.037,+0.490,-0.418,-1.043,+0.677,-0.370,-1.039,-4.480,+3.924,+11.015
1783582428.953,23,40.1,0.0,0.56,-0.011,-0.300,-0.131,+0.022,-0.322,-0.122,-0.038,-0.322,-0.122,+0.063,-0.341,-0.020,-0.073,-0.315,-0.108,+0.150,-0.135,+0.046,-0.168,-0.154,-0.021,+0.208,+0.024,+0.012,-0.159,+0.006,-0.039,+0.220,+0.023,+0.009,-17.144,+10.573,+30.158,+0.065,+0.022,+0.005,-0.065,-0.022,-0.005,+0.086,-0.008,+0.016,-0.089,-0.023,+0.012,+0.101,+0.025,+0.014,-5.051,+4.315,+12.055
1783582428.980,24,48.2,0.0,0.56,-0.040,-0.281,-0.133,-0.007,-0.303,-0.125,-0.067,-0.303,-0.125,+0.035,-0.319,-0.029,-0.102,-0.296,-0.110,+0.121,-0.117,+0.043,-0.197,-0.135,-0.023,+0.180,+0.043,+0.008,-0.188,+0.025,-0.042,+0.193,+0.042,+0.006,-15.279,+9.427,+26.814,+0.037,+0.041,+0.002,-0.037,-0.041,-0.002,+0.059,+0.012,+0.014,-0.117,-0.003,+0.009,+0.073,+0.043,+0.009,-3.827,+3.255,+9.025
1783582429.009,25,31.5,1783582392714.7,0.56,-0.069,-0.262,-0.134,-0.036,-0.284,-0.127,-0.096,-0.284,-0.127,+0.006,-0.297,-0.037,-0.131,-0.277,-0.112,+0.092,-0.098,+0.041,-0.225,-0.115,-0.025,+0.152,+0.061,+0.005,-0.216,+0.044,-0.044,+0.165,+0.061,+0.004,-13.414,+8.281,+23.469,+0.010,+0.060,-0.000,-0.010,-0.060,+0.000,+0.031,+0.031,+0.011,-0.145,+0.016,+0.005,+0.046,+0.061,+0.005,-2.602,+2.195,+5.995
1783582429.045,26,31.7,0.0,0.55,-0.099,-0.244,-0.136,-0.066,-0.265,-0.129,-0.125,-0.265,-0.129,-0.022,-0.275,-0.049,-0.160,-0.258,-0.114,+0.063,-0.080,+0.040,-0.254,-0.097,-0.026,+0.123,+0.080,+0.003,-0.245,+0.063,-0.046,+0.137,+0.080,+0.003,-13.512,+8.309,+23.467,-0.018,+0.079,-0.002,+0.018,-0.079,+0.002,+0.004,+0.050,+0.009,-0.172,+0.035,+0.001,+0.018,+0.080,+0.002,-1.384,+1.141,+2.979
1783582429.085,27,29.2,1783582392723.2,0.55,-0.130,-0.226,-0.137,-0.096,-0.246,-0.131,-0.154,-0.246,-0.131,-0.050,-0.253,-0.060,-0.188,-0.238,-0.117,+0.034,-0.062,+0.038,-0.283,-0.078,-0.027,+0.095,+0.099,+0.001,-0.273,+0.082,-0.048,+0.109,+0.100,+0.001,-13.609,+8.336,+23.465,-0.046,+0.098,-0.004,+0.046,-0.098,+0.004,-0.024,+0.069,+0.006,-0.199,+0.055,-0.003,-0.009,+0.099,-0.001,-0.165,+0.086,-0.037
1783582429.119,28,26.3,0.0,0.56,+2.941,-2.349,-6.039,+2.975,-2.368,-6.033,+2.916,-2.368,-6.033,+3.021,-2.375,-5.964,+2.884,-2.360,-6.019,+3.106,-2.184,-5.864,+2.788,-2.201,-5.928,+3.167,-2.023,-5.900,+2.798,-2.040,-5.949,+3.184,-2.023,-5.899,-8.656,+5.036,+14.209,+3.026,-2.025,-5.907,-3.026,+2.025,+5.907,+3.048,-2.053,-5.895,+2.872,-2.068,-5.904,+3.064,-2.023,-5.901,+2.905,-2.035,-5.935
1783582429.158,29,24.2,1783582392713.2,0.56,+3.833,-2.967,-7.715,+3.867,-2.986,-7.710,+3.809,-2.986,-7.709,+3.915,-2.992,-7.645,+3.778,-2.977,-7.697,+3.999,-2.802,-7.541,+3.681,-2.819,-7.604,+4.062,-2.640,-7.576,+3.691,-2.658,-7.627,+4.080,-2.639,-7.575,-8.260,+4.689,+13.302,+3.919,-2.642,-7.584,-3.919,+2.642,+7.584,+3.943,-2.671,-7.573,+3.765,-2.685,-7.580,+3.959,-2.640,-7.577,+3.838,-2.687,-7.598
1783582429.181,30,34.4,0.0,0.56,+4.725,-3.585,-9.392,+4.759,-3.603,-9.386,+4.701,-3.604,-9.386,+4.809,-3.608,-9.325,+4.672,-3.594,-9.375,+4.892,-3.420,-9.218,+4.574,-3.436,-9.281,+4.957,-3.257,-9.252,+4.585,-3.276,-9.305,+4.976,-3.256,-9.251,-7.864,+4.342,+12.395,+4.813,-3.260,-9.262,-4.813,+3.260,+9.262,+4.837,-3.288,-9.250,+4.659,-3.302,-9.257,+4.854,-3.257,-9.252,+4.771,-3.339,-9.261
1783582429.215,31,35.3,1783582392704.1,0.56,+5.617,-4.203,-11.069,+5.651,-4.221,-11.064,+5.594,-4.221,-11.063,+5.701,-4.226,-11.002,+5.565,-4.211,-11.053,+5.785,-4.037,-10.896,+5.468,-4.053,-10.959,+5.852,-3.874,-10.930,+5.479,-3.893,-10.983,+5.874,-3.874,-10.928,-5.504,+2.822,+8.145,+5.706,-3.878,-10.940,-5.706,+3.878,+10.940,+5.732,-3.905,-10.927,+5.552,-3.918,-10.933,+5.750,-3.874,-10.929,+5.710,-3.997,-10.937
1783582429.248,32,31.0,0.0,0.56,+6.275,-4.656,-12.283,+6.309,-4.673,-12.278,+6.252,-4.674,-12.277,+6.359,-4.678,-12.216,+6.224,-4.664,-12.267,+6.443,-4.490,-12.110,+6.127,-4.506,-12.174,+6.511,-4.327,-12.146,+6.136,-4.346,-12.197,+6.534,-4.326,-12.143,-2.451,+0.901,+2.770,+6.365,-4.331,-12.156,-6.365,+4.331,+12.156,+6.393,-4.357,-12.141,+6.212,-4.372,-12.152,+6.411,-4.327,-12.147,+5.693,-3.860,-10.498
1783582429.280,33,28.7,0.0,0.56,+3.862,-2.986,-7.596,+3.896,-3.003,-7.591,+3.839,-3.004,-7.590,+3.946,-3.008,-7.529,+3.812,-2.993,-7.580,+4.030,-2.820,-7.422,+3.714,-2.836,-7.486,+4.099,-2.657,-7.458,+3.723,-2.676,-7.510,+4.119,-2.656,-7.456,-6.313,+3.455,+9.993,+3.952,-2.661,-7.470,-3.952,+2.661,+7.470,+3.981,-2.687,-7.453,+3.802,-2.703,-7.471,+3.998,-2.658,-7.462,+2.600,-1.597,-4.147
1783582429.307,34,30.1,1783582392712.5,0.56,+2.968,-2.369,-5.918,+3.002,-2.386,-5.914,+2.945,-2.386,-5.913,+3.053,-2.392,-5.851,+2.919,-2.376,-5.903,+3.137,-2.204,-5.745,+2.820,-2.219,-5.809,+3.207,-2.040,-5.783,+2.830,-2.059,-5.833,+3.225,-2.040,-5.780,-4.825,+2.623,+7.542,+3.058,-2.044,-5.793,-3.058,+2.044,+5.793,+3.090,-2.069,-5.776,+2.914,-2.086,-5.800,+3.107,-2.041,-5.785,+1.668,-0.944,-2.483
1783582429.346,35,46.5,0.0,0.56,+2.074,-1.753,-4.241,+2.108,-1.769,-4.237,+2.052,-1.769,-4.236,+2.159,-1.775,-4.174,+2.026,-1.758,-4.226,+2.243,-1.587,-4.068,+1.926,-1.601,-4.132,+2.315,-1.424,-4.108,+1.937,-1.441,-4.156,+2.332,-1.423,-4.105,-3.338,+1.790,+5.092,+2.165,-1.426,-4.115,-2.165,+1.426,+4.115,+2.200,-1.450,-4.098,+2.025,-1.469,-4.130,+2.217,-1.423,-4.107,+0.735,-0.292,-0.818
1783582429.376,36,24.5,1783582392714.8,0.56,+3.911,-3.023,-7.804,+3.944,-3.038,-7.799,+3.889,-3.038,-7.799,+3.996,-3.045,-7.737,+3.863,-3.027,-7.789,+4.079,-2.858,-7.631,+3.763,-2.871,-7.694,+4.153,-2.694,-7.672,-0.774,-0.039,-0.193,+4.159,-2.692,-7.668,+0.904,-0.928,-2.599,+4.002,-2.695,-7.678,-4.002,+2.695,+7.678,+4.041,-2.719,-7.659,+3.868,-2.738,-7.699,+4.053,-2.693,-7.671,+2.533,-1.525,-4.392
1783582429.410,37,33.0,0.0,0.56,+5.983,-4.458,-11.829,+6.016,-4.472,-11.825,+5.961,-4.472,-11.824,+6.068,-4.479,-11.764,+5.935,-4.461,-11.815,+6.149,-4.294,-11.657,+5.834,-4.306,-11.720,+6.227,-4.130,-11.697,-3.249,+1.198,+3.306,+6.222,-4.126,-11.693,+4.452,-3.247,-9.165,+6.074,-4.129,-11.702,-6.074,+4.129,+11.702,+6.115,-4.152,-11.683,+5.943,-4.172,-11.725,+6.125,-4.126,-11.693,+5.288,-3.552,-10.082
1783582429.432,38,34.3,1783582392687.3,0.56,+8.055,-5.893,-15.854,+8.088,-5.906,-15.851,+8.033,-5.906,-15.850,+8.139,-5.913,-15.791,+8.007,-5.895,-15.841,+8.220,-5.729,-15.682,+7.906,-5.741,-15.745,+8.301,-5.565,-15.722,-5.724,+2.435,+6.805,+8.285,-5.560,-15.718,+8.000,-5.566,-15.730,+8.145,-5.563,-15.727,-8.145,+5.563,+15.727,+8.190,-5.586,-15.708,+8.018,-5.605,-15.750,+8.197,-5.559,-15.716,+8.042,-5.579,-15.772
1783582429.472,39,32.9,0.0,0.56,+8.055,-5.893,-15.854,+8.088,-5.906,-15.850,+8.033,-5.906,-15.850,+8.138,-5.915,-15.786,+8.008,-5.895,-15.841,+8.220,-5.731,-15.681,+7.905,-5.742,-15.744,+8.306,-5.564,-15.720,-5.726,+2.435,+6.807,+8.260,-5.564,-15.716,+8.018,-5.576,-15.735,+8.146,-5.563,-15.726,-8.146,+5.563,+15.726,+8.195,-5.588,-15.706,+8.026,-5.608,-15.751,+8.184,-5.560,-15.719,+8.046,-5.578,-15.768
1783582429.548,40,15.3,1783582392737.1,0.56,+8.082,-5.912,-15.852,+8.114,-5.925,-15.847,+8.059,-5.925,-15.847,+8.161,-5.937,-15.773,+8.035,-5.914,-15.839,+8.247,-5.752,-15.676,+7.930,-5.761,-15.741,+8.382,-5.509,-15.509,-5.702,+2.418,+6.815,+8.270,-5.590,-15.710,+8.069,-5.601,-15.731,+8.174,-5.581,-15.722,-8.174,+5.581,+15.722,+8.231,-5.607,-15.701,+8.063,-5.628,-15.743,+8.205,-5.579,-15.716,+8.082,-5.594,-15.757
1783582429.609,41,15.1,1783582392731.3,0.57,+5.351,-4.025,-10.613,+5.383,-4.038,-10.608,+5.328,-4.039,-10.608,+5.429,-4.055,-10.528,+5.304,-4.028,-10.601,+5.515,-3.868,-10.437,+5.200,-3.872,-10.503,+5.706,-3.552,-10.077,-6.579,+3.339,+9.317,+5.537,-3.719,-10.465,+5.355,-3.728,-10.490,+5.445,-3.694,-10.483,-5.445,+3.694,+10.483,+5.510,-3.724,-10.461,+5.349,-3.744,-10.499,+5.474,-3.695,-10.477,+5.366,-3.709,-10.508
1783582429.655,42,19.4,1783582392693.2,0.57,+2.621,-2.138,-5.374,+2.652,-2.152,-5.369,+2.597,-2.152,-5.369,+2.698,-2.173,-5.283,+2.574,-2.143,-5.363,+2.782,-1.983,-5.198,+2.470,-1.983,-5.265,+3.029,-1.595,-4.644,-7.455,+4.260,+11.818,+2.805,-1.849,-5.219,+2.641,-1.855,-5.249,+2.715,-1.808,-5.244,-2.715,+1.808,+5.244,+2.788,-1.841,-5.221,+2.636,-1.860,-5.256,+2.743,-1.811,-5.237,+2.650,-1.823,-5.259
1783582429.683,43,26.6,0.0,0.57,-0.087,-0.271,-0.132,-0.054,-0.284,-0.127,-0.110,-0.284,-0.126,-0.018,-0.336,+0.054,-0.132,-0.275,-0.122,+0.076,-0.118,+0.046,-0.235,-0.115,-0.024,+0.378,+0.348,+0.806,-5.616,+3.457,+9.536,+0.098,-0.009,+0.036,-0.077,-0.007,-0.012,+0.013,+0.060,-0.000,-0.013,-0.060,+0.000,+0.088,+0.023,+0.022,-0.058,+0.005,-0.009,+0.038,+0.052,+0.008,-0.044,+0.041,-0.006
1783582429.725,44,38.7,0.0,0.57,-0.065,-0.291,-0.129,-0.030,-0.303,-0.125,-0.088,-0.303,-0.124,-0.002,-0.384,+0.146,-0.108,-0.295,-0.121,+0.099,-0.139,+0.050,-0.209,-0.131,-0.024,+0.451,+0.402,+1.015,-5.593,+3.439,+9.538,+0.137,-0.051,+0.052,-0.059,-0.035,-0.010,+0.041,+0.042,+0.003,-0.041,-0.042,-0.003,+0.114,+0.004,+0.025,-0.029,-0.014,-0.000,+0.071,+0.028,+0.015,-0.010,+0.018,+0.005
1783582429.755,45,25.4,1783582392727.2,0.57,-0.068,-0.292,-0.129,-0.032,-0.303,-0.126,-0.090,-0.303,-0.125,+0.000,-0.384,+0.147,-0.109,-0.295,-0.121,+0.097,-0.142,+0.050,-0.210,-0.131,-0.025,+0.451,+0.405,+1.023,-5.594,+3.437,+9.534,+0.142,-0.078,+0.063,-0.075,-0.045,-0.019,+0.041,+0.042,+0.003,-0.041,-0.042,-0.003,+0.107,-0.001,+0.024,-0.034,-0.018,-0.002,+0.069,+0.021,+0.015,-0.016,+0.011,+0.005
1783582429.805,46,20.2,1783582392710.2,0.57,-0.044,-0.312,-0.126,-0.007,-0.322,-0.122,-0.065,-0.322,-0.122,+0.027,-0.404,+0.156,-0.083,-0.313,-0.118,+0.126,-0.162,+0.056,-0.186,-0.151,-0.022,+0.473,+0.394,+1.049,-2.876,+1.712,+4.750,+0.170,-0.114,+0.074,-0.082,-0.067,-0.022,+0.069,+0.023,+0.008,-0.069,-0.023,-0.008,+0.126,-0.021,+0.028,-0.021,-0.038,+0.001,+0.092,-0.002,+0.019,-0.002,-0.011,+0.007
