# model_type: yolov8-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783500341.039,11,27.1,0.84,-0.081,-0.342,-0.049,-0.050,-0.381,-0.048,-0.110,-0.369,-0.044,+0.011,-0.388,+0.008,-0.126,-0.352,-0.038,+0.106,-0.211,+0.138,-0.200,-0.190,+0.053,+0.268,-0.024,+0.104,-0.243,-0.052,-0.057,+0.657,+0.241,+0.692,-0.205,-0.047,-0.074,+0.075,+0.010,+0.029,-0.075,-0.010,-0.029,+0.092,-0.040,+0.059,-0.028,-0.056,+0.006,+0.157,-0.019,+0.111,+0.159,-0.059,+0.118
1783500341.076,12,20.0,0.83,-0.081,-0.340,-0.044,-0.052,-0.379,-0.044,-0.111,-0.367,-0.037,+0.010,-0.386,+0.013,-0.127,-0.350,-0.033,+0.106,-0.209,+0.139,-0.200,-0.188,+0.057,+0.266,-0.025,+0.101,-0.239,-0.051,-0.057,+0.606,+0.197,+0.567,-0.206,-0.045,-0.068,+0.075,+0.009,+0.024,-0.075,-0.009,-0.024,+0.091,-0.037,+0.064,-0.027,-0.055,+0.011,+0.155,-0.018,+0.110,+0.161,-0.059,+0.119
1783500341.104,13,33.9,0.83,-0.081,-0.338,-0.040,-0.052,-0.377,-0.038,-0.111,-0.365,-0.032,+0.010,-0.385,+0.018,-0.126,-0.348,-0.029,+0.106,-0.208,+0.141,-0.200,-0.186,+0.062,+0.264,-0.026,+0.099,-0.238,-0.049,-0.052,+0.553,+0.151,+0.437,-0.206,-0.043,-0.063,+0.075,+0.007,+0.019,-0.075,-0.007,-0.019,+0.090,-0.035,+0.068,-0.026,-0.053,+0.015,+0.153,-0.018,+0.108,+0.162,-0.059,+0.118
1783500341.134,14,39.1,0.83,-0.082,-0.336,-0.036,-0.053,-0.375,-0.035,-0.112,-0.363,-0.027,+0.009,-0.383,+0.024,-0.127,-0.346,-0.024,+0.105,-0.207,+0.143,-0.200,-0.184,+0.066,+0.262,-0.026,+0.098,-0.237,-0.047,-0.050,+0.483,+0.091,+0.267,-0.206,-0.041,-0.058,+0.076,+0.005,+0.014,-0.076,-0.005,-0.014,+0.090,-0.032,+0.074,-0.025,-0.052,+0.019,+0.153,-0.018,+0.108,+0.163,-0.059,+0.119
1783500341.197,15,17.9,0.83,-0.082,-0.336,-0.036,-0.054,-0.375,-0.035,-0.112,-0.363,-0.028,+0.008,-0.384,+0.024,-0.127,-0.346,-0.023,+0.105,-0.207,+0.139,-0.200,-0.184,+0.065,+0.260,-0.028,+0.089,-0.236,-0.047,-0.052,+0.411,+0.028,+0.089,-0.206,-0.041,-0.058,+0.076,+0.005,+0.014,-0.076,-0.005,-0.014,+0.089,-0.032,+0.073,-0.025,-0.051,+0.019,+0.152,-0.019,+0.103,+0.164,-0.060,+0.115
1783500341.251,16,19.3,0.81,-0.082,-0.335,-0.035,-0.054,-0.375,-0.030,-0.112,-0.363,-0.026,+0.008,-0.383,+0.027,-0.127,-0.345,-0.022,+0.105,-0.208,+0.141,-0.200,-0.184,+0.067,+0.258,-0.030,+0.084,-0.231,-0.048,-0.055,+0.357,-0.015,-0.035,-0.206,-0.040,-0.056,+0.075,+0.004,+0.012,-0.075,-0.004,-0.012,+0.087,-0.032,+0.072,-0.024,-0.050,+0.021,+0.147,-0.022,+0.096,+0.165,-0.060,+0.112
1783500341.277,17,25.0,0.81,-0.079,-0.337,-0.036,-0.052,-0.376,-0.029,-0.109,-0.363,-0.027,+0.009,-0.383,+0.026,-0.125,-0.346,-0.023,+0.106,-0.209,+0.140,-0.198,-0.185,+0.066,+0.259,-0.030,+0.079,-0.229,-0.047,-0.056,+0.351,-0.012,-0.030,-0.203,-0.040,-0.057,+0.075,+0.005,+0.014,-0.075,-0.005,-0.014,+0.084,-0.035,+0.067,-0.025,-0.050,+0.020,+0.138,-0.026,+0.088,+0.162,-0.060,+0.108
1783500341.306,18,31.4,0.81,-0.077,-0.338,-0.037,-0.050,-0.377,-0.028,-0.107,-0.364,-0.029,+0.011,-0.384,+0.025,-0.123,-0.347,-0.025,+0.107,-0.210,+0.140,-0.196,-0.186,+0.065,+0.260,-0.030,+0.075,-0.226,-0.047,-0.057,+0.344,-0.010,-0.026,-0.200,-0.040,-0.058,+0.075,+0.005,+0.015,-0.075,-0.005,-0.015,+0.081,-0.038,+0.061,-0.026,-0.050,+0.019,+0.130,-0.030,+0.079,+0.159,-0.060,+0.103
1783500341.346,19,35.6,0.81,-0.074,-0.339,-0.038,-0.048,-0.378,-0.027,-0.104,-0.365,-0.030,+0.012,-0.384,+0.024,-0.121,-0.347,-0.027,+0.109,-0.211,+0.139,-0.195,-0.186,+0.065,+0.261,-0.030,+0.070,-0.224,-0.047,-0.058,+0.338,-0.008,-0.021,-0.197,-0.039,-0.060,+0.074,+0.006,+0.017,-0.074,-0.006,-0.017,+0.079,-0.040,+0.056,-0.027,-0.050,+0.018,+0.122,-0.034,+0.071,+0.156,-0.060,+0.098
1783500341.389,20,23.6,0.79,-0.072,-0.340,-0.038,-0.045,-0.379,-0.026,-0.101,-0.365,-0.030,+0.014,-0.384,+0.026,-0.118,-0.347,-0.028,+0.108,-0.213,+0.143,-0.193,-0.187,+0.065,+0.257,-0.033,+0.072,-0.221,-0.046,-0.057,+0.332,-0.005,-0.013,-0.194,-0.039,-0.059,+0.074,+0.006,+0.016,-0.074,-0.006,-0.016,+0.079,-0.041,+0.054,-0.030,-0.050,+0.018,+0.117,-0.036,+0.065,+0.148,-0.061,+0.091
