# model_type: yolov8-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783500324.947,36,26.1,1.59,-0.048,-0.345,-0.053,-0.016,-0.382,-0.053,-0.077,-0.374,-0.049,+0.041,-0.386,+0.013,-0.102,-0.357,-0.035,+0.125,-0.234,+0.129,-0.177,-0.173,+0.027,+1.363,-0.278,+3.384,-0.225,-0.045,-0.041,+12.498,-5.237,+22.225,-0.190,-0.038,-0.055,+0.074,+0.013,+0.037,-0.074,-0.013,-0.037,+0.131,-0.099,+0.071,+0.001,-0.112,+0.013,+0.148,-0.088,+0.075,+0.185,-0.122,+0.100
1783500324.968,37,34.0,1.59,-0.049,-0.345,-0.052,-0.018,-0.382,-0.053,-0.080,-0.374,-0.046,+0.041,-0.385,-0.000,-0.106,-0.356,-0.029,+0.122,-0.232,+0.126,-0.177,-0.176,+0.029,+1.183,-0.154,+2.834,-0.228,-0.045,-0.034,+10.030,-3.549,+17.487,-0.188,-0.040,-0.052,+0.073,+0.014,+0.038,-0.073,-0.014,-0.038,+0.134,-0.101,+0.068,+0.007,-0.109,+0.015,+0.163,-0.089,+0.079,+0.195,-0.120,+0.091
1783500324.993,38,39.9,1.24,-0.051,-0.343,-0.049,-0.020,-0.382,-0.051,-0.083,-0.372,-0.042,+0.040,-0.384,-0.013,-0.059,-0.333,+0.093,+0.121,-0.229,+0.123,-0.177,-0.179,+0.032,+0.998,-0.017,+2.254,-0.231,-0.045,-0.024,+7.375,-1.836,+12.418,-0.183,-0.041,-0.046,+0.072,+0.014,+0.040,-0.072,-0.014,-0.040,+0.132,-0.105,+0.066,+0.012,-0.105,+0.015,+0.171,-0.091,+0.077,+0.199,-0.113,+0.083
1783500325.012,39,56.4,1.24,-0.049,-0.343,-0.047,-0.018,-0.382,-0.051,-0.082,-0.371,-0.040,+0.043,-0.383,-0.022,-0.006,-0.310,+0.213,+0.123,-0.226,+0.120,-0.172,-0.182,+0.034,+0.834,+0.063,+1.741,-0.231,-0.045,-0.021,+3.601,-0.304,+5.463,-0.176,-0.038,-0.048,+0.070,+0.014,+0.040,-0.070,-0.014,-0.040,+0.119,-0.113,+0.052,+0.016,-0.106,+0.016,+0.155,-0.097,+0.067,+0.205,-0.113,+0.076
1783500325.035,40,43.6,1.24,-0.048,-0.343,-0.045,-0.018,-0.382,-0.051,-0.081,-0.370,-0.040,+0.044,-0.383,-0.026,+0.046,-0.288,+0.329,+0.125,-0.225,+0.118,-0.170,-0.185,+0.034,+0.670,+0.088,+1.267,-0.230,-0.045,-0.018,+1.561,+0.094,+1.868,-0.172,-0.039,-0.045,+0.070,+0.014,+0.040,-0.070,-0.014,-0.040,+0.107,-0.115,+0.042,+0.008,-0.105,+0.011,+0.145,-0.096,+0.056,+0.191,-0.107,+0.073
1783500325.074,41,45.7,1.24,-0.048,-0.342,-0.044,-0.017,-0.381,-0.050,-0.080,-0.369,-0.040,+0.045,-0.383,-0.025,+0.098,-0.265,+0.445,+0.125,-0.224,+0.117,-0.168,-0.185,+0.035,+0.666,+0.101,+1.237,-0.231,-0.046,-0.015,+1.376,+0.119,+1.537,-0.169,-0.037,-0.042,+0.070,+0.015,+0.041,-0.070,-0.015,-0.041,+0.102,-0.117,+0.043,+0.006,-0.104,+0.009,+0.137,-0.097,+0.049,+0.186,-0.102,+0.074
1783500325.129,42,16.8,0.80,-0.048,-0.342,-0.041,-0.017,-0.381,-0.047,-0.080,-0.368,-0.037,+0.045,-0.383,-0.024,+0.150,-0.242,+0.473,+0.128,-0.224,+0.116,-0.167,-0.186,+0.037,+0.591,+0.068,+0.944,-0.231,-0.046,-0.014,+1.193,+0.177,+1.214,-0.168,-0.036,-0.041,+0.069,+0.015,+0.041,-0.069,-0.015,-0.041,+0.092,-0.114,+0.044,+0.004,-0.100,+0.008,+0.119,-0.096,+0.043,+0.180,-0.098,+0.073
1783500325.194,43,23.2,0.76,-0.051,-0.343,-0.041,-0.021,-0.382,-0.046,-0.084,-0.370,-0.034,+0.042,-0.383,-0.026,+0.096,-0.265,+0.358,+0.128,-0.223,+0.111,-0.168,-0.187,+0.037,+0.558,+0.073,+0.886,-0.231,-0.046,-0.019,+1.127,+0.210,+1.162,-0.172,-0.036,-0.044,+0.070,+0.014,+0.039,-0.070,-0.014,-0.039,+0.090,-0.100,+0.042,+0.002,-0.093,+0.007,+0.115,-0.085,+0.043,+0.175,-0.097,+0.067
1783500325.246,44,14.7,0.73,-0.054,-0.344,-0.038,-0.024,-0.383,-0.043,-0.087,-0.371,-0.029,+0.040,-0.383,-0.024,+0.044,-0.288,+0.245,+0.128,-0.222,+0.108,-0.170,-0.188,+0.039,+0.538,+0.108,+0.905,-0.231,-0.044,-0.023,+1.051,+0.247,+1.110,-0.176,-0.034,-0.045,+0.071,+0.013,+0.037,-0.071,-0.013,-0.037,+0.089,-0.087,+0.043,-0.002,-0.083,+0.009,+0.114,-0.073,+0.049,+0.168,-0.093,+0.064
1783500325.302,45,17.8,0.74,-0.057,-0.345,-0.034,-0.026,-0.383,-0.039,-0.089,-0.372,-0.025,+0.038,-0.382,-0.020,-0.008,-0.310,+0.133,+0.126,-0.220,+0.111,-0.172,-0.187,+0.044,+0.506,+0.139,+0.934,-0.229,-0.041,-0.027,+0.969,+0.286,+1.062,-0.181,-0.032,-0.043,+0.072,+0.011,+0.030,-0.072,-0.011,-0.030,+0.090,-0.072,+0.046,-0.007,-0.074,+0.012,+0.115,-0.060,+0.051,+0.160,-0.087,+0.064
1783500325.356,46,15.6,0.75,-0.058,-0.346,-0.028,-0.027,-0.383,-0.036,-0.089,-0.373,-0.020,+0.037,-0.382,-0.013,-0.059,-0.332,+0.022,+0.125,-0.218,+0.117,-0.174,-0.186,+0.050,+0.476,+0.163,+0.965,-0.227,-0.039,-0.030,+0.902,+0.324,+1.023,-0.185,-0.030,-0.041,+0.073,+0.008,+0.022,-0.073,-0.008,-0.022,+0.092,-0.056,+0.051,-0.013,-0.063,+0.017,+0.117,-0.047,+0.049,+0.149,-0.080,+0.067
1783500325.456,47,22.5,0.75,-0.059,-0.347,-0.023,-0.027,-0.383,-0.034,-0.090,-0.373,-0.018,+0.036,-0.381,-0.005,-0.111,-0.354,-0.003,+0.122,-0.217,+0.123,-0.176,-0.185,+0.054,+0.515,+0.232,+1.259,-0.226,-0.036,-0.032,+0.832,+0.330,+0.975,-0.188,-0.029,-0.037,+0.075,+0.005,+0.014,-0.075,-0.005,-0.014,+0.099,-0.045,+0.055,-0.018,-0.055,+0.021,+0.130,-0.036,+0.046,+0.140,-0.073,+0.071
